timestamp;x;y;z;|V|;dx;dy;dz;d|V|
0;0,333;5,645;8,158;00;0;0;0
1;0,333;5,645;8,158;5;0;0;0;5
2;0,209;5,64;8,115;5;-0,124;-0,00499999999999989;-0,0429999999999993;0
3;0,209;5,64;8,115;3;0;0;0;-2
4;0,209;5,64;8,115;2;0;0;0;-1
5;0,262;5,669;7,904;5;0,053;0,0289999999999999;-0,211;3
6;0,262;5,669;7,904;5;0;0;0;0
7;0,223;5,702;7,851;5;-0,039;0,0330000000000004;-0,0529999999999999;0
8;0,223;5,702;7,851;3;0;0;0;-2
9;0,223;5,702;7,851;2;0;0;0;-1
10;0,348;5,803;7,87;5;0,125;0,101;0,0190000000000001;3
11;0,348;5,803;7,87;5;0;0;0;0
12;0,319;5,822;7,803;5;-0,029;0,0190000000000001;-0,0670000000000002;0
13;0,319;5,822;7,803;3;0;0;0;-2
14;0,319;5,822;7,803;2;0;0;0;-1
15;0,343;5,894;7,981;5;0,024;0,0720000000000001;0,178;3
16;0,343;5,894;7,981;5;0;0;0;0
17;0,3;5,865;7,899;5;-0,043;-0,0289999999999999;-0,0819999999999999;0
18;0,3;5,865;7,899;3;0;0;0;-2
19;0,3;5,865;7,899;2;0;0;0;-1
20;0,367;5,822;7,818;5;0,067;-0,0430000000000001;-0,0810000000000004;3
21;0,367;5,822;7,818;5;0;0;0;0
22;0,338;5,88;7,914;5;-0,029;0,0579999999999998;0,0960000000000001;0
23;0,338;5,88;7,914;3;0;0;0;-2
24;0,305;5,875;7,904;2;-0,033;-0,00499999999999989;-0,00999999999999979;-1
25;0,305;5,875;7,904;5;0;0;0;3
26;0,314;5,803;7,875;5;0,00900000000000001;-0,0720000000000001;-0,0289999999999999;0
27;0,314;5,803;7,875;5;0;0;0;0
28;0,314;5,803;7,875;3;0;0;0;-2
29;0,31;5,832;7,904;2;-0,004;0,0289999999999999;0,0289999999999999;-1
30;0,31;5,832;7,904;5;0;0;0;3
31;0,319;5,861;7,914;5;0,00900000000000001;0,0289999999999999;0,00999999999999979;0
32;0,319;5,861;7,914;5;0;0;0;0
33;0,319;5,861;7,914;3;0;0;0;-2
34;0,295;5,808;7,846;2;-0,024;-0,0529999999999999;-0,0679999999999996;-1
35;0,295;5,808;7,846;5;0;0;0;3
36;0,295;5,846;7,88;5;0;0,0380000000000003;0,0339999999999998;0
37;0,295;5,846;7,88;5;0;0;0;0
38;0,295;5,846;7,88;3;0;0;0;-2
39;0,305;5,87;7,851;2;0,01;0,024;-0,0289999999999999;-1
40;0,305;5,87;7,851;5;0;0;0;3
41;0,228;5,803;7,88;5;-0,077;-0,0670000000000002;0,0289999999999999;0
42;0,228;5,803;7,88;5;0;0;0;0
43;0,228;5,803;7,88;3;0;0;0;-2
44;0,252;5,808;7,856;2;0,024;0,00499999999999989;-0,024;-1
45;0,252;5,808;7,856;5;0;0;0;3
46;0,18;5,798;7,813;5;-0,072;-0,00999999999999979;-0,0430000000000001;0
47;0,18;5,798;7,813;5;0;0;0;0
48;0,18;5,798;7,813;3;0;0;0;-2
49;0,214;5,808;7,918;2;0,034;0,00999999999999979;0,105;-1
50;0,214;5,808;7,918;5;0;0;0;3
51;0,448;5,894;7,914;5;0,234;0,0860000000000003;-0,00400000000000045;0
52;0,448;5,894;7,914;5;0;0;0;0
53;0,448;5,894;7,914;3;0;0;0;-2
54;0,492;5,961;8,028;2;0,044;0,0670000000000002;0,114000000000001;-1
55;0,53;5,947;8,143;5;0,038;-0,0140000000000002;0,115;3
56;0,53;5,947;8,143;5;0;0;0;0
57;0,42;5,923;7,933;5;-0,11;-0,024;-0,210000000000001;0
58;0,42;5,923;7,933;3;0;0;0;-2
59;0,42;5,923;7,933;2;0;0;0;-1
60;0,295;5,822;7,894;5;-0,125;-0,101;-0,0389999999999997;3
61;0,295;5,822;7,894;5;0;0;0;0
62;0,166;5,822;7,923;5;-0,129;0;0,0289999999999999;0
63;0,166;5,822;7,923;3;0;0;0;-2
64;0,166;5,822;7,923;2;0;0;0;-1
65;0,008;5,822;7,875;5;-0,158;0;-0,048;3
66;0,008;5,822;7,875;5;0;0;0;0
67;-0,159;5,861;7,827;5;-0,167;0,0389999999999997;-0,048;0
68;-0,159;5,861;7,827;3;0;0;0;-2
69;-0,159;5,861;7,827;2;0;0;0;-1
70;-0,264;5,865;7,674;5;-0,105;0,00400000000000045;-0,153;3
71;-0,264;5,865;7,674;5;0;0;0;0
72;-0,216;5,846;7,636;5;0,048;-0,0190000000000001;-0,0380000000000003;0
73;-0,216;5,846;7,636;3;0;0;0;-2
74;-0,216;5,846;7,636;2;0;0;0;-1
75;-0,025;5,856;7,751;5;0,191;0,00999999999999979;0,115;3
76;-0,025;5,856;7,751;5;0;0;0;0
77;0,281;5,928;7,88;5;0,306;0,0720000000000001;0,129;0
78;0,281;5,928;7,88;3;0;0;0;-2
79;0,281;5,928;7,88;2;0;0;0;-1
