timestamp;x;y;z;|V|;dx;dy;dz;d|V|
0;0,736;6,521;6,855;00;0;0;0
1;0,736;6,521;6,855;5;0;0;0;5
2;0,736;6,521;6,855;2;0;0;0;-3
3;0,87;6,67;6,625;2;0,134;0,149;-0,23;0
4;0,87;6,67;6,625;5;0;0;0;3
5;0,937;6,459;6,487;6;0,0670000000000001;-0,211;-0,138;1
6;0,937;6,459;6,487;5;0;0;0;-1
7;0,937;6,459;6,487;2;0;0;0;-3
8;0,827;6,387;6,218;2;-0,11;-0,0720000000000001;-0,269;0
9;0,827;6,387;6,218;5;0;0;0;3
10;0,477;6,517;6,477;5;-0,35;0,130000000000001;0,259;0
11;0,477;6,517;6,477;5;0;0;0;0
12;0,477;6,517;6,477;3;0;0;0;-2
13;0,08;6,847;6,721;2;-0,397;0,33;0,244;-1
14;0,08;6,847;6,721;5;0;0;0;3
15;0,219;6,842;6,314;5;0,139;-0,00500000000000078;-0,407;0
16;0,219;6,842;6,314;5;0;0;0;0
17;0,219;6,842;6,314;3;0;0;0;-2
18;0,506;6,809;5,998;2;0,287;-0,0329999999999995;-0,316;-1
19;0,506;6,809;5,998;5;0;0;0;3
20;0,884;6,885;6,18;5;0,378;0,0759999999999996;0,181999999999999;0
21;0,884;6,885;6,18;5;0;0;0;0
22;0,884;6,885;6,18;3;0;0;0;-2
23;0,741;6,368;6,472;2;-0,143;-0,516999999999999;0,292000000000001;-1
24;0,175;5,54;7,028;5;-0,566;-0,828;0,555999999999999;3
25;0,175;5,54;7,028;5;0;0;0;0
26;-0,173;5,219;7,765;5;-0,348;-0,321;0,737;0
27;-0,173;5,219;7,765;3;0;0;0;-2
28;-0,173;5,219;7,765;2;0;0;0;-1
29;-0,039;5,267;8,881;5;0,134;0,048;1,116;3
30;-0,039;5,267;8,881;5;0;0;0;0
31;1,736;3,361;6,76;5;1,775;-1,906;-2,121;0
32;1,736;3,361;6,76;3;0;0;0;-2
33;1,736;3,361;6,76;2;0;0;0;-1
34;1,578;3,519;7,071;5;-0,158;0,158;0,311;3
35;1,578;3,519;7,071;5;0;0;0;0
36;2,22;4,098;6,836;5;0,642;0,579;-0,234999999999999;0
37;2,22;4,098;6,836;3;0;0;0;-2
38;2,22;4,098;6,836;2;0;0;0;-1
39;3,805;7,244;8,028;5;1,585;3,146;1,192;3
40;3,805;7,244;8,028;5;0;0;0;0
41;4,121;8,599;9,379;5;0,316;1,355;1,351;0
42;4,121;8,599;9,379;3;0;0;0;-2
43;4,121;8,599;9,379;2;0;0;0;-1
44;3,633;9,05;10,217;5;-0,488;0,451000000000001;0,838000000000001;3
45;3,633;9,05;10,217;5;0;0;0;0
46;2,8;8,025;10,456;5;-0,833;-1,025;0,238999999999999;0
47;2,8;8,025;10,456;4;0;0;0;-1
48;2,8;8,025;10,456;1;0;0;0;-3
49;1,77;6,55;10,111;5;-1,03;-1,475;-0,344999999999999;4
50;1,77;6,55;10,111;5;0;0;0;0
51;0,994;5,679;10,064;5;-0,776;-0,871;-0,0470000000000006;0
52;0,994;5,679;10,064;3;0;0;0;-2
53;0,994;5,679;10,064;2;0;0;0;-1
54;0,712;5,884;9,36;5;-0,282;0,205;-0,704000000000001;3
55;0,803;6,459;8,244;5;0,0910000000000001;0,574999999999999;-1,116;0
56;0,803;6,459;8,244;5;0;0;0;0
57;0,803;6,459;8,244;3;0;0;0;-2
58;1,286;7,283;6,218;2;0,483;0,824000000000001;-2,026;-1
59;1,286;7,283;6,218;5;0;0;0;3
60;1,842;7,972;3,537;5;0,556;0,689;-2,681;0
61;1,842;7,972;3,537;5;0;0;0;0
62;1,842;7,972;3,537;3;0;0;0;-2
63;1,617;8,058;1,708;2;-0,225;0,0859999999999994;-1,829;-1
64;1,617;8,058;1,708;5;0;0;0;3
65;1,2;7,484;2,522;5;-0,417;-0,574;0,814;0
66;1,2;7,484;2,522;5;0;0;0;0
67;1,2;7,484;2,522;4;0;0;0;-1
68;0,582;6,924;5,424;1;-0,618;-0,56;2,902;-3
69;0,582;6,924;5,424;5;0;0;0;4
70;0,295;6,799;8,79;5;-0,287;-0,125;3,366;0
71;0,295;6,799;8,79;5;0;0;0;0
72;0,295;6,799;8,79;4;0;0;0;-1
73;0,539;6,536;9,757;1;0,244;-0,263000000000001;0,967000000000001;-3
74;0,539;6,536;9,757;5;0;0;0;4
75;1,013;6,196;8,316;6;0,474;-0,34;-1,441;1
76;1,013;6,196;8,316;5;0;0;0;-1
77;1,013;6,196;8,316;3;0;0;0;-2
78;0,812;6,167;6,807;1;-0,201;-0,0289999999999999;-1,509;-2
79;0,812;6,167;6,807;5;0;0;0;4
80;0,391;6,43;6,06;5;-0,421;0,263;-0,747000000000001;0
81;0,391;6,43;6,06;5;0;0;0;0
82;0,391;6,43;6,06;4;0;0;0;-1
83;0,305;6,737;5,601;1;-0,086;0,307;-0,459;-3
84;0,305;6,737;5,601;5;0;0;0;4
85;0,75;6,904;4,94;5;0,445;0,167;-0,661;0
86;1,138;7,029;5,615;5;0,388;0,125;0,675;0
87;1,138;7,029;5,615;4;0;0;0;-1
88;1,138;7,029;5,615;1;0;0;0;-3
89;1,349;6,77;6,922;5;0,211;-0,259;1,307;4
90;1,349;6,77;6,922;5;0;0;0;0
91;1,296;6,301;8,105;5;-0,0529999999999999;-0,468999999999999;1,183;0
92;1,296;6,301;8,105;4;0;0;0;-1
93;1,296;6,301;8,105;1;0;0;0;-3
94;1,143;5,851;8,876;5;-0,153;-0,45;0,770999999999999;4
95;1,143;5,851;8,876;6;0;0;0;1
96;0,956;5,645;9,111;5;-0,187;-0,206;0,235000000000001;-1
97;0,956;5,645;9,111;3;0;0;0;-2
98;0,956;5,645;9,111;1;0;0;0;-2
99;0,707;5,616;9,072;5;-0,249;-0,0289999999999999;-0,0390000000000015;4
100;0,707;5,616;9,072;5;0;0;0;0
101;0,343;5,511;8,924;5;-0,364;-0,105;-0,148;0
102;0,343;5,511;8,924;4;0;0;0;-1
103;0,343;5,511;8,924;1;0;0;0;-3
104;0,219;4,975;8,474;5;-0,124;-0,536;-0,449999999999999;4
105;0,219;4,975;8,474;5;0;0;0;0
106;0,032;6,076;8,349;5;-0,187;1,101;-0,125;0
107;0,032;6,076;8,349;4;0;0;0;-1
108;0,032;6,076;8,349;1;0;0;0;-3
109;0,247;6,019;7,87;5;0,215;-0,0569999999999995;-0,479;4
110;0,247;6,019;7,87;5;0;0;0;0
111;0,769;5,961;6,41;5;0,522;-0,0579999999999998;-1,46;0
112;0,769;5,961;6,41;4;0;0;0;-1
113;0,769;5,961;6,41;1;0;0;0;-3
114;0,745;6,397;6,683;5;-0,024;0,436;0,273;4
115;0,745;6,397;6,683;5;0;0;0;0
116;0,659;6,253;7,516;5;-0,086;-0,144;0,833;0
117;0,659;6,253;7,516;4;0;0;0;-1
118;0,659;6,253;7,516;1;0;0;0;-3
119;0,515;5,884;8,057;5;-0,144;-0,369;0,541;4
120;0,166;5,578;8,464;6;-0,349;-0,306;0,407;1
121;0,166;5,578;8,464;5;0;0;0;-1
122;0,166;5,578;8,464;3;0;0;0;-2
123;-0,058;5,339;8,479;1;-0,224;-0,239;0,0149999999999988;-2
124;-0,058;5,339;8,479;5;0;0;0;4
125;-0,025;5,386;8,306;5;0,033;0,0469999999999997;-0,173;0
126;-0,025;5,386;8,306;5;0;0;0;0
127;-0,025;5,386;8,306;4;0;0;0;-1
128;0,535;5,516;7,995;1;0,56;0,13;-0,310999999999999;-3
129;0,535;5,516;7,995;5;0;0;0;4
130;0,966;5,659;7,602;6;0,431;0,143;-0,393;1
131;0,966;5,659;7,602;5;0;0;0;-1
132;0,966;5,659;7,602;3;0;0;0;-2
133;0,937;5,904;7,401;1;-0,0289999999999999;0,245;-0,201000000000001;-2
134;0,937;5,904;7,401;5;0;0;0;4
135;0,688;6,076;7,281;5;-0,249;0,172;-0,12;0
136;0,688;6,076;7,281;5;0;0;0;0
137;0,688;6,076;7,281;4;0;0;0;-1
138;0,587;6,21;6,937;1;-0,101;0,134;-0,343999999999999;-3
139;0,587;6,21;6,937;5;0;0;0;4
140;0,697;6,358;6,463;6;0,11;0,148;-0,474;1
141;0,697;6,358;6,463;5;0;0;0;-1
142;0,697;6,358;6,463;3;0;0;0;-2
143;0,836;6,473;7,181;1;0,139;0,115;0,718;-2
144;0,836;6,473;7,181;5;0;0;0;4
145;0,922;6,263;8,024;6;0,0860000000000001;-0,21;0,842999999999999;1
146;0,922;6,263;8,024;5;0;0;0;-1
147;0,922;6,263;8,024;3;0;0;0;-2
148;1,119;5,942;8,158;1;0,197;-0,321;0,134;-2
149;1,119;5,942;8,158;5;0;0;0;4
150;1,109;5,832;8,052;5;-0,01;-0,11;-0,106;0
151;1,104;5,904;8,143;5;-0,00499999999999989;0,0720000000000001;0,0910000000000011;0
152;1,104;5,904;8,143;4;0;0;0;-1
153;1,104;5,904;8,143;1;0;0;0;-3
154;0,889;5,904;8,182;5;-0,215;0;0,0389999999999997;4
155;0,889;5,904;8,182;6;0;0;0;1
156;1,43;6,617;7,602;5;0,541;0,713;-0,58;-1
157;1,43;6,617;7,602;3;0;0;0;-2
158;1,43;6,617;7,602;1;0;0;0;-2
159;1,593;6,775;7,032;5;0,163;0,158;-0,57;4
160;1,593;6,775;7,032;6;0;0;0;1
161;1,626;6,488;6,86;5;0,0329999999999999;-0,287;-0,172;-1
162;1,626;6,488;6,86;3;0;0;0;-2
163;1,626;6,488;6,86;1;0;0;0;-2
164;1,497;6,488;7,004;5;-0,129;0;0,143999999999999;4
165;1,497;6,488;7,004;6;0;0;0;1
166;1,243;6,588;7,641;5;-0,254;0,0999999999999996;0,637;-1
167;1,243;6,588;7,641;3;0;0;0;-2
168;1,243;6,588;7,641;1;0;0;0;-2
169;1,109;6,421;8,378;5;-0,134;-0,167;0,737;4
170;1,109;6,421;8,378;6;0;0;0;1
171;1,066;5,975;8,517;5;-0,0429999999999999;-0,446000000000001;0,138999999999999;-1
172;1,066;5,975;8,517;3;0;0;0;-2
173;1,066;5,975;8,517;2;0;0;0;-1
174;0,827;5,631;8,493;5;-0,239;-0,343999999999999;-0,0239999999999991;3
175;0,827;5,631;8,493;5;0;0;0;0
176;0,827;5,731;8,038;5;0;0,0999999999999996;-0,455;0
177;0,827;5,731;8,038;3;0;0;0;-2
178;0,827;5,731;8,038;2;0;0;0;-1
179;1,09;5,951;7,32;5;0,263;0,22;-0,718;3
180;1,09;5,951;7,32;5;0;0;0;0
181;1,277;6,291;6,951;5;0,187;0,340000000000001;-0,369000000000001;0
182;1,277;6,291;6,951;3;0;0;0;-2
183;1,205;6,277;7,119;2;-0,0719999999999998;-0,0140000000000002;0,168;-1
184;1,205;6,277;7,119;5;0;0;0;3
185;0,97;6,009;7,507;5;-0,235;-0,268;0,388;0
