timestamp;x;y;z;|V|;dx;dy;dz;d|V|
0;0,922;6,991;7,018;00;0;0;0
1;0,86;6,976;6,889;5;-0,0620000000000001;-0,0149999999999997;-0,129;5
2;0,86;6,976;6,889;5;0;0;0;0
3;0,86;6,976;6,889;3;0;0;0;-2
4;0,788;7,01;6,989;2;-0,072;0,0339999999999998;0,0999999999999996;-1
5;0,788;7,01;6,989;5;0;0;0;3
6;0,693;6,876;7,071;5;-0,0950000000000001;-0,133999999999999;0,0819999999999999;0
7;0,693;6,876;7,071;5;0;0;0;0
8;0,693;6,876;7,071;3;0;0;0;-2
9;0,357;6,876;6,879;2;-0,336;0;-0,192;-1
10;0,597;6,943;6,87;5;0,24;0,0669999999999993;-0,00899999999999945;3
11;0,597;6,943;6,87;5;0;0;0;0
12;0,511;6,885;6,884;5;-0,086;-0,0579999999999998;0,0140000000000002;0
13;0,511;6,885;6,884;4;0;0;0;-1
14;0,932;6,904;6,865;6;0,421;0,0190000000000001;-0,0190000000000001;2
15;0,932;6,904;6,865;5;0;0;0;-1
16;0,429;6,785;7,277;5;-0,503;-0,119;0,412;0
17;0,429;6,785;7,277;3;0;0;0;-2
18;0,429;6,785;7,277;2;0;0;0;-1
19;0,602;6,861;6,908;5;0,173;0,0759999999999996;-0,369;3
20;0,602;6,861;6,908;5;0;0;0;0
21;0,578;6,88;6,97;5;-0,024;0,0190000000000001;0,0619999999999994;0
22;0,578;6,88;6,97;3;0;0;0;-2
23;0,578;6,88;6,97;2;0;0;0;-1
24;0,822;6,976;6,841;5;0,244;0,0960000000000001;-0,129;3
25;0,822;6,976;6,841;5;0;0;0;0
26;0,755;6,952;6,721;5;-0,0669999999999999;-0,024;-0,12;0
27;0,755;6,952;6,721;4;0;0;0;-1
28;0,755;6,952;6,721;1;0;0;0;-3
29;0,788;6,957;6,712;5;0,033;0,00499999999999989;-0,00900000000000034;4
30;0,788;6,957;6,712;5;0;0;0;0
31;0,755;6,914;6,745;5;-0,033;-0,0430000000000001;0,0330000000000004;0
32;0,755;6,914;6,745;3;0;0;0;-2
33;0,755;6,914;6,745;2;0;0;0;-1
34;0,798;7,034;6,726;5;0,043;0,12;-0,0190000000000001;3
35;0,798;7,034;6,726;5;0;0;0;0
36;0,736;6,971;6,961;5;-0,0620000000000001;-0,0629999999999997;0,235;0
37;0,736;6,971;6,961;3;0;0;0;-2
38;0,736;6,971;6,961;2;0;0;0;-1
39;0,683;6,78;7,234;5;-0,0529999999999999;-0,191;0,273;3
40;0,683;6,78;7,234;5;0;0;0;0
41;0,693;6,842;7,023;5;0,0099999999999999;0,0619999999999994;-0,211;0
42;0,693;6,842;7,023;4;0;0;0;-1
43;0,712;6,823;7,013;1;0,019;-0,0189999999999992;-0,00999999999999979;-3
44;0,712;6,823;7,013;5;0;0;0;4
45;0,97;6,746;6,86;5;0,258;-0,077;-0,153;0
46;0,97;6,746;6,86;5;0;0;0;0
47;0,97;6,746;6,86;3;0;0;0;-2
48;0,731;6,885;6,721;2;-0,239;0,138999999999999;-0,139;-1
49;0,731;6,885;6,721;5;0;0;0;3
50;1,095;6,866;6,903;5;0,364;-0,0190000000000001;0,181999999999999;0
51;1,095;6,866;6,903;5;0;0;0;0
52;1,095;6,866;6,903;3;0;0;0;-2
53;0,683;7,043;6,52;2;-0,412;0,177;-0,383;-1
54;0,683;7,043;6,52;5;0;0;0;3
55;0,448;6,742;6,879;5;-0,235;-0,301;0,359;0
56;0,448;6,742;6,879;5;0;0;0;0
57;0,448;6,742;6,879;4;0;0;0;-1
58;1,148;6,66;6,836;6;0,7;-0,0819999999999999;-0,0429999999999993;2
59;1,052;6,914;6,515;5;-0,0959999999999999;0,254;-0,321000000000001;-1
60;1,052;6,914;6,515;5;0;0;0;0
61;1,052;6,914;6,515;3;0;0;0;-2
62;0,745;6,967;7,473;2;-0,307;0,0529999999999999;0,958;-1
63;0,745;6,967;7,473;5;0;0;0;3
64;0,918;6,689;7,176;5;0,173;-0,278;-0,297;0
65;0,918;6,689;7,176;5;0;0;0;0
66;0,918;6,689;7,176;4;0;0;0;-1
67;0,899;6,722;7,09;1;-0,019;0,0330000000000004;-0,0860000000000003;-3
68;0,899;6,722;7,09;5;0;0;0;4
69;0,444;7,005;7,281;5;-0,455;0,282999999999999;0,191;0
