# Accelerometer Data File
# Started @Mon Mar 27 17:02:58 MESZ 2017
#
#
# sensor Vendor: ST Micro
# sensor Name: LIS3DH 3-axis Accelerometer
# sensor Resolution: 0.009810001m/sec^2; Max Range: 39.24; Min Delay: 10000 microseconds
# The sensor's attributes are the result hardware and the Android capabilities.
# It means that the Android may not utilize all features provided by the hardware.
#
# Some devices and Android versions save battery too much so the device may go to sleep.
# It just happens after couple of minutes from turning off the scree and it is easy to find it out.
#
# The following file provides the data from accelerometer in the m/s^2 format.
# The diff value is just a time delta between the samples
#
#
# data format:
# so we have 4 columns with values separated by the " "
# X Y Z time_from_previous_sample(ms)

# sensor speed set to:FASTEST
# units set to: m/sec^2
# gravity NOT filtered out
# Accuracy: HIGH
0.745 2.628 9.649 10
0.627 2.588 9.571 10
0.627 2.471 9.532 10
0.745 2.51 9.649 10
0.706 2.471 9.924 10
0.588 2.353 9.845 10
0.431 2.275 9.845 10
0.47 2.353 9.885 10
0.627 2.392 9.688 10
0.706 2.432 9.532 10
0.666 2.432 9.492 10
0.784 2.392 9.375 10
0.706 2.314 9.414 10
0.862 2.157 9.414 10
0.784 2.079 9.571 10
0.706 2.0 9.571 10
0.706 2.0 9.61 10
0.706 1.843 9.767 10
0.666 1.882 9.924 10
0.509 1.804 9.845 10
0.392 1.647 9.885 10
0.353 1.725 9.845 10
0.666 1.765 9.885 10
0.549 1.686 9.924 10
0.588 1.49 9.924 10
0.47 1.412 9.924 10
0.627 1.372 9.924 10
0.666 1.333 9.767 10
0.666 1.255 9.688 10
0.706 1.255 9.571 10
0.706 1.059 9.571 10
0.666 1.059 9.61 10
0.588 1.059 9.571 10
0.549 1.019 9.767 10
0.627 1.137 9.845 10
0.784 1.019 9.924 10
0.588 0.98 10.277 10
0.392 0.862 10.316 10
0.392 0.823 10.395 10
0.47 0.706 10.434 10
0.235 0.627 10.591 10
0.274 0.627 10.512 10
0.313 0.627 10.395 10
0.509 0.588 10.198 10
0.627 0.823 10.042 9
0.588 0.666 10.159 11
0.588 0.666 10.081 10
0.627 0.549 10.277 10
0.627 0.745 10.434 10
0.784 0.784 10.395 10
0.431 0.823 11.179 10
0.313 0.784 11.14 10
0.274 0.627 11.493 10
0.078 0.666 12.003 10
-0.117 0.666 11.924 10
0.078 0.627 11.924 10
0.078 0.706 11.728 10
0.078 0.666 11.767 10
0.117 0.823 11.532 10
-0.039 0.745 11.493 20
-0.039 0.823 11.454 10
0.039 0.784 11.375 10
0.078 0.745 11.454 10
0.039 0.627 11.493 10
0.117 0.784 11.454 9
0.156 0.627 11.336 11
0.235 0.627 11.414 10
0.196 0.627 11.414 10
0.078 0.588 11.493 10
0.039 0.627 11.454 9
0.078 0.509 11.532 11
0.0 0.509 11.689 9
0.0 0.47 11.65 11
-0.039 0.431 11.924 10
0.0 0.509 11.924 10
0.0 0.509 12.003 9
-0.117 0.392 12.16 11
-0.156 0.47 12.16 10
-0.196 0.509 12.16 10
-0.274 0.47 12.121 10
-0.235 0.47 11.924 10
-0.313 0.392 11.807 10
-0.235 0.431 11.571 10
-0.196 0.509 11.179 10
-0.235 0.549 11.022 10
-0.196 0.47 10.787 9
-0.235 0.588 10.395 11
-0.156 0.588 10.316 10
-0.117 0.706 10.238 10
-0.156 0.902 10.081 10
-0.156 0.902 10.042 10
-0.117 0.784 9.963 10
-0.196 0.862 9.924 10
-0.156 0.862 9.806 10
-0.156 0.706 9.885 10
-0.078 0.666 9.885 10
-0.117 0.823 9.963 10
-0.117 0.745 9.963 10
-0.196 0.823 9.963 10
-0.117 0.823 9.845 10
-0.117 0.823 9.767 10
-0.078 0.902 9.61 10
-0.117 0.98 9.688 10
-0.078 1.137 9.61 10
-0.078 1.176 9.649 10
-0.235 1.176 9.845 10
-0.196 1.176 10.042 10
-0.235 1.059 10.159 10
-0.274 1.137 10.238 10
-0.274 1.137 10.395 10
-0.235 1.098 10.355 10
-0.196 1.176 10.159 10
-0.117 1.059 10.042 10
-0.117 1.137 9.924 9
-0.235 1.137 9.728 11
-0.274 1.137 9.767 10
-0.235 1.216 9.688 10
-0.117 1.451 9.61 10
-0.156 1.686 9.61 10
-0.117 1.725 9.649 10
-0.078 1.686 9.688 10
-0.156 1.608 9.728 10
-0.117 1.49 9.924 10
-0.078 1.529 10.12 10
-0.078 1.569 10.238 10
0.039 1.451 10.277 10
0.039 1.333 10.395 10
0.039 1.372 10.434 10
0.117 1.49 10.277 10
0.156 1.412 10.316 10
0.196 1.372 10.395 10
0.078 1.451 10.512 10
0.039 1.569 10.708 10
0.0 1.608 10.748 10
0.039 1.529 10.708 10
0.196 1.647 10.865 10
0.156 1.608 10.865 10
0.0 1.49 10.904 10
0.078 1.529 10.904 10
0.117 1.529 10.904 10
0.117 1.529 10.748 9
0.117 1.569 10.983 11
0.078 1.608 10.708 10
0.078 1.451 10.748 10
-0.156 1.569 10.787 10
0.0 1.725 10.551 10
-0.117 1.647 10.238 10
-0.078 1.686 10.12 10
-0.039 1.608 10.159 10
0.0 1.922 10.12 10
0.0 2.0 9.571 10
0.039 1.843 9.492 10
0.078 1.961 9.375 10
0.039 2.039 9.414 10
0.039 2.157 9.257 10
0.156 2.157 9.335 10
0.078 2.235 9.492 10
-0.078 2.275 9.728 10
-0.196 2.275 9.806 10
-0.235 2.392 9.924 10
-0.235 2.51 9.924 10
-0.313 2.51 10.12 10
-0.235 2.51 10.159 10
-0.117 2.432 10.12 10
0.0 2.432 10.002 10
0.039 2.353 9.885 10
0.117 2.471 9.885 10
0.117 2.471 9.845 10
0.196 2.51 9.924 10
0.078 2.51 9.963 10
0.156 2.471 9.806 10
0.392 2.667 9.688 10
0.549 2.824 9.688 10
0.588 2.902 9.688 10
0.588 2.706 9.492 10
0.549 2.667 9.335 10
0.431 2.628 9.257 10
0.313 2.785 9.453 10
0.156 2.981 9.767 10
0.0 3.177 9.924 10
-0.039 3.255 10.159 10
-0.117 3.295 10.355 10
-0.196 3.177 10.473 10
-0.235 2.863 10.591 10
-0.117 2.824 10.395 10
-0.156 2.745 10.434 10
-0.156 2.706 10.316 10
-0.117 2.785 10.198 10
-0.117 2.785 10.159 10
-0.196 2.863 10.081 10
-0.235 2.863 9.806 10
-0.235 2.863 9.845 10
-0.235 2.824 9.885 10
-0.196 2.863 9.924 10
-0.274 3.059 10.002 10
-0.353 3.059 9.924 10
-0.274 2.981 9.885 10
-0.353 2.785 9.767 10
-0.313 2.902 9.649 10
-0.313 2.902 9.453 10
-0.353 2.941 9.335 10
-0.235 2.981 9.335 10
-0.156 3.059 9.532 10
-0.235 3.216 9.688 10
-0.117 3.334 9.924 10
-0.156 3.216 10.277 10
-0.117 3.216 10.316 10
0.156 3.177 10.395 10
0.156 2.706 10.865 10
-0.078 2.785 10.944 10
-0.039 2.981 10.865 10
0.196 2.941 10.787 10
0.549 3.02 10.708 10
0.47 3.177 10.551 10
0.549 3.138 10.551 10
0.706 3.216 10.512 10
0.706 3.098 10.473 10
0.823 3.138 10.63 10
0.862 3.138 10.63 10
0.784 2.981 10.865 10
0.627 2.863 10.904 10
0.706 2.745 10.944 10
0.588 2.863 11.14 10
0.588 2.863 11.061 10
0.588 3.098 11.179 10
0.509 3.138 11.258 10
0.353 3.334 11.414 10
0.353 3.412 11.454 10
0.117 3.412 11.571 10
0.117 3.255 11.689 10
0.078 2.981 11.728 10
0.078 2.667 11.728 10
0.0 2.392 11.846 10
-0.235 2.0 11.846 10
-0.156 1.804 11.885 10
-0.274 1.686 11.807 10
-0.313 1.647 11.532 10
-0.274 1.49 11.218 10
-0.078 1.49 10.944 10
-0.078 1.49 10.395 10
0.0 1.451 10.316 10
-0.039 1.137 9.885 10
-0.117 1.176 9.924 10
-0.039 1.176 9.728 10
-0.156 1.176 9.688 10
-0.156 1.294 9.453 10
-0.274 1.569 9.453 10
-0.274 1.412 9.453 10
-0.627 1.333 9.767 10
-0.666 1.216 9.453 10
-0.862 1.372 9.414 10
-0.902 1.294 10.002 10
-0.941 1.333 10.12 10
-0.823 1.451 10.395 10
-0.784 1.294 10.708 10
-0.862 1.098 10.826 10
-0.745 0.862 10.826 10
-0.745 0.627 10.63 10
-0.666 0.549 10.434 10
-0.588 0.706 10.12 10
-0.549 0.941 9.767 10
-0.47 1.098 9.257 9
-0.353 1.412 9.022 11
-0.274 1.765 8.747 10
-0.235 2.235 8.512 10
-0.078 2.432 8.198 10
-0.039 2.588 8.002 10
0.039 2.706 8.002 10
0.156 2.824 8.08 10
0.117 2.902 8.237 9
0.0 2.902 8.551 11
0.0 2.785 8.865 10
0.039 2.902 9.218 10
-0.039 2.941 9.532 10
-0.078 2.981 9.728 10
-0.078 2.863 9.767 10
-0.039 2.745 9.924 10
-0.078 2.745 9.728 10
0.039 2.706 9.61 10
0.235 2.706 9.375 10
0.353 2.863 9.139 10
0.392 2.902 9.139 10
0.549 2.863 9.061 10
0.627 2.863 8.982 10
0.706 2.941 9.257 10
0.627 2.981 9.296 10
0.588 2.941 9.414 10
0.431 2.902 9.728 10
0.47 2.981 9.767 10
0.431 3.02 9.806 10
0.431 2.981 9.728 9
0.509 3.177 9.767 11
0.627 3.373 9.845 10
0.706 3.451 9.688 10
0.902 3.53 9.688 10
0.98 3.53 9.767 10
0.902 3.569 10.002 10
0.98 3.687 10.198 10
1.216 3.922 10.316 10
1.372 4.118 10.551 10
1.529 4.158 10.904 10
1.49 4.236 11.101 10
1.216 4.118 11.218 10
1.059 3.922 11.297 10
1.098 3.844 11.179 10
1.176 3.883 11.14 10
1.216 3.922 11.258 10
1.176 3.922 11.218 10
1.059 3.844 11.336 10
0.862 3.648 11.571 10
0.784 3.569 11.767 10
0.745 3.412 12.121 10
0.627 3.255 12.277 10
0.47 3.177 12.474 10
0.313 2.902 12.552 10
0.353 2.588 12.513 10
0.47 2.235 12.317 10
0.666 2.079 12.16 10
0.745 2.039 11.885 10
0.666 2.039 11.532 9
0.47 2.118 11.179 11
0.392 2.0 10.512 10
0.431 2.118 9.924 10
0.47 2.118 9.414 10
0.627 2.0 8.865 10
0.98 2.039 8.433 10
1.294 2.079 8.159 10
1.451 2.0 8.002 10
1.725 1.922 8.002 10
2.0 1.686 8.002 10
2.157 1.647 8.159 10
2.157 1.569 8.433 9
2.118 1.451 8.904 11
1.843 1.412 9.492 10
1.647 1.569 9.767 10
1.529 1.294 10.277 9
1.333 1.216 10.983 11
0.98 1.098 11.414 10
0.784 1.059 11.532 10
0.47 0.862 11.885 9
0.313 0.706 11.807 11
0.353 0.666 11.414 10
0.196 0.549 11.179 10
0.274 0.627 10.238 10
0.588 0.902 10.355 10
0.509 0.941 10.316 9
0.588 1.176 9.885 11
0.509 1.569 9.885 10
0.509 1.765 9.375 10
0.509 2.118 9.296 10
0.509 2.314 9.257 10
0.47 2.314 9.453 9
0.274 2.432 9.257 11
0.117 2.471 9.257 10
0.196 2.549 8.982 10
0.313 2.471 8.943 10
0.353 2.588 8.629 10
0.47 2.588 8.59 9
0.313 2.667 8.355 11
0.313 2.785 8.237 10
0.274 3.02 8.237 10
0.196 3.216 8.512 10
0.274 3.334 8.472 10
0.235 3.412 8.629 10
0.156 3.295 8.825 10
0.117 3.334 9.179 9
0.117 3.451 9.296 11
0.156 3.569 9.571 10
0.235 3.844 9.61 10
0.235 3.961 9.649 10
0.274 3.961 9.728 10
0.313 4.04 9.767 10
0.392 4.04 9.963 10
0.431 4.118 10.12 10
0.431 4.314 10.355 10
0.431 4.471 10.473 10
0.431 4.628 10.669 10
0.47 4.746 10.708 10
0.588 4.667 10.669 10
0.706 4.432 10.63 10
0.823 4.314 10.708 10
0.902 4.118 10.787 10
0.98 4.079 10.826 10
0.98 4.04 10.904 10
0.941 4.001 11.061 10
0.823 3.883 11.101 10
0.745 3.648 11.297 10
0.823 3.569 11.375 10
0.745 3.451 11.454 10
0.509 2.941 11.611 10
0.235 2.588 11.807 10
0.078 2.157 12.042 10
-0.039 1.647 12.317 10
-0.235 1.412 12.787 10
-0.313 1.137 12.944 10
-0.627 0.862 12.905 10
-0.941 0.588 12.67 10
-1.137 0.274 12.513 10
-1.137 0.196 11.924 10
-0.784 0.156 11.414 10
-0.666 0.235 10.944 10
-0.549 0.313 10.395 10
-0.509 0.392 10.042 10
-0.431 0.431 9.688 10
-0.353 0.627 9.649 10
-0.313 0.706 9.61 10
-0.392 0.98 9.806 10
-0.509 1.137 10.042 10
-0.47 1.255 10.434 10
-0.392 1.216 10.708 10
-0.353 1.098 10.904 10
-0.353 0.941 10.983 10
-0.353 0.784 11.061 10
-0.47 0.666 11.101 10
-0.274 0.823 11.179 10
-0.274 0.98 10.983 10
-0.313 1.137 10.944 10
-0.274 1.412 10.512 10
-0.196 1.569 10.316 10
-0.039 1.765 10.042 10
0.0 1.725 9.571 10
0.039 1.725 9.179 10
0.0 1.765 8.786 10
0.235 1.843 8.472 10
0.353 1.961 8.433 10
0.353 2.0 8.394 10
0.313 2.157 8.433 10
0.353 2.353 8.669 10
0.235 2.392 9.022 10
0.156 2.51 9.218 10
0.078 2.432 9.61 10
0.0 2.275 10.081 10
0.0 2.275 10.316 10
-0.078 2.157 10.512 10
-0.039 2.157 10.551 10
0.0 2.0 10.591 10
-0.039 2.079 10.395 10
0.039 2.235 10.355 10
0.117 2.235 10.12 10
0.117 2.353 10.159 10
0.117 2.471 9.963 9
0.078 2.432 9.649 11
-0.039 2.51 9.649 10
-0.039 2.824 9.61 10
0.0 2.902 9.532 10
0.039 3.098 9.571 10
0.196 3.02 9.335 10
0.078 3.059 9.375 10
0.117 3.098 9.139 10
0.078 3.177 9.375 10
0.196 3.373 9.453 10
0.078 3.451 9.688 10
0.0 3.373 9.532 10
0.0 3.53 9.571 9
0.156 3.53 9.414 11
0.235 3.687 9.335 10
0.353 3.726 9.257 10
0.47 3.844 9.335 10
0.627 3.844 9.61 10
0.627 3.922 9.806 10
0.588 3.922 10.198 10
0.509 3.961 10.63 9
0.588 3.922 10.944 11
0.47 4.001 11.061 10
0.353 3.922 11.336 10
0.235 3.726 11.414 10
0.274 3.648 11.375 10
0.274 3.412 11.454 10
0.392 3.255 11.65 10
0.431 3.295 11.846 10
0.274 3.373 11.964 10
0.274 3.098 12.081 10
0.235 2.981 11.964 10
0.196 2.941 11.728 10
0.078 2.902 11.454 10
0.235 2.706 11.022 10
0.392 2.785 10.473 10
0.353 2.902 10.002 10
0.431 2.902 9.767 10
0.431 2.981 9.492 10
0.47 3.02 9.1 10
0.509 3.02 8.943 10
0.588 3.02 8.747 10
0.588 2.981 8.708 10
0.666 2.941 8.59 10
0.706 2.824 8.512 20
0.666 2.785 8.551 10
0.784 2.863 8.708 9
