timestamp;x;y;z;|V|;dx;dy;dz;d|V|
0;-0,039;3,687;10,355;00;0;0;0
1;-0,117;3,569;10,355;10;-0,078;-0,118;0;10
2;-0,156;3,412;10,238;10;-0,039;-0,157;-0,117000000000001;0
3;-0,039;3,216;10,159;10;0,117;-0,196;-0,0789999999999988;0
4;-0,039;3,177;10,042;10;0;-0,0390000000000001;-0,117000000000001;0
5;0,0;3,216;10,159;10;0,039;0,0390000000000001;0,117000000000001;0
6;-0,039;3,098;10,042;10;-0,039;-0,118;-0,117000000000001;0
7;0,196;3,138;10,081;10;0,235;0,04;0,0389999999999997;0
8;0,47;3,334;10,159;10;0,274;0,196;0,0780000000000012;0
9;0,392;3,53;10,081;10;-0,078;0,196;-0,0780000000000012;0
10;0,196;3,373;10,002;10;-0,196;-0,157;-0,0789999999999988;0
11;0,039;3,334;9,963;10;-0,157;-0,0390000000000001;-0,0390000000000015;0
12;0,196;3,255;9,728;10;0,157;-0,0790000000000002;-0,234999999999999;0
13;0,235;3,373;9,924;10;0,039;0,118;0,196;0
14;0,431;3,491;9,806;10;0,196;0,118;-0,118;0
15;0,117;3,216;9,649;10;-0,314;-0,275;-0,157;0
16;0,117;3,02;9,414;10;0;-0,196;-0,234999999999999;0
17;0,156;3,255;9,453;10;0,039;0,235;0,0389999999999997;0
18;0,313;3,451;9,532;10;0,157;0,196;0,0790000000000006;0
19;0,509;3,53;9,688;10;0,196;0,0789999999999997;0,156000000000001;0
20;0,549;3,412;9,688;10;0,04;-0,118;0;0
21;0,431;3,177;9,61;10;-0,118;-0,235;-0,0780000000000012;0
22;0,313;3,059;9,532;9;-0,118;-0,118;-0,0779999999999994;-1
23;0,196;2,667;9,453;11;-0,117;-0,392;-0,0790000000000006;2
24;0,0;3,569;9,375;10;-0,196;0,902;-0,0779999999999994;-1
25;-0,156;3,412;9,532;10;-0,156;-0,157;0,157;0
26;-0,078;3,177;9,571;10;0,078;-0,235;0,0389999999999997;0
27;0,039;3,412;9,571;10;0,117;0,235;0;0
28;0,156;3,687;9,453;10;0,117;0,275;-0,118;0
29;0,235;3,961;9,453;10;0,079;0,274;0;0
30;0,353;4,04;9,532;10;0,118;0,0790000000000002;0,0790000000000006;0
31;0,353;4,079;9,688;10;0;0,0389999999999997;0,156000000000001;0
32;0,274;4,04;9,806;10;-0,079;-0,0389999999999997;0,117999999999999;0
33;0,353;3,961;9,924;10;0,079;-0,0790000000000002;0,118;0
34;0,392;3,765;9,924;10;0,039;-0,196;0;0
35;0,47;3,608;9,806;10;0,078;-0,157;-0,118;0
36;0,509;3,451;9,688;10;0,039;-0,157;-0,117999999999999;0
37;0,431;3,295;9,649;10;-0,078;-0,156;-0,0390000000000015;0
38;0,509;3,295;9,571;10;0,078;0;-0,0779999999999994;0
39;0,509;3,177;9,492;10;0;-0,118;-0,0789999999999988;0
40;0,588;3,138;9,532;10;0,079;-0,0390000000000001;0,0399999999999991;0
41;0,431;3,02;9,61;10;-0,157;-0,118;0,0779999999999994;0
42;0,392;3,098;9,649;9;-0,039;0,0779999999999998;0,0389999999999997;-1
43;0,431;3,098;9,728;11;0,039;0;0,0790000000000006;2
44;0,431;3,216;9,806;10;0;0,118;0,0779999999999994;-1
45;0,47;3,295;9,845;10;0,039;0,0789999999999997;0,0390000000000015;0
46;0,353;3,412;9,767;10;-0,117;0,117;-0,0780000000000012;0
47;0,313;3,412;9,806;10;-0,04;0;0,0389999999999997;0
48;0,274;3,295;9,806;10;-0,039;-0,117;0;0
49;0,117;3,098;9,845;10;-0,157;-0,197;0,0390000000000015;0
50;-0,117;2,824;9,963;10;-0,234;-0,274;0,117999999999999;0
51;-0,156;2,824;10,12;10;-0,039;0;0,157;0
52;-0,196;2,981;10,198;10;-0,04;0,157;0,0780000000000012;0
53;-0,156;2,981;10,316;10;0,04;0;0,118;0
54;-0,117;3,098;10,512;10;0,039;0,117;0,196;0
55;-0,235;3,138;10,355;10;-0,118;0,04;-0,157;0
56;-0,156;3,059;10,355;10;0,079;-0,0789999999999997;0;0
57;-0,156;3,02;10,12;10;0;-0,0390000000000001;-0,235000000000001;0
58;-0,078;3,02;9,924;10;0,078;0;-0,196;0
59;0,117;3,138;9,845;10;0,195;0,118;-0,0789999999999988;0
60;0,156;3,295;9,649;10;0,039;0,157;-0,196000000000002;0
61;0,235;3,295;9,571;10;0,079;0;-0,0779999999999994;0
62;0,156;3,451;9,532;9;-0,079;0,156;-0,0389999999999997;-1
63;0,039;3,53;9,532;11;-0,117;0,0789999999999997;0;2
64;0,078;3,491;9,453;10;0,039;-0,0389999999999997;-0,0790000000000006;-1
65;0,156;3,569;9,61;10;0,078;0,0779999999999998;0,157;0
66;0,078;3,491;9,806;10;-0,078;-0,0779999999999998;0,196;0
67;-0,117;3,412;9,845;9;-0,195;-0,0790000000000002;0,0390000000000015;-1
68;0,0;3,295;9,924;11;0,117;-0,117;0,0789999999999988;2
69;0,039;3,216;10,159;10;0,039;-0,0789999999999997;0,235000000000001;-1
70;0,156;3,334;10,12;9;0,117;0,118;-0,0390000000000015;-1
71;0,156;3,295;10,12;11;0;-0,0390000000000001;0;2
72;0,0;3,334;9,924;10;-0,156;0,0390000000000001;-0,196;-1
73;0,0;3,177;9,963;10;0;-0,157;0,0389999999999997;0
74;0,0;3,177;9,728;9;0;0;-0,234999999999999;-1
75;-0,078;3,02;10,002;11;-0,078;-0,157;0,274000000000001;2
76;0,078;3,138;10,002;10;0,156;0,118;0;-1
77;0,078;3,334;10,002;9;0;0,196;0;-1
78;0,039;3,373;10,12;11;-0,039;0,0390000000000001;0,117999999999999;2
79;0,0;3,216;9,845;10;-0,039;-0,157;-0,274999999999999;-1
80;0,078;3,255;9,845;9;0,078;0,0389999999999997;0;-1
81;0,156;3,373;9,728;11;0,078;0,118;-0,117000000000001;2
82;0,431;3,569;9,845;10;0,275;0,196;0,117000000000001;-1
83;0,313;3,608;9,963;10;-0,118;0,0390000000000001;0,117999999999999;0
84;0,235;3,608;10,002;10;-0,078;0;0,0390000000000015;0
85;0,156;3,648;9,963;10;-0,079;0,04;-0,0390000000000015;0
86;0,039;3,608;9,845;10;-0,117;-0,04;-0,117999999999999;0
87;0,117;3,648;9,767;10;0,078;0,04;-0,0780000000000012;0
88;0,274;3,804;9,845;9;0,157;0,156;0,0780000000000012;-1
89;0,196;3,883;10,002;10;-0,078;0,0790000000000002;0,157;1
90;0,117;4,001;10,238;11;-0,079;0,118;0,235999999999999;1
91;0,117;4,04;10,355;10;0;0,0389999999999997;0,117000000000001;-1
92;0,117;4,118;10,473;9;0;0,0780000000000003;0,118;-1
93;0,196;4,197;10,708;11;0,079;0,0789999999999997;0,234999999999999;2
94;0,274;4,275;10,787;10;0,078;0,0780000000000003;0,0790000000000006;-1
95;0,156;4,079;10,551;9;-0,118;-0,196000000000001;-0,236000000000001;-1
96;0,117;3,687;10,944;11;-0,039;-0,392;0,393000000000001;2
97;-0,039;3,412;11,101;9;-0,156;-0,275;0,157;-2
98;0,0;3,177;11,022;11;0,039;-0,235;-0,0790000000000006;2
99;-0,039;3,059;11,14;9;-0,039;-0,118;0,118;-2
100;-0,078;2,785;11,336;11;-0,039;-0,274;0,196;2
101;-0,274;2,549;11,532;9;-0,196;-0,236;0,196;-2
102;-0,47;2,432;11,493;11;-0,196;-0,117;-0,0389999999999997;2
103;-0,666;2,235;11,532;10;-0,196;-0,197;0,0389999999999997;-1
104;-0,745;2,079;11,493;10;-0,079;-0,156;-0,0389999999999997;0
105;-0,706;2,079;11,493;9;0,039;0;0;-1
106;-0,627;2,039;11,297;11;0,079;-0,04;-0,196;2
107;-0,549;2,079;11,061;10;0,078;0,04;-0,236000000000001;-1
108;-0,509;2,118;10,787;10;0,04;0,0389999999999997;-0,273999999999999;0
109;-0,509;2,079;10,551;10;0;-0,0389999999999997;-0,236000000000001;0
110;-0,47;2,196;10,434;9;0,039;0,117;-0,117000000000001;-1
111;-0,588;2,235;10,512;11;-0,118;0,0389999999999997;0,0780000000000012;2
112;-1,059;2,0;10,434;9;-0,471;-0,235;-0,0780000000000012;-2
113;-1,216;1,804;10,434;11;-0,157;-0,196;0;2
114;-1,451;1,843;10,473;9;-0,235;0,0389999999999999;0,0390000000000015;-2
115;-1,255;1,922;10,748;11;0,196;0,079;0,274999999999999;2
