# Accelerometer Data File
# Started @Thu Mar 30 19:09:33 GMT+02:00 2017
#
#
# sensor Vendor: Invensense
# sensor Name: ICM20610 Acceleration Sensor
# sensor Resolution: 0.0011971008m/sec^2; Max Range: 39.2266; Min Delay: 5000 microseconds
# The sensor's attributes are the result hardware and the Android capabilities.
# It means that the Android may not utilize all features provided by the hardware.
#
# Some devices and Android versions save battery too much so the device may go to sleep.
# It just happens after couple of minutes from turning off the scree and it is easy to find it out.
#
# The following file provides the data from accelerometer in the m/s^2 format.
# The diff value is just a time delta between the samples
#
#
# data format:
# so we have 4 columns with values separated by the " "
# X Y Z time_from_previous_sample(ms)

# sensor speed set to:FASTEST
# units set to: m/sec^2
# gravity NOT filtered out
# Accuracy: HIGH
17.687 -20.815 16.7 2
17.687 -20.815 16.7 5
13.128 -22.553 12.443 5
13.128 -22.553 12.443 5
13.128 -22.553 12.443 3
9.69 -23.271 9.475 2
9.69 -23.271 9.475 5
7.262 -23.3 6.941 5
7.262 -23.3 6.941 5
7.262 -23.3 6.941 3
4.303 -23.736 4.705 2
4.303 -23.736 4.705 5
1.344 -24.392 3.647 5
1.344 -24.392 3.647 5
1.344 -24.392 3.647 3
-0.978 -24.449 3.724 2
-0.978 -24.449 3.724 5
-3.578 -24.492 3.853 5
-3.578 -24.492 3.853 5
-3.578 -24.492 3.853 3
-6.058 -23.927 2.776 2
-6.058 -23.927 2.776 5
-9.338 -22.831 0.899 5
-9.338 -22.831 0.899 5
-9.338 -22.831 0.899 3
-10.894 -20.843 -0.47 2
-10.894 -20.843 -0.47 5
-12.633 -19.302 -0.594 5
-12.633 -19.302 -0.594 5
-12.633 -19.302 -0.594 3
-14.768 -18.085 -0.676 2
-17.66 -16.917 -0.954 5
-17.66 -16.917 -0.954 5
-20.174 -16.247 0.87 5
-20.174 -16.247 0.87 3
-20.174 -16.247 0.87 2
-22.267 -15.054 3.374 5
-22.267 -15.054 3.374 5
-24.35 -13.809 4.94 5
-24.35 -13.809 4.94 3
-24.35 -13.809 4.94 2
-25.748 -11.07 4.624 5
-25.748 -11.07 4.624 5
-24.934 -7.388 2.393 5
-24.934 -7.388 2.393 3
-24.934 -7.388 2.393 2
-22.655 -3.275 -0.197 5
-22.655 -3.275 -0.197 5
-20.083 0.746 -1.72 5
-20.083 0.746 -1.72 3
-20.083 0.746 -1.72 2
-17.033 4.089 -2.117 5
-17.033 4.089 -2.117 5
-14.012 6.794 -0.211 5
-14.012 6.794 -0.211 3
-14.012 6.794 -0.211 2
-10.53 9.121 2.45 5
-10.53 9.121 2.45 5
-7.202 11.362 4.356 5
-7.202 11.362 4.356 3
-7.202 11.362 4.356 2
-4.401 13.35 4.993 5
-2.093 14.863 4.538 5
-2.093 14.863 4.538 5
-2.093 14.863 4.538 3
-0.226 15.998 3.738 2
-0.226 15.998 3.738 5
1.521 16.476 3.183 5
1.521 16.476 3.183 5
1.521 16.476 3.183 3
2.704 16.357 3.379 2
2.704 16.357 3.379 5
2.981 15.093 3.891 5
2.981 15.093 3.891 5
2.981 15.093 3.891 3
2.211 12.785 4.825 2
2.211 12.785 4.825 5
1.315 10.333 7.487 5
1.315 10.333 7.487 5
1.315 10.333 7.487 3
0.97 8.461 8.919 2
0.97 8.461 8.919 5
1.353 7.508 9.403 5
1.353 7.508 9.403 5
1.353 7.508 9.403 3
1.837 7.723 8.503 2
1.837 7.723 8.503 5
1.914 7.714 7.19 5
1.914 7.714 7.19 5
1.914 7.714 7.19 3
1.54 7.536 5.237 2
1.54 7.536 5.237 5
1.114 7.503 3.992 5
0.702 7.354 3.427 5
0.702 7.354 3.427 3
0.702 7.354 3.427 2
0.602 7.287 3.374 5
0.602 7.287 3.374 5
0.444 7.316 3.709 5
0.444 7.316 3.709 3
0.444 7.316 3.709 2
0.123 7.196 3.618 5
0.123 7.196 3.618 5
0.501 7.326 3.393 5
0.501 7.326 3.393 3
0.501 7.326 3.393 2
1.368 7.699 3.772 5
1.368 7.699 3.772 5
2.134 8.135 4.542 5
2.134 8.135 4.542 3
2.134 8.135 4.542 2
2.67 8.212 5.309 5
2.67 8.212 5.309 5
2.512 8.192 5.893 5
2.512 8.192 5.893 3
2.512 8.192 5.893 2
1.976 7.977 6.056 5
1.976 7.977 6.056 5
1.339 7.671 6.051 5
1.339 7.671 6.051 3
1.339 7.671 6.051 2
0.899 7.829 5.385 5
0.899 7.829 5.385 5
0.712 8.03 5.237 5
0.712 8.03 5.237 3
0.693 7.929 5.462 2
0.693 7.929 5.462 5
0.544 7.757 5.797 5
0.544 7.757 5.797 5
0.544 7.757 5.797 3
0.314 7.666 5.96 2
0.314 7.666 5.96 5
0.463 7.599 5.969 5
0.463 7.599 5.969 5
0.463 7.599 5.969 4
0.305 7.589 5.711 2
0.305 7.589 5.711 4
0.147 7.551 5.256 5
0.147 7.551 5.256 5
0.147 7.551 5.256 4
0.214 7.532 4.945 1
0.214 7.532 4.945 5
0.573 7.556 4.964 5
0.573 7.556 4.964 5
0.573 7.556 4.964 4
0.99 7.565 5.361 1
0.99 7.565 5.361 5
1.262 7.541 5.471 5
1.262 7.541 5.471 5
1.262 7.541 5.471 4
1.765 7.8 5.787 1
1.765 7.8 5.787 5
2.436 8.264 6.118 5
2.436 8.264 6.118 5
2.436 8.264 6.118 4
2.785 8.552 6.443 1
2.766 8.418 6.602 5
2.766 8.418 6.602 6
2.057 8.092 6.76 5
2.057 8.092 6.76 3
2.057 8.092 6.76 1
1.909 8.006 6.611 5
1.909 8.006 6.611 5
1.756 7.891 6.52 5
1.756 7.891 6.52 4
1.756 7.891 6.52 1
1.933 7.848 6.305 5
1.933 7.848 6.305 5
2.325 8.039 6.573 5
2.325 8.039 6.573 4
2.325 8.039 6.573 1
2.756 8.202 6.985 5
2.756 8.202 6.985 6
2.876 8.207 7.186 5
2.876 8.207 7.186 3
2.876 8.207 7.186 1
3.02 8.116 7.339 5
3.02 8.116 7.339 5
2.972 7.996 7.42 5
2.972 7.996 7.42 4
2.972 7.996 7.42 1
2.89 8.01 7.387 5
2.89 8.01 7.387 6
2.876 7.943 7.502 5
2.876 7.943 7.502 3
2.876 7.943 7.502 1
2.958 7.881 7.502 5
3.12 8.087 7.65 6
3.12 8.087 7.65 5
3.12 8.087 7.65 3
3.13 8.101 7.459 1
3.13 8.101 7.459 5
3.072 8.015 7.219 5
3.072 8.015 7.219 5
3.072 8.015 7.219 4
2.962 7.896 7.186 1
2.962 7.896 7.186 5
2.67 7.747 7.258 5
2.67 7.747 7.258 5
2.67 7.747 7.258 4
2.618 7.532 7.238 1
2.618 7.532 7.238 5
2.579 7.345 7.219 6
2.579 7.345 7.219 5
2.579 7.345 7.219 3
2.488 7.393 7.147 1
2.488 7.393 7.147 5
2.268 7.216 6.98 5
2.268 7.216 6.98 5
2.268 7.216 6.98 4
1.966 6.957 6.783 1
1.966 6.957 6.783 5
1.588 6.794 6.558 5
1.588 6.794 6.558 5
1.588 6.794 6.558 4
1.358 6.722 6.4 1
1.358 6.722 6.4 5
1.368 6.713 6.424 6
1.444 6.856 6.597 5
1.444 6.856 6.597 3
1.444 6.856 6.597 1
1.334 6.813 6.496 5
1.334 6.813 6.496 6
1.028 6.866 6.247 5
1.028 6.866 6.247 3
1.028 6.866 6.247 3
0.788 7.005 6.032 3
0.788 7.005 6.032 6
0.717 6.991 5.893 5
0.717 6.991 5.893 3
0.717 6.991 5.893 1
0.827 7.053 6.166 5
0.827 7.053 6.166 6
0.937 7.034 6.467 5
0.937 7.034 6.467 3
0.937 7.034 6.467 1
1.013 7.067 6.539 5
1.013 7.067 6.539 6
1.1 7.077 6.324 5
1.1 7.077 6.324 3
1.1 7.077 6.324 1
1.31 7.173 6.032 5
1.31 7.173 6.032 5
1.784 7.374 6.147 5
1.784 7.374 6.147 4
1.784 7.374 6.147 1
2.038 7.369 6.482 5
2.196 7.292 6.98 6
2.196 7.292 6.98 5
2.196 7.292 6.98 3
2.345 7.278 6.817 1
2.345 7.278 6.817 6
2.12 7.316 6.568 5
2.12 7.316 6.568 5
2.12 7.316 6.568 3
1.947 6.981 6.511 1
1.947 6.981 6.511 5
1.918 6.947 6.597 5
1.918 6.947 6.597 5
1.918 6.947 6.597 4
1.808 6.9 6.951 1
1.808 6.9 6.951 5
1.646 6.809 7.286 6
1.646 6.809 7.286 5
1.646 6.809 7.286 3
1.612 6.622 7.636 2
1.612 6.622 7.636 5
1.583 6.564 7.765 5
1.583 6.564 7.765 5
1.583 6.564 7.765 3
1.78 6.641 7.928 2
1.78 6.641 7.928 5
1.717 6.555 7.32 5
1.717 6.555 7.32 5
1.717 6.555 7.32 3
1.598 6.866 7.171 2
1.598 6.866 7.171 5
1.703 6.904 7.128 5
1.703 6.904 7.128 5
1.703 6.904 7.128 3
1.727 6.828 7.301 2
1.617 6.794 7.272 5
1.617 6.794 7.272 5
1.559 6.708 7.243 5
1.559 6.708 7.243 3
1.559 6.708 7.243 2
1.363 6.718 7.138 5
1.363 6.718 7.138 5
1.344 6.727 6.937 5
1.344 6.727 6.937 3
1.344 6.727 6.937 2
1.44 6.88 6.692 5
1.44 6.88 6.692 5
1.54 7.091 6.491 5
1.54 7.091 6.491 3
1.54 7.091 6.491 2
1.775 7.201 6.477 5
1.775 7.201 6.477 5
1.736 7.182 6.64 5
1.736 7.182 6.64 3
1.736 7.182 6.64 2
1.593 7.062 6.702 5
1.593 7.062 6.702 5
1.502 6.986 6.716 5
1.502 6.986 6.716 3
1.502 6.986 6.716 2
1.387 6.866 6.798 5
1.387 6.866 6.798 5
1.373 6.828 6.894 5
1.373 6.828 6.894 3
1.373 6.828 6.894 2
1.636 6.77 6.898 5
1.76 6.785 7.095 5
1.76 6.785 7.095 5
1.76 6.785 7.095 3
1.76 6.698 7.248 2
1.76 6.698 7.248 5
1.727 6.526 7.392 5
1.727 6.526 7.392 5
1.727 6.526 7.392 3
1.717 6.493 7.406 2
1.717 6.493 7.406 5
1.693 6.521 7.468 5
1.693 6.521 7.468 5
1.693 6.521 7.468 3
1.612 6.55 7.339 2
1.612 6.55 7.339 5
1.507 6.497 7.253 5
1.507 6.497 7.253 5
1.507 6.497 7.253 3
1.243 6.478 7.315 2
1.243 6.478 7.315 5
1.152 6.435 7.258 5
1.152 6.435 7.258 5
1.152 6.435 7.258 3
1.162 6.421 7.291 2
1.162 6.421 7.291 5
1.181 6.502 7.305 5
1.181 6.502 7.305 5
1.181 6.502 7.305 3
1.286 6.627 7.171 2
1.286 6.627 7.171 5
1.224 6.631 7.071 5
1.243 6.708 7.032 5
1.243 6.708 7.032 3
1.243 6.708 7.032 2
1.382 6.703 7.123 5
1.382 6.703 7.123 5
1.329 6.694 7.301 5
1.329 6.694 7.301 3
1.329 6.694 7.301 2
1.157 6.579 7.334 5
1.157 6.579 7.334 5
1.071 6.502 7.382 5
1.071 6.502 7.382 3
1.071 6.502 7.382 2
1.023 6.373 7.377 5
1.023 6.373 7.377 5
1.004 6.358 7.444 5
1.004 6.358 7.444 3
1.004 6.358 7.444 2
0.966 6.378 7.344 5
0.966 6.378 7.344 5
0.985 6.387 7.234 5
0.985 6.387 7.234 3
0.985 6.387 7.234 2
1.133 6.421 7.219 5
1.133 6.421 7.219 5
1.205 6.564 7.305 5
1.205 6.564 7.305 3
1.205 6.564 7.305 2
1.329 6.555 7.21 5
1.329 6.555 7.21 5
1.459 6.607 7.205 5
1.459 6.607 7.205 3
1.339 6.665 7.224 2
1.339 6.665 7.224 5
1.282 6.598 7.21 5
1.282 6.598 7.21 5
1.282 6.598 7.21 3
1.21 6.545 7.248 3
1.21 6.545 7.248 4
1.258 6.569 7.339 6
1.258 6.569 7.339 5
1.258 6.569 7.339 2
1.253 6.445 7.406 2
1.253 6.445 7.406 5
1.219 6.397 7.454 5
1.219 6.397 7.454 5
1.219 6.397 7.454 3
1.181 6.449 7.511 2
1.181 6.449 7.511 5
1.157 6.426 7.238 5
1.157 6.426 7.238 5
1.157 6.426 7.238 4
1.219 6.478 7.281 1
1.219 6.478 7.281 5
1.349 6.54 7.392 5
1.349 6.54 7.392 5
1.349 6.54 7.392 3
1.301 6.478 7.497 2
1.301 6.478 7.497 5
1.162 6.373 7.43 5
1.162 6.373 7.43 5
1.162 6.373 7.43 4
1.028 6.272 7.406 2
1.023 6.258 7.43 4
1.023 6.258 7.43 6
1.195 6.315 7.372 5
1.195 6.315 7.372 3
1.195 6.315 7.372 1
1.329 6.493 7.253 5
1.329 6.493 7.253 5
1.229 6.612 7.157 5
1.229 6.612 7.157 4
1.229 6.612 7.157 1
1.282 6.502 6.985 5
1.282 6.502 6.985 5
1.32 6.531 7.147 5
1.32 6.531 7.147 4
1.32 6.531 7.147 1
1.243 6.569 7.272 5
1.243 6.569 7.272 5
1.234 6.459 7.339 5
1.234 6.459 7.339 4
1.234 6.459 7.339 1
1.176 6.411 7.358 5
1.176 6.411 7.358 6
1.08 6.349 7.353 5
1.08 6.349 7.353 3
1.08 6.349 7.353 1
1.133 6.296 7.468 5
1.133 6.296 7.468 5
1.148 6.335 7.554 5
1.148 6.335 7.554 4
1.148 6.335 7.554 1
1.215 6.311 7.396 5
1.2 6.344 7.329 5
1.2 6.344 7.329 5
1.2 6.344 7.329 4
1.306 6.493 7.358 1
1.306 6.493 7.358 5
1.42 6.464 7.329 6
1.42 6.464 7.329 5
1.42 6.464 7.329 3
1.363 6.435 7.358 1
1.363 6.435 7.358 5
1.243 6.416 7.406 5
1.243 6.416 7.406 5
1.243 6.416 7.406 4
1.382 6.402 7.593 1
1.382 6.402 7.593 5
1.397 6.277 7.574 6
1.397 6.277 7.574 5
1.397 6.277 7.574 3
1.368 6.277 7.521 1
1.368 6.277 7.521 5
1.224 6.282 7.578 6
1.224 6.282 7.578 5
1.224 6.282 7.578 3
1.1 6.325 7.392 1
1.1 6.325 7.392 5
1.109 6.272 7.349 5
1.109 6.272 7.349 5
1.109 6.272 7.349 4
1.104 6.33 7.411 1
1.104 6.33 7.411 5
1.171 6.363 7.53 5
1.143 6.287 7.578 5
1.143 6.287 7.578 4
1.143 6.287 7.578 1
1.138 6.263 7.765 5
1.138 6.263 7.765 6
1.143 6.229 7.813 5
1.143 6.229 7.813 3
1.143 6.229 7.813 1
1.114 6.129 7.597 5
1.114 6.129 7.597 5
1.076 6.205 7.66 5
1.076 6.205 7.66 4
1.076 6.205 7.66 1
1.061 6.234 7.746 5
1.061 6.234 7.746 5
0.99 6.196 7.583 5
0.99 6.196 7.583 4
0.99 6.196 7.583 1
0.87 6.258 7.416 5
0.87 6.258 7.416 6
0.899 6.311 7.262 5
0.899 6.311 7.262 3
0.899 6.311 7.262 1
1.09 6.306 7.19 5
1.09 6.306 7.19 6
1.334 6.378 7.32 5
1.334 6.378 7.32 3
1.334 6.378 7.32 1
1.468 6.449 7.353 5
1.497 6.43 7.516 6
1.497 6.43 7.516 5
1.497 6.43 7.516 3
1.449 6.402 7.559 1
1.449 6.402 7.559 5
1.344 6.344 7.411 6
1.344 6.344 7.411 5
1.344 6.344 7.411 3
1.267 6.426 7.258 1
1.267 6.426 7.258 5
1.301 6.454 7.128 6
1.301 6.454 7.128 5
1.301 6.454 7.128 3
1.353 6.459 7.085 1
1.353 6.459 7.085 5
1.373 6.478 7.123 5
1.373 6.478 7.123 5
1.373 6.478 7.123 4
1.377 6.512 7.09 1
1.377 6.512 7.09 5
1.42 6.493 7.076 6
1.42 6.493 7.076 5
1.42 6.493 7.076 3
1.502 6.488 7.291 1
1.502 6.488 7.291 5
1.578 6.521 7.344 6
1.578 6.521 7.344 5
1.578 6.521 7.344 3
1.473 6.454 7.502 1
1.473 6.454 7.502 6
1.406 6.358 7.444 5
1.406 6.358 7.444 5
1.406 6.358 7.444 3
1.272 6.296 7.387 2
1.234 6.21 7.435 5
1.234 6.21 7.435 5
1.258 6.205 7.296 5
1.258 6.205 7.296 3
1.258 6.205 7.296 2
1.368 6.296 7.406 5
1.368 6.296 7.406 5
1.392 6.354 7.286 5
1.392 6.354 7.286 3
1.392 6.354 7.286 2
1.387 6.378 7.277 5
1.387 6.378 7.277 5
1.42 6.358 7.281 5
1.42 6.358 7.281 3
1.42 6.358 7.281 2
1.588 6.445 7.396 5
1.588 6.445 7.396 5
1.861 6.497 7.55 5
1.861 6.497 7.55 3
1.861 6.497 7.55 2
1.966 6.574 7.569 5
1.966 6.574 7.569 5
1.856 6.517 7.583 5
1.856 6.517 7.583 3
1.856 6.517 7.583 2
1.756 6.459 7.554 5
1.756 6.459 7.554 5
1.617 6.378 7.507 5
1.617 6.378 7.507 3
1.617 6.378 7.507 2
1.54 6.382 7.463 5
1.444 6.373 7.358 5
1.444 6.373 7.358 5
1.444 6.373 7.358 3
1.42 6.272 7.387 2
1.42 6.272 7.387 5
1.339 6.239 7.425 5
1.339 6.239 7.425 5
1.339 6.239 7.425 3
1.301 6.229 7.554 2
1.301 6.229 7.554 5
1.32 6.186 7.463 5
1.32 6.186 7.463 5
1.32 6.186 7.463 3
1.497 6.301 7.511 2
1.497 6.301 7.511 5
1.569 6.354 7.478 5
1.569 6.354 7.478 5
1.569 6.354 7.478 3
1.636 6.368 7.344 2
1.636 6.368 7.344 5
1.847 6.675 6.798 5
1.847 6.675 6.798 5
1.847 6.675 6.798 3
2.009 6.919 6.171 2
2.009 6.919 6.171 5
1.885 6.78 6.08 5
1.885 6.78 6.08 5
1.885 6.78 6.08 3
1.727 6.665 6.405 2
1.727 6.665 6.405 5
1.665 6.493 6.865 5
1.578 6.148 7.459 5
1.578 6.148 7.459 3
1.578 6.148 7.459 2
1.483 6.033 7.827 5
1.483 6.033 7.827 5
1.454 5.995 8.091 5
1.454 5.995 8.091 3
1.454 5.995 8.091 2
1.569 6.071 8.153 5
1.569 6.071 8.153 5
1.799 6.277 8.234 5
1.799 6.277 8.234 3
1.799 6.277 8.234 2
1.851 6.44 7.597 5
1.851 6.44 7.597 6
1.669 6.301 7.53 5
1.669 6.301 7.53 2
1.669 6.301 7.53 2
1.559 6.339 7.904 5
1.559 6.339 7.904 5
1.674 6.373 7.985 5
1.674 6.373 7.985 3
1.674 6.373 7.985 2
1.756 6.368 7.894 5
1.756 6.368 7.894 5
1.923 6.459 7.76 5
1.923 6.459 7.76 3
1.923 6.459 7.76 2
1.933 6.502 7.823 5
1.933 6.502 7.823 5
1.875 6.454 7.741 5
1.875 6.454 7.741 3
1.674 6.421 7.741 2
1.674 6.421 7.741 5
1.598 6.464 7.693 5
1.598 6.464 7.693 5
1.598 6.464 7.693 3
1.511 6.459 7.607 2
1.511 6.459 7.607 5
1.373 6.325 7.559 5
1.373 6.325 7.559 5
1.373 6.325 7.559 3
1.229 6.33 7.612 2
1.229 6.33 7.612 5
1.124 6.258 7.559 5
1.124 6.258 7.559 5
1.124 6.258 7.559 3
1.057 6.148 7.516 2
1.057 6.148 7.516 5
1.061 6.148 7.574 5
1.061 6.148 7.574 5
1.061 6.148 7.574 3
1.181 6.177 7.727 2
1.181 6.177 7.727 5
1.301 6.1 7.688 5
1.301 6.1 7.688 5
1.301 6.1 7.688 3
1.219 5.99 7.765 2
1.219 5.99 7.765 5
1.167 5.956 7.665 6
1.167 5.956 7.665 5
1.167 5.956 7.665 3
1.205 5.999 7.617 1
1.215 6.086 7.569 5
1.215 6.086 7.569 5
1.32 6.119 7.449 5
1.32 6.119 7.449 4
1.32 6.119 7.449 1
1.325 6.119 7.439 5
1.325 6.119 7.439 5
1.301 6.014 7.387 5
1.301 6.014 7.387 4
1.301 6.014 7.387 1
1.238 6.019 7.42 5
1.238 6.019 7.42 5
1.071 5.995 7.463 5
1.071 5.995 7.463 4
1.071 5.995 7.463 1
0.975 5.923 7.526 5
0.975 5.923 7.526 5
0.937 5.937 7.612 5
0.937 5.937 7.612 4
0.937 5.937 7.612 1
1.004 6.004 7.597 5
1.004 6.004 7.597 6
1.018 6.086 7.569 5
1.018 6.086 7.569 3
1.018 6.086 7.569 1
0.985 6.047 7.468 5
0.985 6.047 7.468 5
1.023 6.095 7.487 5
1.023 6.095 7.487 4
1.023 6.095 7.487 1
1.066 6.191 7.669 5
