# Accelerometer Data File
# Started @Sun Mar 26 22:21:59 GMT+02:00 2017
#
#
# sensor Vendor: Invensense
# sensor Name: ICM20610 Acceleration Sensor
# sensor Resolution: 0.0011971008m/sec^2; Max Range: 39.2266; Min Delay: 5000 microseconds
# The sensor's attributes are the result hardware and the Android capabilities.
# It means that the Android may not utilize all features provided by the hardware.
#
# Some devices and Android versions save battery too much so the device may go to sleep.
# It just happens after couple of minutes from turning off the scree and it is easy to find it out.
#
# The following file provides the data from accelerometer in the m/s^2 format.
# The diff value is just a time delta between the samples
#
#
# data format:
# so we have 4 columns with values separated by the " "
# X Y Z time_from_previous_sample(ms)

# sensor speed set to:FASTEST
# units set to: m/sec^2
# gravity NOT filtered out
# Accuracy: HIGH
33.421 3.342 -6.518 1
34.925 5.832 -2.764 5
35.318 7.762 -2.127 5
35.318 7.762 -2.127 5
35.318 7.762 -2.127 4
33.441 9.203 1.487 1
33.441 9.203 1.487 6
30.342 9.643 5.826 4
30.342 9.643 5.826 5
30.342 9.643 5.826 4
27.134 8.748 5.093 1
27.134 8.748 5.093 6
24.505 8.24 4.097 4
24.505 8.24 4.097 5
24.505 8.24 4.097 4
21.967 8.911 4.586 1
21.967 8.911 4.586 6
21.249 9.078 4.346 5
21.249 9.078 4.346 5
21.249 9.078 4.346 4
18.726 8.192 4.815 1
18.726 8.192 4.815 5
16.135 7.086 4.303 5
16.135 7.086 4.303 5
16.135 7.086 4.303 3
13.411 6.32 4.835 2
13.411 6.32 4.835 5
11.39 5.889 4.27 5
11.39 5.889 4.27 5
11.39 5.889 4.27 3
10.691 6.1 4.739 2
10.691 6.1 4.739 5
11.931 6.833 5.72 5
9.81 7.546 8.483 5
9.81 7.546 8.483 3
9.81 7.546 8.483 2
9.91 7.082 8.852 5
9.91 7.082 8.852 5
8.881 5.975 9.302 5
8.881 5.975 9.302 3
8.881 5.975 9.302 2
7.439 5.535 9.982 5
7.439 5.535 9.982 5
6.06 4.984 9.791 5
6.06 4.984 9.791 3
6.06 4.984 9.791 2
4.791 4.563 9.35 5
4.791 4.563 9.35 5
3.805 4.702 8.526 5
3.805 4.702 8.526 3
3.805 4.702 8.526 2
3.374 5.267 7.712 5
3.374 5.267 7.712 5
3.331 5.861 7.281 5
3.331 5.861 7.281 3
3.331 5.861 7.281 2
4.145 6.306 7.597 5
4.145 6.306 7.597 5
3.321 6.157 7.406 5
3.321 6.157 7.406 3
3.321 6.157 7.406 2
3.025 6.67 9.135 5
3.025 6.67 9.135 5
3.029 5.645 7.325 5
3.029 5.645 7.325 4
2.292 5.75 8.067 1
2.292 5.75 8.067 5
1.76 5.501 7.463 5
1.76 5.501 7.463 5
1.76 5.501 7.463 3
0.999 5.319 7.205 2
0.999 5.319 7.205 5
0.496 5.248 6.53 5
0.496 5.248 6.53 5
0.496 5.248 6.53 4
-0.025 5.578 5.797 1
-0.025 5.578 5.797 5
-0.077 5.889 4.878 5
-0.077 5.889 4.878 5
-0.077 5.889 4.878 3
0.075 6.402 4.308 2
0.075 6.402 4.308 5
0.372 6.804 3.628 5
0.372 6.804 3.628 5
0.372 6.804 3.628 3
0.357 6.967 3.671 2
0.357 6.967 3.671 5
-0.068 6.847 3.714 5
-0.068 6.847 3.714 5
-0.068 6.847 3.714 3
-0.499 6.66 3.724 2
-0.499 6.66 3.724 5
-0.724 6.588 4.102 5
-0.724 6.588 4.102 5
-0.724 6.588 4.102 4
-0.633 6.694 4.169 1
-0.633 6.694 4.169 5
-0.412 7.015 3.968 5
0.008 7.34 3.925 5
0.008 7.34 3.925 3
0.008 7.34 3.925 2
0.338 7.565 4.04 5
0.338 7.565 4.04 5
0.506 7.704 4.442 5
0.506 7.704 4.442 3
0.506 7.704 4.442 2
0.41 7.632 4.351 5
0.41 7.632 4.351 5
0.262 7.766 4.03 5
0.262 7.766 4.03 4
0.132 7.805 3.968 6
0.132 7.805 3.968 5
0.128 7.852 4.03 5
0.128 7.852 4.03 3
0.128 7.852 4.03 2
0.357 7.972 3.939 5
0.357 7.972 3.939 5
0.525 8.101 4.308 5
0.525 8.101 4.308 4
0.525 8.101 4.308 1
0.903 8.049 4.691 5
0.903 8.049 4.691 5
1.195 7.924 5.122 5
1.195 7.924 5.122 4
1.195 7.924 5.122 1
1.301 7.862 5.634 5
1.301 7.862 5.634 5
1.339 7.747 5.773 5
1.339 7.747 5.773 3
1.339 7.747 5.773 2
1.291 7.781 5.821 5
1.229 7.805 5.567 5
1.229 7.805 5.567 5
1.229 7.805 5.567 4
1.167 7.819 5.376 1
1.167 7.819 5.376 5
1.306 7.92 5.017 5
1.306 7.92 5.017 5
1.306 7.92 5.017 4
1.325 8.192 5.026 1
1.325 8.192 5.026 5
1.569 8.236 4.935 5
1.569 8.236 4.935 5
1.569 8.236 4.935 3
1.646 8.288 5.131 2
1.646 8.288 5.131 5
1.569 8.245 5.017 5
1.569 8.245 5.017 5
1.569 8.245 5.017 3
1.521 8.307 4.777 2
1.521 8.307 4.777 5
1.669 8.465 4.662 5
1.669 8.465 4.662 5
1.669 8.465 4.662 4
1.78 8.518 4.681 6
1.914 8.432 5.084 5
1.914 8.432 5.084 5
1.914 8.432 5.084 3
2.067 8.379 5.562 2
2.067 8.379 5.562 5
2.105 8.212 5.606 5
1.655 8.312 5.558 5
1.655 8.312 5.558 4
1.655 8.312 5.558 1
1.464 8.13 5.117 5
1.464 8.13 5.117 5
1.411 8.317 4.657 5
1.411 8.317 4.657 4
1.411 8.317 4.657 1
1.325 8.432 4.25 5
1.325 8.432 4.25 5
1.052 8.437 4.116 5
1.052 8.437 4.116 4
1.052 8.437 4.116 1
0.951 8.413 3.886 5
0.951 8.413 3.886 5
0.903 8.374 3.772 5
0.903 8.374 3.772 4
0.903 8.374 3.772 1
1.09 8.317 4.159 5
1.09 8.317 4.159 5
1.119 8.216 4.447 5
1.119 8.216 4.447 4
1.119 8.216 4.447 1
1.152 8.188 4.504 5
1.152 8.188 4.504 5
1.334 8.207 4.653 5
1.334 8.207 4.653 4
1.334 8.207 4.653 1
1.555 8.303 4.801 5
1.555 8.303 4.801 5
1.684 8.365 4.95 5
1.684 8.365 4.95 4
1.684 8.365 4.95 1
1.823 8.504 5.108 5
1.923 8.633 4.95 5
1.923 8.633 4.95 5
1.923 8.633 4.95 5
1.751 8.643 4.844 5
1.516 8.604 4.59 5
1.516 8.604 4.59 5
1.516 8.604 4.59 4
1.286 8.532 4.413 1
1.286 8.532 4.413 5
1.215 8.647 4.217 5
1.215 8.647 4.217 5
1.215 8.647 4.217 4
1.219 8.638 4.207 1
1.219 8.638 4.207 5
1.387 8.638 4.456 5
1.387 8.638 4.456 5
1.387 8.638 4.456 4
1.636 8.681 4.82 1
1.636 8.681 4.82 5
1.746 8.643 4.964 5
1.746 8.643 4.964 5
1.746 8.643 4.964 4
1.708 8.599 5.146 1
1.708 8.599 5.146 5
1.435 8.394 5.328 5
1.435 8.394 5.328 5
1.435 8.394 5.328 4
1.186 8.25 5.323 1
1.186 8.25 5.323 5
0.946 8.154 5.285 5
0.946 8.154 5.285 5
0.946 8.154 5.285 4
0.903 8.154 5.175 2
0.855 8.274 5.098 4
0.855 8.274 5.098 5
0.927 8.35 4.892 5
0.927 8.35 4.892 4
0.927 8.35 4.892 1
0.98 8.408 4.902 5
0.98 8.408 4.902 5
0.894 8.461 4.95 5
0.894 8.461 4.95 4
0.894 8.461 4.95 1
0.956 8.456 4.926 5
0.956 8.456 4.926 5
0.975 8.408 4.993 5
0.975 8.408 4.993 5
0.922 8.322 5.141 5
0.922 8.322 5.141 5
0.956 8.288 5.155 5
0.956 8.288 5.155 4
0.956 8.288 5.155 1
1.037 8.341 5.285 5
1.037 8.341 5.285 5
0.98 8.207 5.17 5
0.98 8.207 5.17 4
0.98 8.207 5.17 2
0.879 8.264 5.103 4
0.879 8.264 5.103 5
0.922 8.317 5.064 5
0.922 8.317 5.064 4
0.855 8.35 5.031 2
0.855 8.35 5.031 4
0.736 8.279 4.997 5
0.736 8.279 4.997 5
0.736 8.279 4.997 4
0.664 8.279 5.021 1
0.664 8.279 5.021 5
0.717 8.312 4.911 5
0.717 8.312 4.911 5
0.717 8.312 4.911 4
0.712 8.365 4.835 1
0.712 8.365 4.835 5
0.697 8.303 4.768 5
0.697 8.303 4.768 5
0.697 8.303 4.768 4
0.707 8.279 4.72 2
0.707 8.279 4.72 4
0.812 8.283 4.873 6
0.812 8.283 4.873 5
0.812 8.283 4.873 3
0.879 8.259 4.959 2
0.879 8.259 4.959 5
0.851 8.236 4.997 5
0.851 8.236 4.997 5
0.851 8.236 4.997 3
0.712 8.13 5.117 2
0.712 8.13 5.117 5
0.616 8.025 5.261 5
0.616 8.025 5.261 5
0.616 8.025 5.261 4
0.582 8.049 5.232 6
0.592 8.101 5.141 5
0.592 8.101 5.141 5
0.592 8.101 5.141 3
0.544 8.073 5.103 2
0.472 8.149 5.036 5
0.472 8.149 5.036 5
0.563 8.159 5.165 5
0.563 8.159 5.165 4
0.563 8.159 5.165 1
0.592 8.245 5.222 5
0.592 8.245 5.222 5
0.568 8.24 5.175 5
0.568 8.24 5.175 4
0.568 8.24 5.175 1
0.568 8.365 5.127 5
0.568 8.365 5.127 5
0.568 8.331 5.06 5
0.568 8.331 5.06 3
0.568 8.331 5.06 2
0.448 8.283 5.108 5
0.448 8.283 5.108 5
0.463 8.212 5.232 5
0.463 8.212 5.232 3
0.463 8.212 5.232 2
0.463 8.121 5.582 5
0.463 8.121 5.582 5
0.468 8.073 5.687 5
0.468 8.073 5.687 4
0.468 8.073 5.687 1
0.549 8.149 5.716 5
0.549 8.149 5.716 5
0.64 8.121 5.778 5
0.64 8.121 5.778 3
0.64 8.121 5.778 2
0.587 8.236 5.524 5
0.468 8.331 5.17 5
0.468 8.331 5.17 5
0.468 8.331 5.17 3
0.372 8.374 4.897 2
0.372 8.374 4.897 5
0.209 8.432 4.696 5
0.209 8.432 4.696 5
0.209 8.432 4.696 4
0.07 8.413 4.605 1
0.07 8.413 4.605 5
0.017 8.413 4.59 5
0.017 8.413 4.59 5
0.017 8.413 4.59 3
0.003 8.384 4.691 2
0.003 8.384 4.691 5
-0.001 8.322 4.887 5
-0.001 8.322 4.887 5
-0.001 8.322 4.887 4
0.137 8.303 5.155 1
0.137 8.303 5.155 5
0.319 8.298 5.242 5
0.319 8.298 5.242 5
0.319 8.298 5.242 4
0.377 8.365 5.438 1
0.377 8.365 5.438 5
0.329 8.36 5.371 5
0.329 8.36 5.371 5
0.329 8.36 5.371 3
0.262 8.327 5.256 2
0.262 8.327 5.256 5
0.324 8.437 5.074 5
0.324 8.437 5.074 5
0.324 8.437 5.074 3
0.472 8.547 5.06 2
0.549 8.59 4.973 5
0.549 8.59 4.973 5
0.539 8.623 5.04 5
0.539 8.623 5.04 4
0.539 8.623 5.04 1
0.463 8.599 4.897 5
0.463 8.599 4.897 5
0.41 8.58 4.921 5
0.41 8.58 4.921 3
0.41 8.58 4.921 2
0.458 8.537 5.036 5
0.458 8.537 5.036 5
0.458 8.504 5.04 5
0.458 8.504 5.04 3
0.458 8.504 5.04 2
0.688 8.537 5.16 5
0.688 8.537 5.16 5
0.903 8.576 5.371 5
0.903 8.576 5.371 4
1.009 8.599 5.261 6
1.009 8.599 5.261 5
1.009 8.657 5.165 5
1.009 8.657 5.165 3
1.009 8.657 5.165 2
0.875 8.647 5.064 5
0.875 8.647 5.064 5
0.736 8.619 4.873 5
0.736 8.619 4.873 4
0.736 8.619 4.873 1
0.559 8.604 4.758 5
0.559 8.58 4.662 5
0.559 8.58 4.662 5
0.559 8.58 4.662 4
0.549 8.619 4.657 1
0.549 8.619 4.657 5
0.669 8.599 4.768 5
0.669 8.599 4.768 5
0.669 8.599 4.768 3
0.573 8.576 4.825 2
0.573 8.576 4.825 5
0.42 8.451 4.672 5
0.42 8.451 4.672 5
0.42 8.451 4.672 3
0.295 8.322 4.997 2
0.295 8.322 4.997 5
0.391 8.499 4.624 5
0.391 8.499 4.624 5
0.391 8.499 4.624 4
0.166 8.499 4.495 1
0.166 8.499 4.495 5
0.123 8.35 4.605 5
0.123 8.35 4.605 5
0.123 8.35 4.605 3
0.161 8.413 4.648 2
0.161 8.413 4.648 5
0.171 8.389 4.657 5
0.171 8.389 4.657 5
0.171 8.389 4.657 3
0.238 8.374 4.758 2
0.238 8.374 4.758 5
0.113 8.389 4.662 5
0.166 8.37 4.667 5
0.166 8.37 4.667 4
0.166 8.37 4.667 1
0.238 8.427 4.715 5
0.238 8.427 4.715 5
0.223 8.504 4.672 5
0.223 8.504 4.672 4
0.223 8.504 4.672 1
0.271 8.528 4.686 5
0.271 8.528 4.686 5
0.233 8.427 4.772 5
0.233 8.427 4.772 4
0.233 8.427 4.772 1
0.329 8.504 4.902 5
0.329 8.504 4.902 5
0.228 8.456 4.863 5
0.228 8.456 4.863 4
0.228 8.456 4.863 1
0.195 8.413 4.796 5
0.195 8.413 4.796 5
0.108 8.432 4.72 5
0.108 8.432 4.72 4
0.108 8.432 4.72 1
0.123 8.441 4.705 5
0.123 8.441 4.705 5
0.214 8.523 4.777 5
0.214 8.523 4.777 4
0.214 8.523 4.777 1
0.271 8.499 4.897 5
0.271 8.499 4.897 5
0.252 8.422 4.969 5
0.252 8.422 4.969 4
0.252 8.422 4.969 1
0.219 8.422 5.131 5
0.19 8.398 5.242 5
0.19 8.398 5.242 5
0.19 8.398 5.242 4
0.147 8.394 5.218 1
0.147 8.394 5.218 5
0.137 8.451 5.16 5
0.137 8.451 5.16 5
0.137 8.451 5.16 4
0.156 8.504 5.165 1
0.156 8.504 5.165 5
0.147 8.494 4.964 5
0.147 8.494 4.964 5
0.147 8.494 4.964 5
0.099 8.566 4.935 1
0.099 8.566 4.935 4
0.128 8.571 4.945 5
0.128 8.571 4.945 5
0.128 8.571 4.945 4
0.152 8.561 4.854 1
0.152 8.561 4.854 5
0.175 8.609 4.859 5
0.175 8.609 4.859 5
0.175 8.609 4.859 4
0.195 8.585 4.911 1
0.195 8.585 4.911 5
0.147 8.532 4.983 5
0.147 8.532 4.983 5
0.147 8.532 4.983 4
-0.029 8.437 4.978 2
-0.029 8.437 4.978 4
0.008 8.475 5.007 5
0.008 8.475 5.007 5
0.008 8.475 5.007 4
0.065 8.489 4.973 1
0.137 8.547 4.921 5
0.137 8.547 4.921 5
0.175 8.561 4.83 5
0.175 8.561 4.83 4
0.175 8.561 4.83 1
0.123 8.576 4.777 5
0.123 8.576 4.777 5
0.113 8.547 4.739 5
0.113 8.547 4.739 4
0.113 8.547 4.739 1
0.152 8.499 4.796 5
0.152 8.499 4.796 5
0.084 8.494 4.854 5
0.084 8.494 4.854 4
0.084 8.494 4.854 1
0.027 8.384 4.911 5
0.027 8.384 4.911 5
-0.058 8.327 4.959 5
-0.058 8.327 4.959 4
-0.058 8.327 4.959 1
-0.073 8.322 4.954 5
-0.073 8.322 4.954 5
-0.029 8.346 4.959 5
-0.029 8.346 4.959 5
-0.029 8.346 4.959 1
-0.073 8.312 4.897 4
-0.073 8.312 4.897 5
-0.068 8.322 4.859 5
-0.068 8.322 4.859 4
-0.068 8.322 4.859 1
-0.044 8.355 4.768 5
0.037 8.485 4.681 5
0.037 8.485 4.681 5
0.037 8.485 4.681 4
0.027 8.504 4.624 1
0.027 8.504 4.624 5
0.123 8.513 4.672 5
0.123 8.513 4.672 5
0.123 8.513 4.672 4
0.185 8.494 4.739 1
0.185 8.494 4.739 5
