# Accelerometer Data File
# Started @Thu Mar 30 19:11:10 GMT+02:00 2017
#
#
# sensor Vendor: Invensense
# sensor Name: ICM20610 Acceleration Sensor
# sensor Resolution: 0.0011971008m/sec^2; Max Range: 39.2266; Min Delay: 5000 microseconds
# The sensor's attributes are the result hardware and the Android capabilities.
# It means that the Android may not utilize all features provided by the hardware.
#
# Some devices and Android versions save battery too much so the device may go to sleep.
# It just happens after couple of minutes from turning off the scree and it is easy to find it out.
#
# The following file provides the data from accelerometer in the m/s^2 format.
# The diff value is just a time delta between the samples
#
#
# data format:
# so we have 4 columns with values separated by the " "
# X Y Z time_from_previous_sample(ms)

# sensor speed set to:FASTEST
# units set to: m/sec^2
# gravity NOT filtered out
# Accuracy: HIGH
0.884 1.814 6.707 3
1.406 1.417 6.903 2
1.406 1.417 6.903 5
2.177 1.355 7.444 5
2.177 1.355 7.444 5
2.177 1.355 7.444 3
3.187 1.556 7.77 2
3.187 1.556 7.77 5
4.538 1.628 7.942 5
4.538 1.628 7.942 5
4.538 1.628 7.942 3
5.548 2.063 8.21 2
5.548 2.063 8.21 5
5.883 2.092 7.923 5
5.883 2.092 7.923 5
5.883 2.092 7.923 3
5.644 1.522 7.248 2
5.644 1.522 7.248 5
5.371 1.053 6.836 5
5.371 1.053 6.836 5
5.371 1.053 6.836 3
5.476 1.187 6.937 2
5.476 1.187 6.937 5
6.353 1.302 7.138 5
6.353 1.302 7.138 5
6.353 1.302 7.138 3
7.286 1.436 7.507 2
7.286 1.436 7.507 5
7.803 1.738 7.832 5
7.803 1.738 7.832 5
7.803 1.738 7.832 3
8.373 1.944 8.316 2
8.694 2.221 8.78 5
8.694 2.221 8.78 5
8.627 2.121 8.972 5
8.627 2.121 8.972 3
8.627 2.121 8.972 2
8.55 1.786 9.226 5
8.55 1.786 9.226 5
8.44 1.484 9.542 5
8.44 1.484 9.542 3
8.44 1.484 9.542 2
8.627 1.805 9.7 5
8.627 1.805 9.7 5
8.651 2.293 9.537 5
8.651 2.293 9.537 3
8.651 2.293 9.537 2
8.201 2.212 8.479 5
8.201 2.212 8.479 5
8.359 2.729 8.129 5
8.359 2.729 8.129 3
8.359 2.729 8.129 2
8.388 3.145 6.793 5
8.388 3.145 6.793 5
9.12 3.605 5.773 5
9.12 3.605 5.773 3
9.12 3.605 5.773 2
9.776 4.299 5.352 5
9.776 4.299 5.352 5
10.595 4.903 5.448 5
10.595 4.903 5.448 3
10.595 4.903 5.448 2
11.174 5.276 6.07 5
11.318 5.334 6.793 5
11.318 5.334 6.793 5
11.318 5.334 6.793 3
10.844 5.2 7.258 2
10.844 5.2 7.258 5
10.02 4.649 7.559 5
10.02 4.649 7.559 5
10.02 4.649 7.559 3
9.254 4.103 7.583 2
9.254 4.103 7.583 5
8.761 3.672 7.363 5
8.761 3.672 7.363 5
8.761 3.672 7.363 3
8.412 3.581 7.066 2
8.412 3.581 7.066 5
8.354 3.677 6.822 5
8.354 3.677 6.822 5
8.354 3.677 6.822 3
8.708 3.94 6.707 2
8.708 3.94 6.707 5
8.895 4.319 6.654 5
8.895 4.319 6.654 5
8.895 4.319 6.654 3
8.78 4.496 6.544 2
8.78 4.496 6.544 5
8.364 4.357 6.266 5
8.364 4.357 6.266 5
8.364 4.357 6.266 3
7.593 3.763 6.027 2
7.593 3.763 6.027 5
6.956 3.26 5.697 5
6.357 2.983 5.807 5
6.357 2.983 5.807 3
6.357 2.983 5.807 2
5.893 2.748 5.835 5
5.893 2.748 5.835 5
5.414 2.518 5.807 5
5.414 2.518 5.807 3
5.414 2.518 5.807 2
5.175 2.231 5.677 5
5.175 2.231 5.677 5
5.285 2.269 5.955 5
5.285 2.269 5.955 3
5.285 2.269 5.955 2
5.634 2.446 6.161 5
5.634 2.446 6.161 5
5.855 2.466 6.257 5
5.855 2.466 6.257 3
5.855 2.466 6.257 2
6.123 2.518 6.147 5
6.123 2.518 6.147 5
6.41 2.561 6.108 5
6.41 2.561 6.108 3
6.41 2.561 6.108 2
6.716 2.676 6.242 5
6.716 2.676 6.242 5
6.731 2.691 6.525 5
6.731 2.691 6.525 3
6.731 2.691 6.525 2
6.582 2.504 6.74 5
6.582 2.504 6.74 5
6.707 2.351 6.544 5
6.707 2.351 6.544 3
7.444 2.236 6.396 2
7.444 2.236 6.396 5
8.823 2.868 6.582 5
8.823 2.868 6.582 5
8.823 2.868 6.582 3
10.02 3.72 7.104 2
10.02 3.72 7.104 5
11.031 4.29 7.181 5
11.031 4.29 7.181 5
11.031 4.29 7.181 3
11.423 4.73 7.43 2
11.423 4.73 7.43 5
10.964 4.644 6.874 5
10.964 4.644 6.874 5
10.964 4.644 6.874 3
10.145 4.084 6.214 2
10.145 4.084 6.214 5
9.508 3.462 5.701 5
9.508 3.462 5.701 5
9.508 3.462 5.701 4
9.221 3.074 5.639 1
9.221 3.074 5.639 5
9.427 2.81 5.979 5
9.427 2.81 5.979 5
9.427 2.81 5.979 3
9.834 2.873 6.851 2
9.834 2.873 6.851 5
10.064 3.136 7.545 5
10.064 3.136 7.545 5
10.064 3.136 7.545 4
9.958 3.078 7.612 1
9.958 3.078 7.612 5
9.623 2.844 7.617 6
9.005 2.686 7.511 5
9.005 2.686 7.511 3
9.005 2.686 7.511 1
8.325 2.279 7.473 5
8.325 2.279 7.473 6
7.765 1.905 7.186 5
7.765 1.905 7.186 3
7.765 1.905 7.186 1
7.55 1.656 6.75 5
7.55 1.656 6.75 5
7.698 1.68 6.692 5
7.698 1.68 6.692 4
7.698 1.68 6.692 1
8.057 1.944 7.032 5
8.057 1.944 7.032 5
8.196 2.36 7.411 5
8.196 2.36 7.411 4
8.196 2.36 7.411 1
8.287 2.48 7.325 5
8.287 2.48 7.325 6
7.942 2.24 6.898 5
7.942 2.24 6.898 3
7.942 2.24 6.898 1
7.612 2.106 6.496 5
7.612 2.106 6.496 5
7.483 1.877 6.333 5
7.483 1.877 6.333 4
7.483 1.877 6.333 1
7.641 1.699 6.19 5
7.641 1.699 6.19 5
8.225 1.738 6.242 5
8.225 1.738 6.242 4
9.111 2.245 6.817 1
9.111 2.245 6.817 5
9.676 3.002 7.066 5
9.676 3.002 7.066 5
9.676 3.002 7.066 4
10.011 3.38 6.769 1
10.011 3.38 6.769 5
10.509 3.466 6.075 5
10.509 3.466 6.075 5
10.509 3.466 6.075 4
10.983 3.404 5.577 1
10.983 3.404 5.577 5
11.62 3.414 6.056 6
11.62 3.414 6.056 5
11.62 3.414 6.056 3
12.218 3.38 7.032 1
12.218 3.38 7.032 5
12.745 3.208 8.201 5
12.745 3.208 8.201 5
12.745 3.208 8.201 4
12.644 2.662 9.307 1
12.644 2.662 9.307 5
11.514 2.274 10.202 6
11.514 2.274 10.202 5
11.514 2.274 10.202 3
10.03 1.651 9.369 1
10.03 1.651 9.369 5
8.938 0.89 7.794 5
8.938 0.89 7.794 5
8.938 0.89 7.794 4
8.45 0.814 6.803 1
8.407 1.139 6.669 5
8.407 1.139 6.669 6
8.732 1.412 7.114 5
8.732 1.412 7.114 3
8.732 1.412 7.114 1
9.226 1.671 7.861 6
9.226 1.671 7.861 5
9.417 2.193 8.651 5
9.417 2.193 8.651 3
9.417 2.193 8.651 1
9.182 2.748 9.115 5
9.182 2.748 9.115 5
8.167 3.217 8.661 5
8.167 3.217 8.661 4
8.167 3.217 8.661 1
6.956 3.701 7.492 5
6.956 3.701 7.492 6
5.807 3.72 6.075 5
5.807 3.72 6.075 3
5.807 3.72 6.075 1
5.227 3.485 5.141 5
5.227 3.485 5.141 6
5.227 3.232 5.06 5
5.227 3.232 5.06 3
5.227 3.232 5.06 1
5.859 2.968 6.089 5
6.52 2.772 7.516 6
6.52 2.772 7.516 5
6.52 2.772 7.516 3
6.52 2.772 7.516 1
6.999 2.537 8.809 5
6.98 2.087 9.776 6
6.98 2.087 9.776 5
6.98 2.087 9.776 3
6.501 1.68 10.336 1
6.501 1.68 10.336 6
5.773 1.493 10.236 5
5.773 1.493 10.236 5
5.773 1.493 10.236 3
4.993 1.374 9.589 2
4.993 1.374 9.589 5
4.428 1.244 8.388 5
4.428 1.244 8.388 5
4.428 1.244 8.388 3
3.858 1.45 7.382 2
3.858 1.45 7.382 5
3.772 1.814 6.501 5
3.772 1.814 6.501 5
3.772 1.814 6.501 3
3.901 2.193 5.998 2
3.901 2.193 5.998 5
4.078 2.475 6.041 5
4.078 2.475 6.041 5
4.078 2.475 6.041 3
4.169 2.671 6.597 2
4.169 2.671 6.597 5
3.925 2.662 6.994 5
3.925 2.662 6.994 5
3.925 2.662 6.994 3
3.47 2.331 7.119 2
3.47 2.331 7.119 5
2.819 1.891 7.061 5
2.517 1.719 6.97 5
2.517 1.719 6.97 3
2.517 1.719 6.97 2
2.249 1.91 7.234 5
2.249 1.91 7.234 5
1.971 2.049 7.248 5
1.971 2.049 7.248 3
1.971 2.049 7.248 2
1.66 2.159 7.435 5
1.66 2.159 7.435 5
1.286 2.312 7.406 5
1.286 2.312 7.406 3
1.286 2.312 7.406 2
0.97 2.375 7.119 5
0.97 2.375 7.119 5
0.602 2.375 7.104 5
0.602 2.375 7.104 3
0.602 2.375 7.104 2
0.458 2.437 7.219 5
0.458 2.437 7.219 5
0.266 2.528 7.372 5
0.266 2.528 7.372 3
0.266 2.528 7.372 2
0.104 2.628 7.583 5
0.104 2.628 7.583 5
-0.446 2.777 7.392 5
-0.446 2.777 7.392 3
-0.446 2.777 7.392 2
-0.796 2.964 7.08 5
-1.351 3.318 6.927 5
-1.351 3.318 6.927 5
-1.351 3.318 6.927 3
-1.844 3.6 6.467 2
-1.844 3.6 6.467 5
-2.108 3.782 5.898 5
-2.108 3.782 5.898 5
-2.108 3.782 5.898 3
-2.002 4.141 5.543 2
-2.002 4.141 5.543 5
-1.705 4.577 5.462 5
-1.705 4.577 5.462 5
-1.705 4.577 5.462 3
-1.303 4.941 5.567 2
-1.303 4.941 5.567 5
-1.078 5.2 6.194 5
-1.078 5.2 6.194 5
-1.078 5.2 6.194 3
-1.274 5.281 6.889 2
-1.274 5.281 6.889 5
-1.504 5.281 7.291 5
-1.504 5.281 7.291 5
-1.504 5.281 7.291 3
-1.935 5.31 7.602 2
-1.935 5.31 7.602 5
-2.203 5.166 7.526 5
-2.203 5.166 7.526 5
-2.203 5.166 7.526 3
-2.294 5.128 7.597 2
-2.294 5.128 7.597 5
-2.041 5.157 7.765 5
-2.041 5.157 7.765 5
-2.041 5.157 7.765 3
-1.552 5.487 8.34 2
-0.891 5.741 8.838 5
-0.891 5.741 8.838 5
-0.192 5.942 9.163 5
-0.192 5.942 9.163 3
-0.192 5.942 9.163 2
0.587 6.291 9.484 5
0.587 6.291 9.484 5
0.865 6.493 9.7 5
0.865 6.493 9.7 3
0.865 6.493 9.7 2
0.707 6.545 9.704 5
0.707 6.545 9.704 5
0.539 6.488 9.374 5
0.539 6.488 9.374 3
0.539 6.488 9.374 2
0.3 6.44 9.221 5
0.3 6.44 9.221 5
0.41 6.416 9.101 5
0.41 6.416 9.101 3
0.41 6.416 9.101 2
0.391 6.32 8.953 5
0.391 6.32 8.953 5
0.549 6.196 8.809 5
0.549 6.196 8.809 3
0.549 6.196 8.809 2
0.98 6.162 8.991 5
0.98 6.162 8.991 5
1.09 6.315 9.269 5
1.09 6.315 9.269 3
1.09 6.315 9.269 2
1.071 6.358 9.589 5
1.104 6.291 9.57 5
1.104 6.291 9.57 5
1.104 6.291 9.57 3
0.913 6.291 9.331 2
0.913 6.291 9.331 5
0.745 6.363 8.948 5
0.745 6.363 8.948 5
0.745 6.363 8.948 3
0.683 6.344 8.531 2
0.683 6.344 8.531 5
0.717 6.473 8.277 5
0.717 6.473 8.277 5
0.717 6.473 8.277 3
0.477 6.497 7.976 2
0.477 6.497 7.976 5
0.199 6.497 7.607 5
0.199 6.497 7.607 5
0.199 6.497 7.607 3
-0.159 6.459 7.396 2
-0.159 6.459 7.396 5
-0.24 6.33 7.195 5
-0.24 6.33 7.195 5
-0.24 6.33 7.195 3
-0.355 6.2 7.526 2
-0.355 6.2 7.526 5
-0.542 5.918 7.784 6
-0.542 5.918 7.784 5
-0.542 5.918 7.784 2
-0.647 5.602 8.057 2
-0.647 5.602 8.057 5
-0.681 5.453 8.277 5
-0.484 5.487 8.479 5
-0.484 5.487 8.479 3
-0.484 5.487 8.479 2
0.022 5.76 8.402 5
0.022 5.76 8.402 5
0.53 6.244 8.364 5
0.53 6.244 8.364 3
0.53 6.244 8.364 2
0.851 6.483 8.196 5
0.851 6.483 8.196 5
0.879 6.593 7.808 5
0.879 6.593 7.808 4
0.879 6.593 7.808 1
0.918 6.67 7.521 5
0.918 6.67 7.521 5
0.99 6.742 7.234 5
0.99 6.742 7.234 4
0.99 6.742 7.234 1
0.961 6.679 7.344 5
0.961 6.679 7.344 6
0.951 6.526 7.55 5
0.951 6.526 7.55 3
0.951 6.526 7.55 1
0.841 6.382 7.784 5
0.841 6.382 7.784 6
0.745 6.081 7.784 5
0.745 6.081 7.784 3
0.745 6.081 7.784 1
0.822 5.899 8.091 5
0.822 5.899 8.091 5
0.97 5.932 8.234 5
0.97 5.932 8.234 4
1.344 6.105 8.354 1
1.344 6.105 8.354 5
1.732 6.248 8.45 5
1.732 6.248 8.45 5
1.732 6.248 8.45 4
1.952 6.358 8.301 1
1.952 6.358 8.301 5
1.756 6.354 7.957 6
1.756 6.354 7.957 5
1.756 6.354 7.957 3
1.449 6.2 7.583 1
1.449 6.2 7.583 5
1.157 6.038 7.162 5
1.157 6.038 7.162 5
1.157 6.038 7.162 4
0.855 5.956 6.865 1
0.855 5.956 6.865 5
0.784 5.913 6.673 5
0.784 5.913 6.673 5
0.784 5.913 6.673 4
0.865 5.884 6.673 1
0.865 5.884 6.673 5
1.013 5.88 6.731 6
1.013 5.88 6.731 5
1.013 5.88 6.731 3
1.229 5.966 6.467 1
1.229 5.966 6.467 5
1.569 6.1 6.372 6
1.569 6.1 6.372 5
1.569 6.1 6.372 3
1.775 6.291 6.635 1
1.871 6.311 6.76 5
1.871 6.311 6.76 6
1.895 6.172 6.851 5
1.895 6.172 6.851 3
1.895 6.172 6.851 1
1.646 6.114 6.97 5
1.646 6.114 6.97 6
1.502 5.961 7.037 5
1.502 5.961 7.037 3
1.502 5.961 7.037 1
1.521 5.985 6.961 5
1.521 5.985 6.961 6
1.713 6.1 6.932 5
1.713 6.1 6.932 3
1.713 6.1 6.932 1
1.904 6.229 7.056 5
1.904 6.229 7.056 5
2.115 6.282 7.157 5
2.115 6.282 7.157 4
2.115 6.282 7.157 1
2.172 6.382 7.305 5
2.172 6.382 7.305 6
2.225 6.402 7.42 5
2.225 6.402 7.42 3
2.225 6.402 7.42 1
2.096 6.435 7.449 5
2.096 6.435 7.449 6
1.88 6.445 7.339 5
1.88 6.445 7.339 3
1.88 6.445 7.339 1
1.689 6.382 7.238 5
1.574 6.339 7.258 5
1.574 6.339 7.258 5
1.574 6.339 7.258 4
1.578 6.411 7.21 1
1.578 6.411 7.21 5
1.54 6.473 7.234 6
1.54 6.473 7.234 5
1.54 6.473 7.234 3
1.607 6.517 7.133 1
1.607 6.517 7.133 5
1.722 6.569 7.08 6
1.722 6.569 7.08 5
1.722 6.569 7.08 3
1.856 6.569 7.353 1
1.856 6.569 7.353 5
1.899 6.603 7.526 6
1.899 6.603 7.526 5
1.899 6.603 7.526 3
1.847 6.483 7.684 2
1.847 6.483 7.684 5
1.818 6.421 7.827 5
1.818 6.421 7.827 5
1.818 6.421 7.827 3
1.689 6.296 7.823 2
1.689 6.296 7.823 5
1.646 6.258 7.751 5
1.646 6.258 7.751 5
1.646 6.258 7.751 3
1.655 6.296 7.612 2
1.655 6.296 7.612 5
1.851 6.473 7.554 5
1.535 6.584 5.179 5
1.535 6.584 5.179 3
1.535 6.584 5.179 2
1.315 6.584 6.171 5
1.315 6.584 6.171 5
1.325 6.172 6.597 5
1.325 6.172 6.597 3
1.325 6.172 6.597 2
1.717 6.196 7.55 5
1.717 6.196 7.55 5
2.1 6.435 8.277 5
2.1 6.435 8.277 3
2.1 6.435 8.277 2
2.574 6.607 8.723 5
2.574 6.607 8.723 5
2.632 6.43 8.412 5
2.632 6.43 8.412 3
2.632 6.43 8.412 2
2.153 6.191 7.746 5
2.153 6.191 7.746 5
1.622 6.258 7.511 5
1.622 6.258 7.511 3
1.622 6.258 7.511 2
1.358 6.157 7.463 5
1.358 6.157 7.463 5
1.282 6.071 7.492 5
1.282 6.071 7.492 3
1.282 6.071 7.492 2
1.363 6.1 7.578 5
1.459 6.153 7.674 5
1.459 6.153 7.674 5
1.459 6.153 7.674 3
1.564 6.2 7.583 2
1.564 6.2 7.583 5
1.65 6.287 7.55 5
1.65 6.287 7.55 5
1.65 6.287 7.55 3
1.727 6.287 7.703 2
1.727 6.287 7.703 5
1.65 6.258 7.688 5
1.65 6.258 7.688 5
1.65 6.258 7.688 3
1.674 6.239 7.813 2
1.674 6.239 7.813 5
1.564 6.148 7.799 5
1.564 6.148 7.799 5
1.564 6.148 7.799 3
1.531 6.105 7.846 2
1.531 6.105 7.846 5
1.511 6.114 7.751 5
1.511 6.114 7.751 5
1.511 6.114 7.751 3
1.612 6.181 7.679 2
1.612 6.181 7.679 5
1.655 6.167 7.703 5
1.655 6.167 7.703 5
1.655 6.167 7.703 3
1.746 6.2 7.607 2
1.746 6.2 7.607 5
1.746 6.129 7.507 5
1.746 6.129 7.507 5
1.746 6.129 7.507 3
1.794 6.167 7.478 2
1.77 6.162 7.43 5
1.77 6.162 7.43 5
1.54 6.119 7.387 5
1.54 6.119 7.387 3
1.54 6.119 7.387 2
1.282 6.11 7.253 5
1.282 6.11 7.253 5
1.114 6.143 7.186 5
1.114 6.143 7.186 3
1.114 6.143 7.186 2
1.052 6.138 7.114 5
1.052 6.138 7.114 5
1.037 6.2 7.061 5
1.037 6.2 7.061 3
1.037 6.2 7.061 2
1.052 6.239 6.999 5
1.052 6.239 6.999 5
1.224 6.339 7.1 5
1.224 6.339 7.1 3
1.224 6.339 7.1 2
1.382 6.32 7.329 5
1.382 6.32 7.329 5
1.387 6.268 7.564 5
1.387 6.268 7.564 3
1.387 6.268 7.564 2
1.373 6.172 7.717 5
1.373 6.172 7.717 5
1.373 6.143 7.746 5
1.373 6.143 7.746 3
1.373 6.143 7.746 2
1.224 6.11 7.722 5
1.119 6.086 7.516 6
1.119 6.086 7.516 5
1.119 6.086 7.516 2
1.013 6.095 7.325 2
1.013 6.095 7.325 5
1.013 6.157 7.2 5
1.013 6.157 7.2 5
1.013 6.157 7.2 3
1.234 6.378 7.09 2
1.234 6.378 7.09 5
1.301 6.358 7.286 5
1.301 6.358 7.286 5
1.301 6.358 7.286 3
1.406 6.358 7.368 2
1.406 6.358 7.368 5
1.373 6.301 7.621 5
1.373 6.301 7.621 5
1.373 6.301 7.621 3
1.449 6.291 7.631 2
1.449 6.291 7.631 5
1.483 6.311 7.717 5
1.483 6.311 7.717 5
1.483 6.311 7.717 3
1.464 6.296 7.526 2
1.464 6.296 7.526 5
1.483 6.244 7.435 5
1.483 6.244 7.435 5
1.483 6.244 7.435 3
1.602 6.335 7.468 2
1.602 6.335 7.468 5
1.598 6.354 7.588 5
1.593 6.32 7.588 5
1.593 6.32 7.588 3
1.593 6.32 7.588 2
