# Accelerometer Data File
# Started @Mon Mar 27 17:01:07 MESZ 2017
#
#
# sensor Vendor: ST Micro
# sensor Name: LIS3DH 3-axis Accelerometer
# sensor Resolution: 0.009810001m/sec^2; Max Range: 39.24; Min Delay: 10000 microseconds
# The sensor's attributes are the result hardware and the Android capabilities.
# It means that the Android may not utilize all features provided by the hardware.
#
# Some devices and Android versions save battery too much so the device may go to sleep.
# It just happens after couple of minutes from turning off the scree and it is easy to find it out.
#
# The following file provides the data from accelerometer in the m/s^2 format.
# The diff value is just a time delta between the samples
#
#
# data format:
# so we have 4 columns with values separated by the " "
# X Y Z time_from_previous_sample(ms)

# sensor speed set to:FASTEST
# units set to: m/sec^2
# gravity NOT filtered out
# Accuracy: HIGH
0.431 3.648 9.767 10
0.627 3.844 9.728 10
0.392 3.765 9.728 10
0.392 3.687 9.767 10
0.47 3.883 9.806 10
0.588 3.804 9.728 10
0.588 3.726 9.845 10
0.353 3.53 9.767 10
0.313 3.53 9.61 10
0.431 3.648 9.492 11
0.627 3.765 9.492 10
0.627 3.765 9.649 10
0.431 3.804 9.688 9
0.392 3.961 9.767 10
0.431 3.961 9.688 11
0.509 3.922 9.571 10
0.627 3.765 9.728 9
0.47 3.569 9.688 10
0.509 3.608 9.767 11
0.509 3.569 9.963 9
0.549 3.608 10.042 10
0.509 3.608 10.002 11
0.392 3.569 10.081 10
0.353 3.412 9.924 9
0.196 3.412 9.924 10
0.47 3.53 10.002 11
0.353 3.608 10.002 9
0.196 3.491 10.002 10
0.078 3.608 10.042 10
0.235 3.726 9.728 11
0.274 3.726 9.61 9
0.313 3.648 9.61 11
0.235 3.648 9.767 10
0.156 3.648 9.728 9
0.0 3.491 9.571 10
0.0 3.569 9.61 10
0.0 3.648 9.453 11
-0.235 3.608 9.414 9
-0.156 3.687 9.335 10
-0.156 3.804 9.375 11
-0.274 3.726 9.532 9
-0.509 3.53 9.571 10
-0.509 3.491 9.688 10
-0.392 3.648 9.688 11
-0.392 3.804 9.728 9
-0.47 3.687 9.806 10
-0.549 3.648 9.767 10
-0.509 3.569 9.728 11
-0.588 3.608 9.767 9
-0.588 3.765 9.688 10
-0.549 3.765 9.688 10
-0.509 3.804 9.728 10
-0.509 3.804 10.042 10
-0.784 3.53 10.198 11
-1.059 3.491 10.12 9
-1.019 3.53 10.159 10
-0.823 3.648 10.159 11
-0.902 3.687 10.316 10
-1.019 3.648 10.551 9
-1.294 3.687 10.355 10
-1.137 3.648 10.316 11
-1.019 3.569 10.277 10
-1.137 3.569 10.198 9
-1.216 3.334 10.159 10
-1.294 3.098 10.002 10
-1.294 3.098 9.963 10
-1.137 3.216 10.042 10
-1.255 3.177 10.12 10
-1.216 3.295 10.081 10
-1.294 3.177 9.963 10
-1.255 3.098 9.728 10
-1.255 3.098 9.61 10
-1.176 3.059 9.571 11
-1.333 2.941 9.375 9
-1.255 2.745 9.414 10
-1.216 2.785 9.453 11
-1.216 2.941 9.61 9
-1.019 2.981 9.61 11
-1.098 2.981 9.61 9
-1.059 2.745 9.532 11
-1.059 2.824 9.61 9
-0.98 3.02 9.688 10
-0.706 3.177 9.806 11
-0.823 3.177 9.845 9
-0.941 3.098 9.963 11
-1.098 3.138 10.081 9
-1.059 3.334 10.159 10
-1.059 3.373 10.12 11
-1.176 3.373 9.963 9
-1.294 3.373 9.885 11
-1.176 3.491 9.924 9
-1.059 3.608 9.963 10
-0.98 3.648 9.845 10
-0.941 3.569 9.885 10
-0.902 3.491 9.845 10
-0.902 3.373 9.845 10
-0.784 3.412 9.885 10
-0.862 3.373 10.002 11
-0.784 3.373 9.885 9
-0.784 3.334 10.042 10
-0.666 3.491 9.963 11
-0.627 3.53 10.081 9
-0.862 3.255 10.081 10
-0.941 3.216 10.12 11
-0.784 3.255 10.159 9
-0.509 3.295 10.12 10
-0.549 3.02 9.806 10
-0.549 2.824 9.649 11
-0.509 3.059 9.375 9
-0.353 3.098 9.296 10
-0.196 3.177 9.335 10
-0.039 3.138 9.335 10
-0.156 3.098 9.571 10
-0.196 3.02 9.767 10
-0.196 2.863 9.767 10
-0.117 2.981 9.728 10
0.0 3.02 9.571 10
0.117 3.177 9.492 12
0.156 3.02 9.453 8
0.196 3.059 9.453 11
0.235 3.098 9.375 9
0.235 3.138 9.414 10
0.353 3.216 9.61 10
0.392 3.216 9.688 10
0.196 3.216 9.649 10
0.392 3.059 9.885 10
0.196 3.098 10.159 10
0.47 3.216 10.159 11
0.47 3.177 10.002 9
0.313 3.255 10.081 20
0.431 3.138 9.963 10
0.509 3.059 10.002 10
0.431 3.216 9.885 10
0.353 3.138 9.767 10
0.313 3.138 10.002 10
0.156 3.255 9.728 10
0.274 3.177 9.728 10
0.196 2.981 9.688 10
0.235 3.098 9.688 10
0.235 3.02 9.806 10
0.156 3.02 9.806 10
0.235 3.059 9.767 10
0.196 3.02 9.885 10
0.156 3.02 9.963 10
0.156 3.059 10.002 10
0.313 3.02 10.081 10
0.117 3.02 10.198 11
0.078 2.941 10.316 9
-0.039 2.902 10.395 10
-0.117 2.745 10.395 10
-0.078 2.667 10.316 10
0.039 2.706 10.198 11
0.078 2.706 10.081 9
-0.039 2.706 10.12 10
0.117 2.706 10.002 11
0.039 2.588 10.042 9
0.039 2.549 10.238 10
-0.078 2.51 10.277 10
-0.078 2.392 10.277 10
-0.039 2.275 10.238 11
-0.196 2.157 10.159 9
-0.117 2.196 10.042 11
-0.078 2.157 10.042 10
-0.078 2.235 10.12 9
-0.196 2.353 10.159 10
-0.235 2.353 10.081 11
-0.156 2.275 10.081 10
0.0 2.275 9.924 9
0.0 2.235 10.002 10
0.0 2.039 10.002 10
-0.078 1.961 10.042 10
-0.117 2.118 10.277 10
-0.274 2.118 10.395 10
-0.392 2.118 10.551 10
-0.392 2.039 10.434 10
-0.235 2.118 10.355 10
-0.274 2.079 10.395 10
-0.274 2.0 10.473 10
-0.235 2.118 10.434 10
-0.235 1.961 10.551 10
-0.196 1.961 10.63 10
-0.196 1.961 10.748 11
-0.117 2.0 10.591 9
-0.117 2.039 10.669 10
-0.196 1.961 10.787 11
-0.313 1.843 10.904 9
-0.353 1.765 10.865 11
-0.353 1.725 10.944 9
-0.313 1.647 11.022 10
-0.392 1.765 10.904 14
-0.392 1.725 10.904 7
-0.431 1.686 10.865 9
-0.509 1.686 10.865 10
-0.353 1.804 10.826 11
-0.392 1.647 10.904 10
-0.509 1.686 11.061 10
-0.549 1.765 11.218 9
-0.588 1.725 11.297 10
-0.588 1.647 11.414 10
-0.588 1.49 11.375 10
-0.706 1.647 11.454 10
-0.706 1.686 11.375 10
-0.745 1.647 11.414 10
-0.666 1.686 11.375 10
-0.784 1.647 11.414 10
-0.745 1.647 11.336 11
-0.627 1.686 11.336 9
-0.588 1.725 11.336 10
-0.823 1.608 11.297 10
-0.745 1.647 11.258 10
-0.666 1.804 11.061 10
-0.588 1.843 11.022 10
-0.588 1.922 11.022 10
-0.745 1.804 10.826 10
-0.862 1.843 10.591 10
-0.745 1.882 10.551 10
-0.627 2.079 10.551 10
-0.588 2.079 10.473 10
-0.627 2.039 10.316 10
-0.47 2.0 10.12 10
-0.392 1.961 9.885 10
-0.353 1.961 9.728 10
-0.353 2.0 9.492 10
-0.313 2.079 9.257 10
-0.117 2.157 8.943 11
-0.039 2.392 9.1 10
0.039 2.432 8.982 10
0.0 2.432 9.296 9
0.0 2.471 9.571 10
0.0 2.51 9.924 10
0.039 2.628 9.963 20
0.039 2.471 10.12 10
0.0 2.51 10.591 10
-0.039 2.667 10.473 11
0.0 2.588 10.551 9
0.0 2.549 10.708 10
-0.117 2.745 10.512 11
0.039 2.588 10.473 10
0.039 2.471 10.198 9
0.156 2.667 9.963 11
0.274 2.824 9.767 9
0.235 2.785 9.571 10
0.274 2.824 9.453 10
0.274 2.981 9.257 11
0.431 3.059 9.218 10
0.431 3.098 9.218 9
0.392 2.981 9.414 11
0.235 2.863 9.453 9
0.353 2.863 9.532 10
0.431 2.941 9.453 10
0.509 2.981 9.414 10
0.549 3.059 9.218 10
0.745 3.216 9.218 10
0.823 3.334 9.335 10
0.862 3.373 9.649 10
0.706 3.412 9.806 10
0.666 3.334 10.12 10
0.549 3.412 10.238 10
0.588 3.334 10.355 11
0.627 3.334 10.238 9
0.706 3.334 10.12 10
0.706 3.412 9.806 10
0.588 3.412 9.688 10
0.509 3.569 9.492 11
0.549 3.726 9.335 10
0.588 3.726 9.335 9
0.549 3.726 9.453 10
0.509 3.648 9.453 10
0.588 3.648 9.532 10
0.627 3.53 9.728 10
0.627 3.687 9.767 10
0.588 3.765 9.885 10
0.549 3.804 10.081 10
0.588 3.922 10.434 10
0.509 3.961 10.473 11
0.431 3.922 10.748 9
0.274 3.687 10.944 10
0.274 3.765 11.14 11
0.196 3.687 11.414 9
-0.039 3.53 11.414 10
-0.078 3.451 11.218 11
0.0 3.412 11.061 10
0.0 3.451 10.787 10
0.0 3.491 10.551 9
-0.078 3.412 10.434 10
-0.078 3.373 9.963 10
0.0 3.53 9.767 10
0.039 3.648 9.453 10
0.0 3.53 9.335 10
0.0 3.53 9.061 10
0.039 3.569 9.139 10
0.0 3.608 9.1 10
-0.078 3.608 9.218 11
-0.078 3.648 9.257 9
-0.117 3.726 9.335 10
-0.156 3.687 9.375 11
-0.117 3.726 9.375 9
-0.078 3.687 9.375 11
0.039 3.765 9.218 9
0.078 3.765 9.335 10
0.117 3.648 9.414 10
0.117 3.608 9.492 10
0.156 3.569 9.571 11
0.156 3.648 9.61 9
0.156 3.569 9.61 10
0.313 3.569 9.688 11
0.392 3.726 9.806 10
0.392 3.804 9.806 9
0.235 3.648 9.845 10
0.274 3.608 9.728 10
0.313 3.726 9.728 10
0.431 3.765 9.532 10
0.509 3.648 9.492 11
0.509 3.648 9.296 9
0.549 3.648 9.375 10
0.666 3.765 9.414 10
0.706 3.765 9.453 10
0.549 3.687 9.532 11
0.588 3.687 9.571 9
0.588 3.648 9.532 10
0.706 3.765 9.375 11
0.784 3.844 9.257 9
0.745 3.804 9.296 10
0.784 3.726 9.375 10
0.862 4.001 9.335 10
1.019 4.001 9.375 10
0.902 3.961 9.767 11
0.902 3.922 9.963 9
0.862 3.765 10.277 10
0.902 3.844 10.238 10
0.941 4.001 10.12 10
0.941 3.844 10.238 10
0.98 3.883 10.159 10
0.941 3.922 10.238 10
1.059 4.04 10.002 10
1.098 3.961 9.492 10
1.137 4.001 9.571 11
1.216 3.922 9.532 9
1.176 4.04 9.414 10
1.216 4.079 9.649 10
1.176 4.079 9.767 11
1.216 3.961 10.081 9
1.059 3.961 10.12 10
1.098 3.922 10.198 10
1.019 3.922 10.159 11
0.941 3.922 10.042 9
0.98 4.001 9.963 10
0.902 4.158 9.845 11
0.862 4.275 9.885 9
0.902 4.158 9.845 10
0.706 4.118 9.728 11
0.862 4.158 9.688 9
0.902 4.158 9.649 11
0.902 4.079 9.767 9
0.745 4.118 9.728 10
0.706 4.158 9.688 10
0.706 4.04 9.61 11
0.627 4.079 9.649 9
0.823 4.04 9.767 10
0.549 4.001 9.924 11
0.549 4.118 9.924 10
0.666 4.197 9.845 9
0.588 4.079 9.688 10
0.549 4.001 9.532 10
0.627 3.883 9.414 10
0.666 3.922 9.414 10
0.666 3.844 9.453 11
0.588 3.726 9.453 10
0.666 3.804 9.492 9
0.784 3.726 9.453 11
0.745 3.844 9.335 9
0.823 3.804 9.375 10
0.784 3.804 9.414 11
0.666 3.765 9.492 9
0.706 3.765 9.688 11
0.627 3.765 9.806 9
0.588 3.804 9.806 10
0.47 3.726 9.806 10
0.392 3.765 9.767 10
0.431 3.883 9.806 10
0.274 4.001 9.728 10
0.392 4.079 9.806 10
0.235 4.04 9.885 10
0.353 4.079 9.963 10
0.117 3.961 10.002 10
0.196 4.118 9.845 10
0.274 4.197 9.728 10
0.235 4.197 9.492 11
0.156 4.04 9.375 9
0.313 3.961 9.492 11
0.274 4.079 9.492 9
0.235 4.197 9.532 10
0.196 4.197 9.571 10
0.078 4.236 9.492 10
0.196 4.275 9.375 11
0.156 4.079 9.335 9
0.117 4.04 9.257 10
0.078 4.001 9.414 11
0.039 4.001 9.571 9
-0.117 3.961 9.767 10
-0.156 3.804 9.885 10
-0.117 3.765 10.12 10
-0.235 3.648 10.159 11
-0.274 3.491 10.316 9
-0.353 3.53 10.316 10
-0.353 3.451 10.355 12
-0.431 3.373 10.277 8
-0.353 3.334 10.159 11
-0.392 3.295 10.002 9
-0.509 3.216 9.806 10
-0.549 2.981 9.728 10
-0.549 3.02 9.453 10
-0.509 3.059 9.296 10
-0.549 3.02 9.375 10
-0.588 3.059 9.453 10
-0.666 3.216 9.257 11
-0.706 3.177 9.375 9
-0.784 3.177 9.296 11
-0.823 3.177 9.375 9
-0.823 3.334 9.296 10
-0.862 3.255 9.375 10
-0.862 3.373 9.453 10
-0.902 3.451 9.532 11
-0.862 3.53 9.728 9
-0.784 3.608 9.845 11
-0.784 3.491 9.924 10
-0.823 3.648 10.277 9
-0.745 3.648 10.238 11
-0.902 3.648 10.395 9
-0.784 3.569 10.591 10
-0.862 3.491 10.434 10
-0.784 3.53 10.473 10
-0.862 3.53 10.551 11
-0.941 3.53 10.63 9
-0.862 3.491 10.355 10
-0.902 3.648 10.669 10
-0.823 3.608 10.63 11
-0.862 3.648 10.551 9
-0.941 3.608 10.63 10
-1.098 3.451 10.63 10
-1.019 3.53 10.395 11
-1.059 3.53 10.198 9
-1.098 3.687 10.159 11
-0.98 3.648 10.002 9
-0.902 3.648 9.885 10
-0.98 3.491 9.845 10
-0.941 3.412 9.806 10
-0.98 3.334 9.767 11
-0.98 3.216 9.767 9
-0.941 3.216 9.688 10
-0.823 3.295 9.61 10
-0.706 3.216 9.532 10
-0.745 3.295 9.61 11
-0.706 3.334 9.649 9
-0.627 3.295 9.845 10
-0.549 3.295 9.924 10
-0.431 3.255 10.081 10
-0.392 3.216 10.042 11
-0.353 3.334 10.042 9
-0.274 3.295 9.963 11
-0.274 3.334 9.963 9
-0.196 3.412 9.885 10
-0.156 3.451 9.806 11
-0.313 3.53 9.728 9
-0.235 3.491 9.688 10
-0.196 3.53 9.688 10
-0.156 3.648 9.571 10
-0.039 3.687 9.649 11
-0.078 3.687 9.61 9
-0.078 3.687 9.767 10
-0.039 3.648 9.728 10
0.078 3.648 9.688 10
0.117 3.726 9.61 10
0.156 3.726 9.532 10
0.235 3.608 9.335 10
0.353 3.608 9.296 10
0.353 3.648 9.257 11
0.392 3.608 9.335 10
0.431 3.687 9.375 9
0.509 3.765 9.492 10
0.549 3.804 9.767 11
0.666 3.804 9.845 9
0.706 3.883 9.963 11
0.862 3.883 9.885 9
0.784 3.844 10.002 10
0.862 3.726 10.081 10
0.784 3.804 9.924 10
0.862 3.844 9.806 11
0.862 3.765 9.767 9
0.823 3.765 9.728 10
0.823 3.687 9.532 10
0.902 3.726 9.453 10
1.019 3.687 9.532 11
0.98 3.608 9.492 9
1.019 3.687 9.453 11
1.098 3.687 9.453 9
1.098 3.648 9.414 10
1.137 3.608 9.375 11
1.216 3.569 9.453 9
1.372 3.53 9.375 10
1.412 3.491 9.414 10
1.372 3.334 9.375 10
1.333 3.373 9.375 11
1.451 3.412 9.296 9
1.412 3.334 9.375 10
1.451 3.412 9.492 10
1.372 3.412 9.375 10
1.255 3.334 9.453 11
1.372 3.412 9.571 9
1.255 3.373 9.414 10
1.333 3.373 9.492 10
1.294 3.451 8.982 10
1.137 3.412 9.1 11
0.941 3.295 8.982 10
1.019 3.255 8.982 9
0.98 3.255 8.786 10
1.019 3.373 8.825 10
1.019 3.334 8.825 11
0.941 3.295 8.865 9
0.862 3.295 9.022 10
0.745 3.177 9.1 10
0.745 3.138 9.257 10
0.706 3.216 9.218 11
0.666 3.138 9.335 9
0.47 3.059 9.296 10
0.392 2.941 9.296 10
0.274 2.941 9.1 10
0.196 2.785 9.453 11
0.235 2.785 9.335 9
0.392 2.785 9.335 10
0.392 2.981 9.688 10
0.392 2.902 10.316 10
0.588 2.785 10.12 11
0.745 2.706 10.12 9
0.666 2.392 10.551 10
0.47 2.0 10.826 10
0.274 1.843 11.101 10
0.039 1.765 10.904 10
0.274 1.804 10.748 11
0.274 1.882 10.748 9
0.196 2.079 10.787 10
0.039 1.882 10.748 10
0.0 1.843 11.061 11
-0.039 1.804 11.061 9
-0.156 1.804 11.179 10
-0.117 1.804 11.101 10
-0.196 1.647 11.061 10
-0.117 1.647 11.101 11
-0.274 1.451 11.101 9
-0.235 1.372 11.022 10
-0.235 1.451 10.983 11
-0.196 1.412 10.904 9
-0.274 1.451 11.022 10
-0.313 1.372 10.944 10
-0.353 1.372 10.865 10
-0.313 1.333 10.904 10
-0.313 1.412 10.944 10
-0.235 1.451 11.179 11
-0.353 1.49 11.375 9
-0.353 1.412 11.532 10
-0.431 1.412 11.611 10
-0.431 1.333 11.767 11
-0.431 1.216 11.807 9
-0.509 1.176 11.924 10
-0.627 0.98 11.532 10
-0.47 1.098 11.218 10
-0.313 1.137 11.061 10
-0.274 1.255 10.708 11
-0.353 1.255 10.591 9
-0.353 1.333 10.512 10
-0.313 1.529 10.63 11
-0.392 1.529 10.669 9
-0.353 1.49 10.904 10
-0.392 1.49 11.061 10
-0.274 1.569 11.218 11
-0.196 1.529 11.375 9
-0.117 1.529 11.532 10
-0.117 1.49 11.611 11
-0.039 1.608 11.611 10
-0.039 1.608 11.767 9
0.0 1.686 11.964 10
0.0 1.765 12.042 10
-0.078 1.725 12.16 11
-0.156 1.686 12.238 9
-0.196 1.686 12.317 10
-0.196 1.608 12.474 10
-0.117 1.647 12.121 10
-0.117 1.608 12.277 11
-0.039 1.529 11.65 9
-0.078 1.49 11.532 10
0.039 1.372 10.983 10
0.196 1.412 10.473 10
0.235 1.49 10.081 11
0.274 1.529 9.963 9
0.313 1.49 9.728 10
0.313 1.529 9.688 10
0.392 1.529 9.728 10
0.353 1.686 9.767 11
0.274 1.686 9.688 9
0.274 1.569 9.728 10
0.156 1.529 9.649 10
0.156 1.686 9.61 10
0.156 1.804 9.532 11
0.235 1.843 9.571 9
0.235 2.039 9.492 11
0.196 2.039 9.571 9
0.196 1.843 9.414 11
0.274 1.961 9.453 10
0.235 1.961 9.218 9
0.274 2.118 9.453 10
0.196 2.079 9.571 10
0.117 2.157 9.649 10
0.117 2.196 9.728 11
0.078 2.196 9.767 9
0.156 2.275 9.767 10
0.117 2.275 9.688 10
0.039 2.079 9.532 10
0.156 2.157 9.335 11
0.156 2.235 9.257 9
0.274 2.314 9.257 10
0.274 2.432 9.218 10
0.274 2.588 9.218 10
0.47 2.588 9.375 11
0.47 2.588 9.532 9
0.549 2.549 9.453 10
0.431 2.588 9.845 10
0.431 2.588 9.806 10
0.549 2.667 9.806 11
0.509 2.588 9.924 9
0.549 2.706 9.845 10
0.627 2.706 9.767 10
0.588 2.549 9.924 11
0.745 2.667 9.845 10
0.706 2.628 10.002 9
0.627 2.706 9.924 10
0.706 2.941 9.924 10
0.862 2.902 10.316 10
0.666 2.706 10.277 11
0.745 2.706 10.551 9
0.745 2.902 10.473 11
0.47 2.824 10.591 9
0.47 2.824 10.551 10
0.509 3.02 10.473 11
0.549 3.216 10.355 9
0.509 3.098 10.316 10
0.47 3.138 10.159 10
0.47 3.177 10.081 10
0.47 3.138 10.002 10
0.509 3.138 10.042 10
0.47 3.059 9.963 10
0.627 3.216 10.042 10
0.47 3.216 10.002 10
0.353 3.098 10.081 11
0.313 3.138 10.159 9
0.431 3.177 10.434 10
0.235 3.177 10.395 10
0.353 3.295 10.473 10
0.078 3.098 10.277 11
0.078 3.02 10.198 9
0.196 2.981 9.845 10
0.196 3.177 9.571 10
0.392 3.098 9.414 10
0.353 3.177 9.179 10
0.392 3.216 9.375 10
0.392 3.295 9.453 10
0.392 3.334 9.649 10
0.392 3.255 9.885 10
0.392 3.177 9.924 10
0.431 3.177 9.963 10
0.392 3.177 9.885 10
0.47 3.216 9.845 11
0.549 3.334 9.806 9
0.509 3.255 9.728 10
0.549 3.216 9.571 10
0.549 3.216 9.414 10
0.666 3.216 9.375 10
0.745 3.373 9.218 10
0.745 3.412 9.296 11
0.784 3.491 9.335 9
0.745 3.412 9.532 11
0.666 3.412 9.492 11
0.627 3.334 9.571 9
0.666 3.373 9.728 10
0.627 3.412 9.688 9
0.588 3.334 9.688 10
0.549 3.373 9.767 10
0.627 3.412 9.767 10
0.509 3.491 9.806 20
0.588 3.491 9.885 11
0.509 3.53 9.924 10
0.549 3.569 9.845 10
0.588 3.491 9.924 9
0.627 3.412 9.806 10
0.549 3.373 9.728 10
0.627 3.334 9.806 10
0.588 3.491 10.002 10
0.509 3.451 9.963 11
0.588 3.53 9.963 9
0.666 3.491 9.924 10
0.549 3.569 10.002 11
0.627 3.53 9.885 9
0.627 3.412 9.845 10
0.706 3.373 9.845 10
0.706 3.334 9.885 10
0.784 3.334 10.002 10
0.706 3.295 10.081 11
0.588 3.255 10.277 9
0.666 3.295 10.238 10
0.666 3.295 10.198 10
0.666 3.334 10.12 10
0.509 3.334 9.963 10
0.666 3.295 9.806 10
0.627 3.334 9.806 10
0.627 3.334 9.688 10
0.745 3.334 9.61 11
0.745 3.373 9.649 9
0.745 3.451 9.649 10
0.706 3.491 9.845 11
0.745 3.491 9.806 9
0.666 3.412 9.845 10
0.706 3.373 9.767 10
0.745 3.491 9.806 11
0.666 3.334 9.845 9
0.784 3.412 9.885 10
0.745 3.412 9.963 10
0.666 3.373 9.963 10
0.745 3.412 9.924 10
0.706 3.451 9.845 10
0.666 3.53 9.885 10
0.706 3.491 9.963 11
0.666 3.53 9.885 9
0.706 3.491 9.767 11
0.627 3.491 9.571 9
0.784 3.491 9.688 10
0.784 3.412 9.845 10
0.745 3.451 9.806 10
0.706 3.412 9.924 11
0.706 3.334 9.924 9
0.784 3.334 9.845 10
0.823 3.412 9.845 10
0.862 3.451 9.845 10
0.941 3.451 9.728 11
1.019 3.53 9.963 9
0.98 3.648 9.885 11
0.823 3.53 9.885 9
0.98 3.295 9.806 10
0.902 3.334 9.885 10
1.098 3.295 9.806 10
1.059 3.216 9.806 10
0.98 3.216 9.806 11
0.902 3.334 9.61 9
1.019 3.412 9.571 10
0.98 3.451 9.492 10
0.902 3.53 9.688 10
0.902 3.53 9.649 10
0.862 3.451 9.767 10
0.823 3.53 9.688 10
0.902 3.412 9.571 10
0.941 3.451 9.61 10
0.941 3.569 9.688 10
1.019 3.608 9.728 10
0.902 3.608 9.885 10
0.941 3.569 9.885 10
0.98 3.569 9.885 10
1.019 3.53 9.963 10
0.98 3.491 9.845 10
1.019 3.451 9.649 10
1.019 3.373 9.61 10
1.098 3.569 9.453 10
1.098 3.608 9.375 10
1.098 3.648 9.492 10
1.019 3.608 9.61 10
1.019 3.648 9.688 11
0.941 3.569 9.767 9
1.019 3.608 9.885 10
0.98 3.569 9.885 10
0.941 3.451 9.963 11
0.862 3.451 10.002 9
0.862 3.451 10.081 10
0.862 3.53 10.12 20
0.784 3.569 10.159 10
0.941 3.53 10.081 10
0.784 3.53 10.081 10
0.784 3.451 10.042 10
0.706 3.451 10.12 11
0.706 3.451 10.238 9
0.627 3.53 10.198 11
0.627 3.491 10.159 9
0.588 3.451 10.159 10
0.509 3.491 10.042 10
0.588 3.569 9.806 10
0.588 3.569 9.649 10
0.627 3.726 9.649 10
0.509 3.608 9.806 10
0.47 3.608 10.002 10
0.431 3.569 10.277 10
0.431 3.569 10.395 10
0.353 3.412 10.473 11
0.313 3.334 10.512 9
0.353 3.334 10.512 10
0.196 3.295 10.198 10
0.235 3.412 10.198 10
0.392 3.451 9.806 10
0.353 3.53 9.688 10
0.431 3.412 9.571 10
0.47 3.491 9.492 11
0.392 3.373 9.453 9
0.353 3.334 9.375 11
0.431 3.412 9.414 9
0.431 3.334 9.453 10
0.392 3.373 9.649 10
0.392 3.412 9.649 10
0.392 3.412 9.728 10
0.313 3.451 9.806 10
0.47 3.451 9.885 10
0.431 3.491 9.885 10
0.431 3.451 9.924 10
0.392 3.451 9.963 10
0.431 3.412 9.924 10
0.509 3.53 10.002 10
0.509 3.726 10.081 11
0.588 3.687 10.277 9
0.509 3.608 10.355 10
0.431 3.648 10.512 11
0.588 3.569 10.63 10
0.549 3.569 10.669 9
0.509 3.569 10.748 11
0.509 3.648 10.787 9
0.431 3.687 10.787 10
0.509 3.844 10.748 10
0.509 3.844 10.787 10
0.353 3.726 11.022 11
0.47 3.726 11.101 9
