# Accelerometer Data File
# Started @Mon Mar 27 17:00:31 MESZ 2017
#
#
# sensor Vendor: ST Micro
# sensor Name: LIS3DH 3-axis Accelerometer
# sensor Resolution: 0.009810001m/sec^2; Max Range: 39.24; Min Delay: 10000 microseconds
# The sensor's attributes are the result hardware and the Android capabilities.
# It means that the Android may not utilize all features provided by the hardware.
#
# Some devices and Android versions save battery too much so the device may go to sleep.
# It just happens after couple of minutes from turning off the scree and it is easy to find it out.
#
# The following file provides the data from accelerometer in the m/s^2 format.
# The diff value is just a time delta between the samples
#
#
# data format:
# so we have 4 columns with values separated by the " "
# X Y Z time_from_previous_sample(ms)

# sensor speed set to:FASTEST
# units set to: m/sec^2
# gravity NOT filtered out
# Accuracy: HIGH
0.431 3.177 9.963 10
0.549 3.255 9.963 10
0.588 3.255 9.806 10
0.588 3.255 9.728 10
0.588 3.295 9.61 10
0.509 3.255 9.571 10
0.588 3.295 9.688 10
0.627 3.295 9.688 10
0.588 3.255 9.728 10
0.47 3.295 9.885 10
0.392 3.255 9.845 10
0.313 3.216 9.885 10
0.353 3.177 9.924 10
0.313 3.177 9.885 10
0.353 3.177 9.924 10
0.392 3.216 9.885 10
0.392 3.138 9.845 10
0.431 3.334 9.728 10
0.549 3.412 9.845 10
0.549 3.451 9.845 10
0.509 3.451 9.845 10
0.509 3.451 9.885 10
0.47 3.491 9.845 10
0.47 3.412 9.885 10
0.47 3.373 9.728 9
0.431 3.608 9.649 11
0.392 3.648 9.61 10
0.313 3.648 9.649 10
0.274 3.726 9.767 10
0.235 3.648 9.571 10
0.196 3.53 9.767 10
0.313 3.726 9.767 10
0.509 3.726 9.845 10
0.196 3.687 9.728 10
0.274 3.687 9.492 10
0.313 3.608 9.649 10
0.353 3.569 9.61 10
0.353 3.922 9.571 10
0.353 3.804 9.728 10
0.274 3.648 9.532 10
0.235 3.804 9.335 10
0.274 3.844 9.728 10
0.274 3.765 9.885 10
0.235 3.648 9.963 10
0.156 3.608 10.042 10
-0.078 3.491 10.12 10
0.0 3.569 10.159 10
-0.156 3.53 10.316 9
-0.039 3.491 10.277 11
-0.235 3.491 10.198 10
-0.313 3.491 10.002 10
-0.313 3.451 10.198 10
-0.313 3.334 10.277 9
-0.47 3.177 10.395 11
-0.549 3.138 10.591 9
-0.627 3.216 10.826 11
-0.706 3.295 11.061 9
-0.706 3.138 11.14 10
-0.862 3.059 11.258 11
-0.941 3.02 11.061 10
-0.98 3.059 10.944 10
-0.98 3.098 10.669 10
-1.137 3.02 10.434 10
-1.176 2.941 10.198 10
-1.216 2.902 10.042 10
-1.294 2.902 9.688 10
-1.255 2.981 9.649 10
-1.333 3.02 9.532 10
-1.255 3.02 9.492 10
-1.529 3.02 9.453 10
-1.647 2.902 9.453 10
-1.804 2.824 9.532 10
-1.961 2.824 9.414 10
-2.079 2.745 9.335 10
-2.079 2.667 9.257 10
-2.0 2.628 9.296 10
-2.039 2.824 9.296 10
-2.079 2.745 9.296 10
-2.157 2.785 9.257 10
-2.118 2.785 9.139 10
-2.118 2.745 9.1 10
-1.961 2.745 9.218 10
-2.196 2.745 9.257 10
-2.196 2.667 9.571 10
-2.196 2.667 9.532 10
-1.922 2.549 9.688 10
-1.961 2.51 9.767 10
-1.882 2.549 9.924 10
-1.882 2.471 9.806 10
-1.882 2.314 9.728 10
-1.882 2.275 9.649 10
-1.922 2.314 9.296 10
-1.922 2.432 9.218 10
-2.0 2.549 9.179 10
-2.0 2.706 8.982 10
-1.961 2.667 9.1 10
-1.804 2.667 9.218 10
-1.922 2.706 9.296 10
-2.0 2.706 9.335 10
-1.961 2.667 9.335 10
-1.961 2.667 9.296 10
-1.922 2.785 9.335 10
-1.961 2.785 9.532 10
-2.118 2.824 9.688 10
-2.275 2.785 9.963 10
-2.353 2.902 10.002 10
-2.275 2.824 9.963 10
-2.157 2.785 10.042 10
-2.314 2.667 9.885 10
-2.314 2.785 9.767 10
-2.079 2.824 9.806 10
-2.157 2.863 9.767 10
-2.039 2.981 9.728 10
-2.039 3.059 9.767 10
-1.961 3.138 10.042 10
-2.118 3.177 10.198 10
-2.275 3.059 10.316 10
-2.275 2.824 10.355 10
-2.235 2.667 10.473 10
-2.235 2.628 10.473 10
-2.353 2.51 10.434 10
-2.471 2.51 10.277 10
-2.235 2.51 10.12 10
-2.235 2.628 10.12 10
-2.275 2.588 10.042 10
-2.392 2.706 9.963 10
-2.353 2.745 9.963 10
-2.432 2.706 10.002 10
-2.392 2.667 9.845 10
-2.392 2.588 9.767 10
-2.432 2.549 9.649 10
-2.275 2.51 9.688 10
-2.275 2.51 9.885 10
-2.432 2.51 10.395 10
-2.392 2.432 10.198 10
-2.628 2.353 10.198 10
-2.432 2.353 10.551 10
-2.314 2.196 10.277 10
-2.471 2.157 10.042 10
-2.392 2.314 10.002 10
-2.275 2.275 9.728 10
-2.235 2.235 9.532 10
-2.079 2.392 9.532 10
-2.118 2.432 9.649 10
-2.039 2.353 9.728 10
-2.157 2.51 9.924 10
-2.157 2.471 10.316 10
-2.235 2.51 10.63 10
-2.235 2.432 10.63 10
-2.235 2.392 10.551 10
-2.196 2.432 10.512 10
-2.0 2.51 10.238 10
-1.882 2.549 9.885 10
-1.725 2.588 9.61 10
-1.608 2.51 9.492 10
-1.451 2.588 9.375 10
-1.333 2.51 9.179 10
-1.098 2.549 9.296 10
-0.862 2.432 9.296 10
-0.823 2.392 9.375 10
-0.784 2.196 9.335 10
-0.745 2.196 9.296 10
-0.823 2.157 9.296 10
-0.862 2.079 9.1 10
-0.862 1.922 8.786 10
-0.823 1.882 8.512 10
-0.627 1.843 8.472 10
-0.47 2.079 8.551 10
-0.274 2.353 8.669 10
-0.078 2.628 8.943 10
-0.274 2.588 9.532 10
-0.47 2.549 10.042 10
-0.588 2.353 10.395 10
-0.588 2.157 10.551 10
-0.549 1.961 10.708 10
-0.549 1.882 10.787 10
-0.431 1.843 10.865 10
-0.47 1.804 10.826 10
-0.353 1.686 10.904 10
-0.353 1.765 10.944 10
-0.313 1.843 10.865 10
-0.196 1.765 10.904 10
-0.078 1.647 10.865 10
0.039 1.647 10.708 10
0.078 1.569 10.473 10
0.235 1.529 10.277 10
0.274 1.608 10.002 10
0.47 1.608 9.767 10
0.431 1.647 9.571 10
0.431 1.608 9.492 10
0.509 1.451 9.532 10
0.549 1.412 9.767 10
0.47 1.49 10.002 10
0.431 1.451 10.198 10
0.353 1.372 10.512 10
0.235 1.294 10.591 10
0.156 1.255 10.748 10
0.0 1.216 10.865 10
0.039 1.216 10.865 10
-0.156 1.412 11.061 10
-0.235 1.412 11.258 10
-0.353 1.412 11.101 10
-0.353 1.372 11.14 10
-0.353 1.255 10.904 10
-0.235 1.098 10.865 10
-0.196 1.137 10.63 10
-0.156 1.216 10.748 10
-0.274 1.059 10.787 10
-0.274 1.137 10.748 10
-0.353 1.137 10.865 10
-0.313 1.098 10.983 10
-0.274 1.176 10.983 10
-0.313 1.098 11.061 10
-0.313 0.902 10.983 10
-0.431 0.784 11.179 10
-0.47 0.862 11.258 10
-0.47 0.823 11.297 10
-0.431 0.706 11.218 10
-0.588 0.706 10.904 10
-0.509 0.823 10.904 10
-0.353 0.941 10.865 10
-0.353 0.784 10.748 10
-0.353 0.666 10.944 10
-0.392 0.706 11.061 10
-0.47 0.666 11.336 10
-0.431 0.666 11.375 10
-0.549 0.549 11.454 10
-0.549 0.509 11.414 10
-0.392 0.706 11.375 10
-0.313 0.823 11.022 10
-0.431 0.509 10.944 10
-0.509 0.627 10.865 10
-0.353 0.627 10.826 10
-0.392 0.862 10.983 10
-0.235 0.784 10.865 10
-0.353 0.862 11.101 10
-0.47 0.823 11.375 10
-0.627 0.745 11.65 10
-0.627 0.706 11.454 10
-0.627 0.784 11.493 10
-0.588 0.627 11.571 10
-0.549 0.706 11.454 10
-0.588 0.588 11.375 10
-0.549 0.823 11.258 10
-0.47 0.745 11.14 10
-0.47 0.784 10.983 10
-0.47 0.823 10.944 10
-0.431 0.902 11.022 10
-0.431 0.902 10.865 10
-0.431 0.823 10.865 10
-0.392 0.784 10.826 10
-0.431 0.784 10.669 10
-0.313 0.862 10.591 10
-0.235 0.902 10.551 10
-0.235 0.862 10.473 10
-0.196 1.019 10.238 10
-0.235 1.098 10.277 10
-0.156 1.137 10.277 10
-0.196 1.059 10.355 10
-0.235 1.176 10.198 10
-0.196 1.216 10.198 10
-0.156 1.176 10.159 10
-0.039 1.059 10.081 10
-0.156 1.137 10.042 10
-0.156 1.294 10.042 10
-0.117 1.294 10.081 10
-0.117 1.294 10.042 10
-0.078 1.412 10.081 10
-0.117 1.451 9.963 10
-0.078 1.49 9.845 10
0.0 1.569 9.963 10
-0.039 1.647 9.885 10
-0.117 1.647 9.885 10
-0.274 1.569 9.885 10
-0.274 1.608 9.845 10
-0.117 1.686 9.845 10
-0.117 1.647 10.042 10
-0.274 1.569 10.042 10
-0.235 1.529 10.198 10
-0.392 1.569 10.198 10
-0.353 1.725 10.081 10
-0.431 1.765 10.081 10
-0.353 1.765 10.042 10
-0.274 1.922 10.12 10
-0.353 1.922 10.238 10
-0.353 1.922 10.159 10
-0.431 1.922 10.159 10
-0.549 1.961 10.238 10
-0.549 2.079 9.885 10
-0.47 2.157 9.806 10
-0.431 2.275 9.532 10
-0.47 2.392 9.492 10
-0.431 2.392 9.492 10
-0.509 2.471 9.453 10
-0.431 2.588 9.728 10
-0.431 2.549 9.806 10
-0.431 2.588 9.806 10
-0.392 2.588 10.042 9
-0.353 2.549 10.081 11
-0.392 2.432 9.963 10
-0.353 2.471 9.885 10
-0.392 2.51 9.924 10
-0.313 2.667 10.002 10
-0.353 2.667 9.963 10
-0.156 2.706 10.042 10
-0.078 2.745 10.081 10
-0.078 2.706 10.198 10
-0.039 2.628 10.159 10
-0.117 2.588 10.355 10
-0.117 2.432 10.355 10
-0.117 2.549 10.512 10
-0.078 2.549 10.551 10
-0.156 2.51 10.591 10
-0.117 2.588 10.63 10
-0.117 2.667 10.787 10
-0.274 2.667 10.904 10
-0.313 2.628 10.787 10
-0.235 2.51 10.669 10
-0.156 2.549 10.708 10
-0.156 2.628 10.708 10
-0.196 2.471 10.63 10
-0.313 2.392 10.473 10
-0.353 2.432 10.473 10
-0.274 2.51 10.395 10
-0.353 2.667 10.316 10
-0.431 2.706 10.277 10
-0.549 2.706 10.198 10
-0.47 2.667 10.198 10
-0.47 2.628 10.12 10
-0.509 2.549 10.12 10
-0.549 2.471 10.12 10
-0.666 2.471 10.316 10
-0.666 2.471 10.238 10
-0.666 2.549 10.512 10
-0.666 2.549 10.434 10
-0.745 2.628 10.512 10
-0.745 2.549 10.473 10
-0.745 2.432 10.473 10
-0.666 2.353 10.473 10
-0.666 2.353 10.63 10
-0.706 2.353 10.591 10
-0.627 2.157 10.042 10
-0.745 2.275 9.845 10
-0.588 2.275 9.767 10
-0.353 2.432 9.453 10
-0.235 2.549 9.414 10
-0.313 2.549 9.453 10
-0.431 2.392 9.492 10
-0.549 2.471 9.61 10
-0.509 2.51 9.688 10
-0.47 2.51 9.885 10
-0.47 2.353 9.688 10
-0.509 2.353 9.767 10
-0.392 2.392 9.728 10
-0.392 2.432 9.845 10
-0.392 2.588 9.845 10
-0.431 2.588 9.924 10
-0.431 2.667 9.885 10
-0.431 2.706 9.963 10
-0.431 2.824 10.159 10
-0.392 2.902 10.159 10
-0.353 2.785 10.238 10
-0.431 2.785 10.238 10
-0.431 2.667 10.198 10
-0.353 2.706 10.002 10
-0.313 2.745 9.963 10
-0.274 2.785 9.963 10
-0.156 2.941 9.924 10
-0.078 2.981 9.924 10
-0.039 2.981 9.845 10
0.039 3.059 9.924 10
0.0 3.02 10.081 10
-0.039 2.941 10.277 10
0.0 2.981 10.277 10
-0.039 2.941 10.395 10
0.039 2.902 10.355 10
0.039 2.941 10.355 10
0.0 2.981 10.434 10
0.039 3.098 10.395 10
0.0 3.059 10.434 10
-0.039 3.177 10.551 10
-0.039 3.216 10.434 10
-0.039 3.216 10.355 10
-0.039 3.177 10.198 10
0.078 2.941 10.081 10
0.078 3.02 10.042 10
0.039 2.941 10.002 10
0.039 2.824 10.042 10
0.0 2.785 10.081 10
0.235 2.745 10.277 10
0.078 2.785 10.316 10
0.078 2.706 10.395 10
0.235 2.745 10.277 10
0.274 2.745 10.277 10
0.156 2.667 10.12 10
0.196 2.432 10.12 10
0.117 2.667 10.12 10
0.196 2.745 10.12 10
0.235 2.824 10.198 10
0.274 2.981 10.238 10
0.117 3.059 10.198 10
0.039 3.059 10.198 10
-0.039 3.098 10.238 10
-0.235 3.216 10.355 10
-0.313 3.177 10.473 10
-0.627 2.981 10.238 10
-0.588 3.059 10.238 10
-0.549 3.177 10.277 10
-0.549 3.334 10.238 10
-0.431 3.373 10.395 10
-0.392 3.373 10.551 10
-0.549 3.255 10.591 10
-0.588 3.02 10.669 10
-0.588 2.902 10.551 10
-0.627 2.745 10.434 10
-0.588 2.745 10.434 10
-0.392 2.863 10.395 10
-0.549 2.824 10.159 10
-0.549 2.863 10.042 10
-0.666 2.863 10.002 10
-0.862 2.902 9.806 10
-0.902 3.02 9.728 10
-0.784 2.863 9.688 10
-0.902 2.785 9.649 10
-0.823 2.863 9.728 10
-0.941 2.588 9.806 10
-0.98 2.549 9.728 10
-1.019 2.353 9.806 10
-1.176 2.432 10.002 10
-1.098 2.628 10.12 9
-1.294 2.588 10.355 11
-1.412 2.51 10.434 9
-1.647 2.235 10.551 11
-1.686 2.118 10.551 10
-1.882 1.961 10.708 10
-1.765 1.961 10.277 10
-1.922 2.079 10.551 10
-1.882 2.039 10.238 9
-1.765 2.039 10.042 11
-1.765 2.118 10.042 10
-1.49 2.275 9.61 10
-1.412 2.235 9.806 10
-1.49 2.157 9.688 10
-1.608 2.0 9.728 9
-1.843 1.922 9.571 11
-1.922 1.843 9.649 10
-1.765 1.922 9.728 10
-1.725 2.039 9.728 10
-1.569 2.118 10.002 10
-1.765 1.961 9.885 10
-1.922 1.725 9.924 10
-1.922 1.804 9.767 10
-1.922 1.804 9.532 10
-2.039 1.765 9.335 10
-2.118 1.804 9.335 10
-2.118 1.922 9.453 10
-2.235 1.843 9.335 10
-2.235 1.882 9.453 10
-2.314 1.922 9.571 10
-2.392 1.882 9.845 10
-2.471 1.882 10.12 10
-2.549 1.843 10.159 10
-2.628 2.0 10.277 10
-2.941 2.0 10.238 10
-2.981 2.039 10.081 10
-2.941 2.079 9.806 10
-2.824 2.039 9.61 10
-2.706 2.0 9.453 10
-2.628 2.0 9.414 10
-2.628 2.079 9.414 10
-2.588 2.275 9.492 10
-2.588 2.275 9.61 10
-2.667 2.196 9.532 10
-2.745 2.157 9.492 10
-2.549 2.196 9.61 10
-2.549 2.196 9.532 10
-2.667 2.196 9.728 10
-2.706 2.157 9.806 10
-2.824 2.118 9.963 10
-2.785 2.118 10.081 10
-2.706 2.157 10.198 10
-2.628 2.079 10.238 10
-2.588 2.079 10.512 10
-2.628 2.039 10.512 10
-2.706 1.961 10.591 10
-2.628 1.922 10.669 10
-2.706 2.0 10.669 10
-2.745 1.922 10.708 10
-2.863 1.922 10.591 10
-2.824 1.961 10.434 10
-2.745 2.039 10.316 10
-2.667 2.118 10.081 10
-2.628 2.196 10.159 10
-2.628 2.118 10.002 10
-2.628 2.039 9.845 10
-2.745 1.882 9.806 10
-2.785 1.725 9.924 10
-2.667 1.765 10.12 10
-2.706 1.765 10.238 10
-2.667 1.608 10.277 10
-2.745 1.569 10.277 10
-2.706 1.451 10.316 10
-2.706 1.49 10.159 10
-2.628 1.412 10.081 10
-2.51 1.49 9.924 10
-2.471 1.451 9.728 10
-2.432 1.451 9.688 10
-2.392 1.49 9.492 10
-2.353 1.608 9.414 10
-2.353 1.725 9.492 10
-2.432 1.843 9.61 10
-2.471 1.961 9.728 10
-2.549 1.882 10.002 10
-2.588 2.079 10.198 10
-2.667 2.079 10.355 10
-2.628 2.0 10.395 10
-2.588 1.882 10.355 10
-2.588 1.843 10.238 10
-2.549 2.039 10.159 10
-2.432 2.079 10.002 10
-2.353 2.118 10.002 10
-2.353 2.157 9.963 10
-2.314 2.235 10.198 10
-2.432 2.275 10.238 10
-2.432 2.314 10.355 10
-2.392 2.196 10.434 10
-2.432 2.196 10.277 10
-2.392 2.157 10.198 10
-2.157 2.235 10.198 10
-2.039 2.196 10.159 10
-2.118 2.118 10.159 10
-2.079 2.118 10.316 10
-2.0 2.157 10.277 10
-1.961 2.118 10.081 10
-1.882 2.039 9.885 10
-1.765 2.235 9.688 10
-1.569 2.235 9.296 10
-1.529 2.079 9.179 10
-1.372 2.196 8.825 10
-1.333 2.157 8.825 10
-1.176 2.353 8.512 10
-0.823 2.51 8.629 10
-0.784 2.51 8.982 10
-0.745 2.471 9.257 10
-0.784 2.588 9.924 10
-0.784 2.667 10.081 10
-0.745 2.549 10.042 10
-0.666 2.51 10.434 10
-0.745 2.353 10.591 10
-0.706 2.039 10.708 10
-0.431 2.079 10.787 10
-0.274 2.118 10.787 10
-0.196 2.314 10.591 10
-0.039 2.392 10.551 10
0.0 2.314 10.395 10
0.0 2.432 10.277 10
0.117 2.471 10.002 10
0.117 2.549 9.806 10
0.235 2.628 9.649 10
0.47 2.628 9.649 10
0.431 2.863 9.688 10
0.431 2.785 9.649 10
0.353 2.745 9.767 10
0.392 2.824 10.002 10
0.117 2.785 9.963 10
0.078 2.588 10.081 10
0.078 2.706 9.845 10
0.156 2.785 9.728 10
0.313 2.824 9.649 10
0.313 2.824 9.571 10
0.156 2.667 9.61 10
0.156 2.863 9.453 10
0.392 2.941 9.492 10
0.353 2.745 9.414 10
0.313 2.745 9.335 10
0.313 2.667 9.335 10
0.313 2.549 9.179 10
0.313 2.432 9.218 10
0.274 2.353 9.257 10
0.274 2.549 9.296 10
0.274 2.667 9.179 10
0.196 2.667 9.061 10
0.156 2.471 9.179 10
0.117 2.392 9.179 10
0.039 2.392 9.218 10
0.078 2.314 9.257 10
0.039 2.392 9.257 10
0.0 2.392 9.375 10
-0.039 2.353 9.61 10
-0.078 2.353 9.532 10
-0.117 2.275 9.688 10
-0.117 2.118 9.767 10
-0.196 2.0 9.963 10
-0.117 1.922 10.081 10
-0.078 1.843 10.159 10
-0.117 1.765 10.316 10
-0.117 1.882 10.238 10
-0.078 1.843 10.238 10
0.039 1.882 10.395 10
-0.039 1.882 10.473 10
-0.156 1.529 10.63 10
-0.235 1.451 10.944 10
-0.117 1.294 11.061 10
-0.117 1.176 11.336 10
-0.078 1.098 11.336 10
-0.117 0.941 11.493 10
-0.156 0.823 11.767 10
-0.274 0.745 11.807 10
-0.353 0.666 11.964 10
-0.588 0.509 11.924 10
-0.666 0.392 11.807 10
-0.627 0.431 11.767 10
-0.549 0.509 11.571 10
-0.431 0.47 11.414 10
-0.431 0.431 11.414 10
-0.353 0.313 11.375 10
-0.392 0.274 11.454 10
-0.509 0.274 11.611 10
-0.627 0.117 11.65 10
-0.666 0.039 11.65 10
-0.745 -0.117 11.611 10
-0.706 -0.117 11.454 10
-0.666 -0.117 11.375 10
-0.666 -0.117 11.336 10
-0.745 -0.078 11.297 10
-0.902 0.078 11.14 10
-0.823 0.235 11.297 10
-0.902 0.353 11.297 10
-0.941 0.509 11.414 10
-0.902 0.47 11.375 10
-1.059 0.392 11.454 10
-1.098 0.431 11.375 10
-1.137 0.313 11.336 10
-1.137 0.431 11.336 10
-1.176 0.47 11.414 10
-1.137 0.47 11.375 10
-1.216 0.549 11.375 10
-1.176 0.706 11.101 10
-1.176 0.627 11.14 10
-1.176 0.745 10.904 10
-1.059 0.745 11.022 10
-1.059 0.706 11.297 10
-0.941 0.706 11.14 10
-0.902 0.823 11.101 10
-1.019 0.823 10.983 10
-0.902 0.745 11.493 10
-0.823 0.941 11.179 10
-0.862 0.706 11.532 10
-0.745 0.823 11.493 10
-0.862 0.902 11.414 10
-0.666 0.902 11.101 10
-0.706 0.823 10.904 10
-0.627 0.941 10.826 10
-0.47 1.059 10.512 10
-0.47 1.059 10.434 10
-0.353 0.941 10.434 10
-0.47 0.98 10.434 10
-0.392 1.019 10.434 10
-0.392 1.059 10.591 10
-0.392 1.176 10.591 10
-0.313 1.255 10.512 10
-0.431 1.372 10.434 10
-0.392 1.333 10.277 10
-0.353 1.294 10.042 10
-0.156 1.529 10.002 10
-0.078 1.529 9.885 10
-0.078 1.451 9.885 10
-0.156 1.412 9.728 10
-0.156 1.529 9.492 10
-0.078 1.608 9.414 10
0.039 1.686 9.375 10
-0.039 1.725 9.296 20
-0.078 1.725 9.335 10
-0.156 1.725 9.257 10
-0.078 1.765 9.296 10
-0.078 1.922 9.414 10
-0.078 1.961 9.414 10
-0.039 2.039 9.571 10
0.0 2.079 9.571 10
-0.274 1.961 9.649 10
-0.392 2.0 9.728 10
-0.509 1.882 9.728 10
-0.588 2.196 9.845 10
-0.431 2.314 9.963 10
-0.431 2.628 10.002 10
-0.509 2.667 10.12 10
-0.588 2.667 10.042 10
-0.47 2.628 10.081 10
-0.392 2.471 10.002 10
-0.392 2.471 9.924 10
-0.392 2.628 9.845 10
-0.392 2.549 9.806 10
-0.274 2.667 9.688 10
-0.313 2.706 9.728 10
-0.353 2.745 9.688 10
-0.392 2.902 9.688 10
-0.47 2.941 9.649 10
-0.47 2.981 9.688 10
-0.509 3.059 9.649 10
-0.549 3.02 9.61 10
-0.509 3.098 9.61 10
-0.549 3.138 9.767 10
-0.392 3.059 9.767 10
-0.392 3.216 9.806 10
-0.313 3.098 9.845 10
-0.431 3.255 9.885 10
-0.313 3.177 10.042 10
-0.313 3.216 10.159 10
-0.509 3.334 10.355 10
-0.549 3.334 10.355 10
-0.509 3.295 10.395 10
-0.627 3.255 10.473 10
-0.549 3.295 10.434 10
-0.392 3.373 10.63 10
-0.588 3.295 10.591 10
-0.666 3.412 10.748 10
-0.745 3.373 10.787 10
-0.706 3.373 10.787 10
-0.823 3.334 10.63 10
-0.706 3.412 10.551 10
-0.706 3.412 10.395 9
-0.745 3.255 10.395 11
-0.823 3.216 10.355 10
-0.862 3.255 10.395 10
-0.784 3.255 10.277 10
-0.745 3.216 10.198 10
-0.745 3.177 10.159 10
-0.784 3.059 10.042 10
-0.666 3.02 10.081 20
-0.666 3.02 10.002 10
-0.627 2.863 10.002 10
-0.549 2.941 10.002 10
-0.549 2.902 9.924 10
-0.509 2.785 9.924 10
-0.431 2.667 9.806 10
-0.509 2.706 9.767 10
-0.392 2.706 9.767 10
-0.509 2.785 9.649 10
-0.47 2.667 9.571 10
-0.431 2.745 9.375 10
-0.509 2.588 9.492 10
-0.588 2.628 9.257 10
-0.588 2.745 9.257 10
-0.509 2.785 9.296 10
-0.588 2.824 9.296 10
-0.627 2.902 9.335 10
-0.666 2.902 9.414 10
-0.745 2.941 9.767 10
-0.823 2.941 9.688 10
-0.784 2.981 9.728 10
-0.823 3.059 9.924 10
-0.706 3.059 9.845 10
-0.745 2.902 9.767 10
-0.745 2.824 9.845 10
-0.784 2.941 9.885 10
-0.549 3.059 9.688 10
-0.392 2.941 9.649 10
-0.509 2.941 9.532 10
-0.431 3.02 9.492 10
-0.509 3.059 9.414 10
-0.353 2.981 9.335 10
-0.509 3.059 9.532 10
-0.353 3.059 9.688 10
-0.47 3.02 9.767 10
-0.509 3.059 9.924 10
-0.47 3.177 10.081 10
-0.549 3.295 10.198 10
-0.509 3.334 10.238 10
-0.627 3.295 10.12 10
-0.666 3.216 10.198 10
-0.706 3.412 10.12 10
-0.745 3.334 10.198 10
-0.706 3.412 10.159 10
-0.666 3.412 10.159 10
-0.666 3.569 10.12 10
-0.588 3.569 10.238 10
-0.627 3.53 10.316 10
-0.588 3.491 10.355 10
-0.509 3.373 10.316 10
-0.431 3.216 10.277 10
-0.353 3.255 10.277 20
-0.274 3.177 10.198 10
-0.353 3.098 10.12 10
-0.353 3.138 10.198 10
-0.274 3.098 10.238 10
-0.313 3.255 10.395 10
-0.353 3.02 10.473 10
-0.392 3.059 10.395 10
-0.431 3.059 10.512 10
-0.353 2.981 10.434 10
-0.353 2.981 10.355 10
-0.313 2.824 10.277 10
-0.313 2.863 10.277 10
-0.353 2.863 10.238 10
-0.274 2.824 10.159 10
-0.313 2.706 10.198 10
-0.274 2.824 10.081 10
-0.313 2.745 10.042 10
-0.274 2.706 10.002 10
-0.353 2.706 10.198 10
-0.47 2.902 10.277 10
-0.509 2.941 10.198 10
-0.47 2.941 10.316 10
-0.588 2.902 10.355 10
-0.588 2.902 10.316 10
-0.627 2.863 10.316 10
-0.588 2.667 10.316 10
-0.588 2.667 10.159 10
-0.588 2.706 9.963 10
-0.509 2.706 9.845 10
-0.509 2.667 9.924 10
-0.549 2.745 10.002 10
-0.509 2.824 9.885 10
-0.549 2.745 9.845 10
-0.509 2.706 9.845 10
-0.509 2.667 9.767 10
-0.353 2.667 9.806 10
-0.431 2.588 9.767 10
-0.47 2.588 9.845 10
-0.509 2.628 9.924 10
-0.47 2.667 9.963 10
-0.509 2.706 9.963 10
-0.509 2.628 10.159 10
