# Accelerometer Data File
# Started @Sat Apr 01 15:38:09 CEST 2017
#
#
# sensor Vendor: STMicroelectronics
# sensor Name: LSM330 3-axis Accelerometer
# sensor Resolution: 0.009576807m/sec^2; Max Range: 39.2266; Min Delay: 10000 microseconds
# The sensor's attributes are the result hardware and the Android capabilities.
# It means that the Android may not utilize all features provided by the hardware.
#
# Some devices and Android versions save battery too much so the device may go to sleep.
# It just happens after couple of minutes from turning off the scree and it is easy to find it out.
#
# The following file provides the data from accelerometer in the m/s^2 format.
# The diff value is just a time delta between the samples
#
#
# data format:
# so we have 4 columns with values separated by the " "
# X Y Z time_from_previous_sample(ms)

# sensor speed set to:FASTEST
# units set to: m/sec^2
# gravity NOT filtered out
# Accuracy: HIGH
-0.402 8.255 5.018 9
-0.43 8.073 4.788 10
-0.622 8.188 4.702 10
-0.794 8.389 4.807 10
-0.708 8.37 4.932 9
-0.699 8.379 4.912 10
-0.861 8.427 4.702 10
-0.737 8.169 2.394 9
-1.771 8.829 2.02 11
-1.714 9.03 6.244 9
-1.474 9.107 5.956 10
-1.302 9.097 5.487 9
-1.398 8.877 5.114 10
-1.359 8.485 4.261 10
-1.101 8.226 3.907 10
-0.766 8.169 3.993 10
-0.574 8.245 4.137 9
-0.679 8.465 4.395 10
-0.814 8.523 4.673 10
-0.785 8.389 4.845 10
-0.737 8.303 4.932 10
-0.708 8.331 4.999 9
-0.603 8.245 5.085 10
-0.507 8.121 5.152 10
-0.488 8.044 5.209 9
-0.497 8.101 5.334 10
-0.45 8.159 5.41 10
-0.411 8.207 5.487 10
-0.402 8.197 5.506 10
-0.363 8.169 5.391 9
-0.402 8.169 5.267 10
-0.459 8.216 5.161 10
-0.383 8.197 4.999 10
-0.373 8.13 4.865 10
-0.536 8.159 4.817 9
-0.584 8.216 4.836 10
-0.545 8.197 4.855 10
-0.545 8.207 4.912 9
-0.545 8.13 4.922 10
-0.507 8.054 4.932 10
-0.459 8.044 4.951 10
-0.44 8.101 4.97 9
-0.488 8.149 5.008 10
-0.488 8.13 4.97 10
-0.43 8.063 4.912 10

# Completed @Sat Apr 01 15:38:14 CEST 2017
