# Accelerometer Data File
# Started @Sat Apr 01 15:38:17 CEST 2017
#
#
# sensor Vendor: STMicroelectronics
# sensor Name: LSM330 3-axis Accelerometer
# sensor Resolution: 0.009576807m/sec^2; Max Range: 39.2266; Min Delay: 10000 microseconds
# The sensor's attributes are the result hardware and the Android capabilities.
# It means that the Android may not utilize all features provided by the hardware.
#
# Some devices and Android versions save battery too much so the device may go to sleep.
# It just happens after couple of minutes from turning off the scree and it is easy to find it out.
#
# The following file provides the data from accelerometer in the m/s^2 format.
# The diff value is just a time delta between the samples
#
#
# data format:
# so we have 4 columns with values separated by the " "
# X Y Z time_from_previous_sample(ms)

# sensor speed set to:FASTEST
# units set to: m/sec^2
# gravity NOT filtered out
# Accuracy: HIGH
11.473 6.263 2.193 10
9.165 4.884 0.976 9
7.316 3.485 0.622 10
5.564 2.422 0.612 10
3.715 1.838 0.201 10
2.365 1.436 -0.421 10
1.283 1.12 -1.072 9
0.325 1.053 -1.302 10
-0.383 1.225 -0.9 10
-0.833 1.379 -0.383 10
-0.842 1.742 -0.181 9
-0.268 2.489 0.153 10
0.344 3.409 1.063 10
0.421 4.175 2.126 10
0.191 4.893 3.801 9
0.105 5.774 4.759 10
-0.076 6.263 5.458 10
0.009 6.579 5.88 10
0.114 7.01 6.253 10
0.632 7.603 6.244 9
1.608 8.121 6.588 10
1.465 7.699 6.943 10
2.059 8.59 7.929 10
2.24 8.839 9.088 9
1.963 8.686 9.385 10
2.039 8.781 9.337 10
1.886 8.657 9.222 10
1.704 8.446 8.762 10
1.407 8.092 8.657 9
1.34 8.034 8.542 10
1.407 7.958 8.379 10
1.436 7.843 7.795 9
1.35 7.699 7.125 10
0.737 7.527 6.761 10
0.086 7.192 6.694 10
-0.172 6.818 6.617 10
-0.038 6.588 6.569 9
0.038 6.493 6.895 10
0.22 6.579 7.096 10
0.593 6.828 7.125 10
0.909 7.038 6.78 10
1.168 7.249 6.483 9
1.551 7.297 6.196 10
1.532 7.422 6.368 10
0.785 7.345 6.406 9
0.124 6.914 6.167 10
-0.632 6.751 5.928 10
-0.497 6.636 5.985 10
-0.143 7.287 6.033 10
1.072 10.706 6.11 9
2.566 7.556 7.182 10
2.652 6.856 6.502 10
1.513 7.307 6.924 10
0.545 7.335 7.335 9
0.009 6.837 6.742 10
-0.162 6.933 6.272 10
-0.287 7.163 6.78 10
-0.497 7.22 7.68 9
-0.584 7.335 7.68 10
-0.612 7.24 6.694 10
-0.957 7.556 6.282 10
-1.11 7.546 5.755 9
-0.89 7.268 5.401 10
-0.469 7.01 5.037 10
0.009 7.211 4.702 10
0.134 7.69 4.299 9
0.201 8.178 4.079 10
0.086 8.609 4.491 10
-0.258 8.762 4.75 10
-0.229 8.686 4.884 10
0.038 8.609 4.692 10
0.555 8.619 4.481 9
1.015 8.647 3.897 10
1.13 8.676 3.208 10
0.708 8.647 2.892 10
0.258 8.494 3.007 9
0.172 8.101 3.342 10
0.21 7.785 4.022 10
0.354 7.651 5.046 10
0.392 7.527 6.579 9
0.248 8.073 5.918 10
0.421 8.226 6.397 10
0.335 8.14 5.928 9
0.248 8.073 5.401 11
0.21 8.226 5.046 9
0.0 8.341 4.845 10
-0.21 8.255 4.711 10
-0.191 7.958 4.644 9
-0.047 7.642 4.663 10
0.086 7.508 4.644 10
-0.057 7.632 4.845 10
-0.45 7.996 4.893 10
-0.459 8.13 4.845 9
-0.526 8.35 4.855 10
-0.842 8.638 5.056 10
-1.082 8.887 5.066 10
-0.881 8.609 5.008 10
-0.344 8.13 4.884 9
0.038 7.987 4.73 11
0.162 8.082 4.673 8
0.21 8.092 4.529 11
0.009 8.121 4.453 9
-0.45 8.37 4.434 10
-0.842 8.705 4.548 10
-0.842 8.714 4.472 9
-0.555 8.446 4.481 10
-0.402 8.36 4.548 10
-0.469 8.542 4.472 10
-0.545 8.628 4.338 9
-0.679 8.724 3.591 10
-1.819 9.318 2.873 10
-2.193 9.117 4.328 10
-1.532 8.571 4.73 9
-0.718 8.456 4.06 10
-0.459 8.552 4.07 10
-0.507 8.714 4.462 10
-0.497 8.781 4.75 10
-0.593 8.753 5.123 9
-0.823 8.705 5.382 10
-0.881 8.494 5.506 10
-0.689 8.312 5.391 10
-0.536 8.178 5.305 9
-0.488 8.207 5.209 10
-0.555 8.389 5.286 10
-0.507 8.513 5.315 10
-0.459 8.552 5.152 9
-0.402 8.552 4.951 10
-0.296 8.485 4.75 10
-0.354 8.379 4.539 10
-0.488 8.389 4.51 10
-0.565 8.389 4.635 9
-0.497 8.341 4.74 10
-0.344 8.264 4.75 10
-0.21 8.207 4.663 10
-0.095 8.188 4.616 9
-0.028 8.226 4.577 10
-0.134 8.274 4.472 10
-0.421 8.341 4.472 10
-0.612 8.379 4.568 9
-0.584 8.389 4.596 10
-0.497 8.35 4.539 10
-0.44 8.35 4.491 10
-0.45 8.312 4.529 10
-0.373 8.274 4.654 9
-0.248 8.264 4.692 10
-0.22 8.264 4.663 10
-0.248 8.255 4.73 10
-0.335 8.245 4.845 9
-0.402 8.283 4.836 10
-0.478 8.341 4.778 10
-0.507 8.37 4.721 9
-0.459 8.283 4.702 10
-0.411 8.283 4.73 10
-0.392 8.322 4.654 10
-0.421 8.35 4.539 10
-0.402 8.35 4.558 9
-0.354 8.312 4.654 10
-0.287 8.322 4.692 10
-0.296 8.341 4.635 10
-0.335 8.389 4.663 9
-0.335 8.398 4.711 10
-0.316 8.389 4.548 10
-0.354 8.398 4.434 10
-0.43 8.437 4.548 9
-0.517 8.446 4.635 10
-0.507 8.408 4.635 10
-0.44 8.389 4.692 10
-0.478 8.398 4.826 9
-0.545 8.408 4.893 10
-0.497 8.427 4.96 10
-0.517 8.485 4.999 10
-0.545 8.513 4.989 10
-0.536 8.504 4.951 9
-0.517 8.513 4.97 10
-0.488 8.456 4.96 10
-0.45 8.408 4.855 10
-0.478 8.389 4.74 10
-0.536 8.418 4.644 9
-0.526 8.427 4.606 10
-0.488 8.418 4.644 10
-0.421 8.398 4.654 10
-0.43 8.379 4.654 9
-0.469 8.37 4.711 10
-0.526 8.36 4.721 10
-0.497 8.37 4.654 10
-0.43 8.341 4.568 9
-0.325 8.303 4.587 10
-0.248 8.255 4.548 10
-0.277 8.216 4.501 10
-0.344 8.255 4.52 10
-0.354 8.274 4.654 9
-0.287 8.312 4.702 10
-0.325 8.293 4.596 10
-0.354 8.245 4.75 10
-0.344 8.264 4.932 9
-0.325 8.226 4.941 10
-0.296 8.274 4.97 10
-0.335 8.283 4.635 9
-0.478 8.245 4.328 10
-0.545 8.36 4.232 10
-0.727 8.485 4.022 10
-0.957 8.657 3.869 10
-1.13 8.695 3.591 9
-1.541 8.762 2.231 10
-1.561 8.906 3.897 10
-1.493 8.801 4.96 10
-1.503 8.916 4.817 9
-1.436 8.829 4.625 10
-1.379 8.599 4.836 10
-1.091 8.322 4.73 10
-0.584 8.073 4.692 9
-0.411 8.092 4.759 10
-0.565 8.322 4.893 10
-0.708 8.379 4.932 10
-0.718 8.408 4.874 9
-0.66 8.437 4.74 10
-0.584 8.408 4.683 10
-0.555 8.37 4.635 10
-0.536 8.35 4.625 10
-0.497 8.331 4.654 10
-0.488 8.331 4.74 9
-0.574 8.408 4.989 10
-0.737 8.494 5.267 10
-0.756 8.561 5.41 9
-0.651 8.379 5.276 10
-0.507 8.178 5.046 10
-0.43 8.188 5.046 10
-0.517 8.312 5.305 9
-0.632 8.408 5.497 10
-0.555 8.341 5.573 10
-0.44 8.236 5.612 10
-0.325 8.111 5.382 10
-0.105 8.073 5.056 9
0.134 7.948 4.692 10
0.22 7.852 4.376 10
0.086 7.929 4.357 10
-0.248 8.111 4.405 9
-0.478 8.255 4.606 10
-0.603 8.303 4.826 10
-0.622 8.274 4.941 10
-0.536 8.226 4.96 9
-0.373 8.149 4.932 10

# Completed @Sat Apr 01 15:38:21 CEST 2017
