timestamp;x;y;z;|V|;dx;dy;dz;d|V|
0;0,86;7,297;6,879;00;0;0;0
1;0,721;7,187;6,242;5;-0,139;-0,109999999999999;-0,637;5
2;0,721;7,187;6,242;3;0;0;0;-2
3;0,721;7,187;6,242;2;0;0;0;-1
4;0,587;6,88;4,677;5;-0,134;-0,307;-1,565;3
5;0,587;6,88;4,677;5;0;0;0;0
6;0,803;6,579;3,197;5;0,216;-0,301;-1,48;0
7;0,803;6,579;3,197;3;0;0;0;-2
8;0,803;6,579;3,197;2;0;0;0;-1
9;0,568;6,454;3,116;5;-0,235;-0,125;-0,081;3
10;0,568;6,454;3,116;5;0;0;0;0
11;0,271;6,224;4,38;5;-0,297;-0,23;1,264;0
12;0,271;6,224;4,38;3;0;0;0;-2
13;0,271;6,224;4,38;2;0;0;0;-1
14;-0,178;5,832;5,989;5;-0,449;-0,392;1,609;3
15;-0,168;5,712;6,98;5;0,00999999999999998;-0,12;0,991000000000001;0
16;-0,168;5,712;6,98;5;0;0;0;0
17;-0,168;5,712;6,98;3;0;0;0;-2
18;-0,221;5,99;7,186;2;-0,053;0,278;0,206;-1
19;-0,221;5,99;7,186;5;0;0;0;3
20;-0,058;6,153;7,32;5;0,163;0,162999999999999;0,134;0
21;-0,058;6,153;7,32;5;0;0;0;0
22;-0,058;6,153;7,32;3;0;0;0;-2
23;0,401;6,105;6,76;2;0,459;-0,0479999999999992;-0,560000000000001;-1
24;0,401;6,105;6,76;5;0;0;0;3
25;0,448;5,999;6,443;5;0,047;-0,106000000000001;-0,317;0
26;0,448;5,999;6,443;5;0;0;0;0
27;0,448;5,999;6,443;4;0;0;0;-1
28;0,324;5,932;7,104;6;-0,124;-0,0669999999999993;0,661;2
29;0,367;5,932;7,784;5;0,043;0;0,68;-1
30;0,367;5,932;7,784;5;0;0;0;0
31;0,367;5,932;7,784;3;0;0;0;-2
32;0,343;6,459;8,115;2;-0,024;0,526999999999999;0,331;-1
33;0,343;6,459;8,115;5;0;0;0;3
34;0,089;6,722;9,034;5;-0,254;0,263000000000001;0,919;0
35;0,089;6,722;9,034;5;0;0;0;0
36;0,089;6,722;9,034;3;0;0;0;-2
37;0,492;6,358;8,412;2;0,403;-0,364000000000001;-0,622;-1
38;0,492;6,358;8,412;5;0;0;0;3
39;0,764;5,817;7,329;5;0,272;-0,540999999999999;-1,083;0
40;0,764;5,817;7,329;5;0;0;0;0
41;0,764;5,817;7,329;3;0;0;0;-2
42;1,397;5,841;6,381;2;0,633;0,024;-0,948;-1
43;1,397;5,841;6,381;5;0;0;0;3
44;2,642;6,186;5,869;5;1,245;0,345;-0,512;0
45;2,642;6,186;5,869;5;0;0;0;0
46;2,642;6,186;5,869;3;0;0;0;-2
47;3,934;6,971;5,85;2;1,292;0,785;-0,0190000000000001;-1
48;5,05;7,671;7,214;5;1,116;0,7;1,364;3
49;5,05;7,671;7,214;5;0;0;0;0
50;4,447;7,441;7,985;5;-0,603;-0,23;0,771;0
51;4,447;7,441;7,985;3;0;0;0;-2
52;4,447;7,441;7,985;2;0;0;0;-1
53;-0,594;7,005;8,646;5;-5,041;-0,436;0,661;3
54;-0,594;7,005;8,646;5;0;0;0;0
55;-4,104;7,704;7,813;5;-3,51;0,699;-0,833000000000001;0
56;-4,104;7,704;7,813;3;0;0;0;-2
57;-4,104;7,704;7,813;2;0;0;0;-1
58;-0,958;6,971;5,04;5;3,146;-0,733;-2,773;3
59;-0,958;6,971;5,04;5;0;0;0;0
60;2,345;6,382;5,749;5;3,303;-0,589;0,709;0
61;2,345;6,382;5,749;3;0;0;0;-2
62;2,345;6,382;5,749;2;0;0;0;-1
63;3,542;7,034;6,147;5;1,197;0,652;0,398000000000001;3
64;3,542;7,034;6,147;5;0;0;0;0
65;2,924;6,976;6,161;5;-0,618;-0,0579999999999998;0,0139999999999993;0
66;2,924;6,976;6,161;3;0;0;0;-2
67;2,924;6,976;6,161;2;0;0;0;-1
68;1,555;6,809;6,199;5;-1,369;-0,167;0,0380000000000003;3
69;1,555;6,809;6,199;5;0;0;0;0
70;0,946;6,617;6,276;5;-0,609;-0,192;0,077;0
71;0,946;6,617;6,276;4;0;0;0;-1
72;0,946;6,617;6,276;1;0;0;0;-3
73;2,057;6,133;9,106;5;1,111;-0,484;2,83;4
74;2,057;6,133;9,106;5;0;0;0;0
75;1,713;5,755;7,66;5;-0,344;-0,378;-1,446;0
76;1,713;5,755;7,66;3;0;0;0;-2
77;1,713;5,755;7,66;2;0;0;0;-1
78;0,496;6,177;8,115;5;-1,217;0,422;0,455;3
79;0,496;6,177;8,115;5;0;0;0;0
80;0,367;6,708;7,88;5;-0,129;0,531000000000001;-0,235;0
81;0,367;6,708;7,88;4;0;0;0;-1
82;1,914;6,181;7,133;1;1,547;-0,527;-0,747;-3
83;1,914;6,181;7,133;5;0;0;0;4
84;2,282;6,081;7,325;5;0,368;-0,0999999999999996;0,192;0
85;2,282;6,081;7,325;5;0;0;0;0
86;2,282;6,081;7,325;4;0;0;0;-1
87;2,689;6,009;7,65;1;0,407;-0,0720000000000001;0,325;-3
88;2,689;6,009;7,65;5;0;0;0;4
89;2,498;5,755;8,584;5;-0,191;-0,254;0,933999999999999;0
90;2,498;5,755;8,584;5;0;0;0;0
91;2,498;5,755;8,584;3;0;0;0;-2
92;1,799;5,396;9,982;2;-0,699;-0,359;1,398;-1
93;1,799;5,396;9,982;5;0;0;0;3
94;2,34;5,358;8,981;5;0,541;-0,0380000000000003;-1,001;0
95;2,34;5,358;8,981;5;0;0;0;0
96;2,34;5,358;8,981;3;0;0;0;-2
97;1,938;5,621;9,379;2;-0,402;0,263000000000001;0,398;-1
98;1,938;5,621;9,379;5;0;0;0;3
99;-0,274;6,387;9,369;5;-2,212;0,765999999999999;-0,00999999999999979;0
100;-0,274;6,387;9,369;5;0;0;0;0
101;-0,274;6,387;9,369;4;0;0;0;-1
102;-4,286;7,843;10,15;2;-4,012;1,456;0,781000000000001;-2
103;-4,286;7,843;10,15;4;0;0;0;2
104;-4,66;8,24;6,41;5;-0,374000000000001;0,397;-3,74;1
105;-4,66;8,24;6,41;5;0;0;0;0
106;-4,66;8,24;6,41;3;0;0;0;-2
107;0,166;6,809;4,179;2;4,826;-1,431;-2,231;-1
108;0,166;6,809;4,179;5;0;0;0;3
109;1,282;6,325;3,901;5;1,116;-0,484;-0,278;0
110;1,282;6,325;3,901;5;0;0;0;0
111;1,282;6,325;3,901;3;0;0;0;-2
112;0,769;6,713;4,562;2;-0,513;0,388;0,661;-1
113;0,769;6,713;4,562;5;0;0;0;3
114;-0,135;6,943;6,266;5;-0,904;0,23;1,704;0
115;0,515;6,799;6,86;5;0,65;-0,143999999999999;0,594;0
116;0,515;6,799;6,86;4;0;0;0;-1
117;0,515;6,799;6,86;1;0;0;0;-3
118;1,109;6,536;7,009;5;0,594;-0,263000000000001;0,149;4
119;1,109;6,536;7,009;5;0;0;0;0
120;1,315;6,469;7,449;5;0,206;-0,0669999999999993;0,44;0
121;1,315;6,469;7,449;3;0;0;0;-2
122;1,315;6,469;7,449;2;0;0;0;-1
123;1,622;6,373;7,296;5;0,307;-0,0960000000000001;-0,153;3
124;1,622;6,373;7,296;5;0;0;0;0
125;1,693;6,114;8,498;5;0,071;-0,259;1,202;0
126;1,693;6,114;8,498;4;0;0;0;-1
127;1,693;6,114;8,498;1;0;0;0;-3
128;0,855;6,114;6,903;5;-0,838;0;-1,595;4
129;0,855;6,114;6,903;5;0;0;0;0
130;2,158;6,66;6,793;5;1,303;0,546;-0,109999999999999;0
131;2,158;6,66;6,793;4;0;0;0;-1
132;2,158;6,66;6,793;1;0;0;0;-3
133;1,717;7,072;7,171;5;-0,441;0,412;0,378;4
134;1,717;7,072;7,171;5;0;0;0;0
135;1,167;6,928;9,178;5;-0,55;-0,144;2,007;0
136;1,167;6,928;9,178;3;0;0;0;-2
137;1,167;6,928;9,178;2;0;0;0;-1
138;1,914;6,54;8,177;5;0,747;-0,388;-1,001;3
139;1,914;6,54;8,177;5;0;0;0;0
