# Accelerometer Data File
# Started @Sun Mar 26 22:18:09 GMT+02:00 2017
#
#
# sensor Vendor: Invensense
# sensor Name: ICM20610 Acceleration Sensor
# sensor Resolution: 0.0011971008m/sec^2; Max Range: 39.2266; Min Delay: 5000 microseconds
# The sensor's attributes are the result hardware and the Android capabilities.
# It means that the Android may not utilize all features provided by the hardware.
#
# Some devices and Android versions save battery too much so the device may go to sleep.
# It just happens after couple of minutes from turning off the scree and it is easy to find it out.
#
# The following file provides the data from accelerometer in the m/s^2 format.
# The diff value is just a time delta between the samples
#
#
# data format:
# so we have 4 columns with values separated by the " "
# X Y Z time_from_previous_sample(ms)

# sensor speed set to:FASTEST
# units set to: m/sec^2
# gravity NOT filtered out
# Accuracy: HIGH
-1.519 7.402 4.729 3
-1.519 7.402 4.729 2
-1.533 7.311 5.582 5
-1.533 7.311 5.582 5
-1.725 7.019 5.778 5
-1.725 7.019 5.778 3
-1.725 7.019 5.778 2
-1.523 7.206 5.467 5
-1.523 7.206 5.467 5
-1.346 7.484 4.844 5
-1.346 7.484 4.844 4
-0.456 8.03 4.791 6
-0.456 8.03 4.791 5
-1.418 7.517 5.538 5
-1.418 7.517 5.538 3
-1.418 7.517 5.538 2
-1.634 7.862 4.887 5
-1.634 7.862 4.887 5
-1.432 7.91 4.672 5
-1.432 7.91 4.672 3
-1.432 7.91 4.672 2
-1.677 7.977 4.595 5
-1.677 7.977 4.595 5
-1.15 8.212 4.605 5
-1.15 8.212 4.605 4
-1.217 7.891 5.251 6
-1.217 7.891 5.251 5
-1.121 7.881 5.673 5
-1.121 7.881 5.673 3
-1.088 7.929 5.471 2
-1.088 7.929 5.471 5
-0.848 7.953 5.347 5
-0.848 7.953 5.347 5
-0.848 7.953 5.347 4
-1.423 7.886 5.893 1
-1.423 7.886 5.893 5
-1.461 7.833 5.51 5
-1.461 7.833 5.51 5
-1.461 7.833 5.51 4
-1.662 7.742 5.443 2
-1.662 7.742 5.443 4
-1.452 7.891 5.146 5
-1.452 7.891 5.146 5
-1.452 7.891 5.146 3
-1.236 8.049 5.208 3
-1.236 8.049 5.208 4
-1.035 8.058 5.61 5
-1.035 8.058 5.61 5
-1.035 8.058 5.61 3
-0.858 7.953 5.878 2
-0.858 7.953 5.878 5
-0.652 8.02 6.027 5
-0.652 8.02 6.027 5
-0.652 8.02 6.027 4
-0.58 8.145 6.08 1
-0.58 8.145 6.08 5
-0.575 8.312 5.701 5
-0.575 8.312 5.701 5
-0.575 8.312 5.701 3
-0.451 8.475 5.227 2
-0.451 8.475 5.227 5
-0.475 8.403 5.251 5
-0.709 8.202 5.807 5
-0.709 8.202 5.807 4
-0.709 8.202 5.807 1
-0.815 8.049 5.792 5
-0.815 8.049 5.792 5
-0.791 8.188 5.505 5
-0.791 8.188 5.505 5
-0.618 8.312 5.079 5
-0.618 8.312 5.079 5
-0.456 8.36 5.093 5
-0.456 8.36 5.093 3
-0.456 8.36 5.093 2
-0.412 8.322 5.184 5
-0.412 8.322 5.184 5
-0.499 8.197 5.175 5
-0.499 8.197 5.175 4
-0.499 8.197 5.175 1
-0.475 8.279 5.103 5
-0.475 8.279 5.103 5
-0.456 8.413 4.892 5
-0.456 8.413 4.892 4
-0.547 8.441 4.643 6
-0.547 8.441 4.643 5
-0.523 8.446 4.533 5
-0.523 8.446 4.533 4
-0.523 8.446 4.533 1
-0.594 8.413 4.624 5
-0.594 8.413 4.624 5
-0.532 8.432 4.696 5
-0.532 8.432 4.696 4
-0.532 8.432 4.696 1
-0.489 8.403 4.586 5
-0.638 8.451 4.586 5
-0.638 8.451 4.586 5
-0.638 8.451 4.586 4
-0.647 8.422 4.566 1
-0.647 8.422 4.566 5
-0.594 8.537 4.49 5
-0.594 8.537 4.49 5
-0.594 8.537 4.49 4
-0.365 8.595 4.418 1
-0.365 8.595 4.418 5
-0.302 8.595 4.624 5
-0.302 8.595 4.624 5
-0.302 8.595 4.624 4
-0.293 8.47 4.94 1
-0.293 8.47 4.94 5
-0.283 8.35 5.194 5
-0.283 8.35 5.194 5
-0.283 8.35 5.194 5
-0.312 8.413 5.16 5
-0.235 8.48 4.815 5
-0.235 8.48 4.815 5
-0.235 8.48 4.815 4
-0.24 8.643 4.6 1
-0.24 8.643 4.6 5
-0.187 8.762 4.509 5
-0.187 8.762 4.509 5
-0.187 8.762 4.509 4
-0.211 8.738 4.557 2
-0.211 8.738 4.557 4
-0.087 8.686 4.667 5
-0.087 8.686 4.667 5
-0.087 8.686 4.667 4
0.061 8.604 5.108 1
0.022 8.619 5.189 5
0.022 8.619 5.189 5
1.143 8.518 4.638 5
1.143 8.518 4.638 4
1.143 8.518 4.638 1
-0.489 8.762 5.682 5
-0.489 8.762 5.682 5
-0.168 8.595 4.686 5
-0.168 8.595 4.686 4
-0.168 8.595 4.686 1
-0.25 8.571 4.758 5
-0.25 8.571 4.758 5
-0.164 8.628 4.93 5
-0.164 8.628 4.93 4
-0.164 8.628 4.93 1
-0.144 8.504 4.906 5
-0.144 8.504 4.906 5
-0.077 8.523 5.218 5
-0.077 8.523 5.218 4
-0.077 8.523 5.218 1
-0.025 8.413 5.424 5
-0.025 8.413 5.424 5
-0.168 8.341 5.452 5
-0.168 8.341 5.452 4
-0.168 8.341 5.452 1
-0.245 8.374 5.275 5
-0.245 8.374 5.275 5
-0.269 8.504 4.954 5
-0.269 8.504 4.954 5
-0.269 8.504 4.954 1
-0.389 8.489 4.619 4
-0.508 8.403 4.61 5
-0.508 8.403 4.61 5
-0.508 8.403 4.61 4
-0.566 8.422 4.499 1
-0.566 8.422 4.499 5
-0.389 8.494 4.452 5
-0.389 8.494 4.452 5
-0.389 8.494 4.452 4
-0.322 8.413 4.787 1
-0.322 8.413 4.787 5
-0.331 8.293 4.978 5
-0.331 8.293 4.978 5
-0.331 8.293 4.978 4
-0.379 8.317 4.95 2
-0.379 8.317 4.95 4
-0.298 8.384 4.791 5
-0.298 8.384 4.791 5
-0.298 8.384 4.791 4
-0.178 8.456 4.533 1
-0.178 8.456 4.533 5
-0.135 8.547 4.519 5
-0.135 8.547 4.519 5
-0.135 8.547 4.519 4
-0.235 8.504 4.523 1
-0.235 8.504 4.523 6
-0.283 8.485 4.504 4
-0.283 8.485 4.504 5
-0.283 8.485 4.504 4
-0.35 8.413 4.456 2
-0.35 8.413 4.456 5
-0.417 8.365 4.547 4
-0.417 8.365 4.547 5
-0.417 8.365 4.547 4
-0.446 8.394 4.432 1
-0.403 8.432 4.313 6
-0.403 8.432 4.313 5
0.597 8.451 4.155 5
0.597 8.451 4.155 3
0.597 8.451 4.155 2
-0.384 8.623 5.155 5
-0.384 8.623 5.155 5
-0.096 8.427 4.614 5
-0.096 8.427 4.614 4
-0.096 8.427 4.614 1
-0.111 8.389 4.815 5
-0.111 8.389 4.815 5
-0.025 8.489 5.002 5
-0.025 8.489 5.002 3
-0.025 8.489 5.002 2
0.065 8.528 4.624 5
0.065 8.528 4.624 5
-0.063 8.609 4.705 5
-0.063 8.609 4.705 4
-0.063 8.609 4.705 1
-0.106 8.576 4.59 5
-0.106 8.576 4.59 5
-0.211 8.599 4.605 5
-0.211 8.599 4.605 3
-0.211 8.599 4.605 2
-0.245 8.59 4.614 5
-0.245 8.59 4.614 5
-0.235 8.638 4.677 5
-0.235 8.638 4.677 3
-0.235 8.638 4.677 2
-0.197 8.604 4.729 5
-0.197 8.604 4.729 5
-0.154 8.671 4.811 5
-0.154 8.671 4.811 3
-0.073 8.729 4.787 2
-0.073 8.729 4.787 5
-0.068 8.681 4.902 5
-0.068 8.681 4.902 5
-0.068 8.681 4.902 4
-0.125 8.647 4.835 1
-0.125 8.647 4.835 5
-0.264 8.599 4.777 5
-0.264 8.599 4.777 5
-0.264 8.599 4.777 3
-0.302 8.599 4.835 2
-0.302 8.599 4.835 5
-0.264 8.595 4.753 5
-0.264 8.595 4.753 5
-0.264 8.595 4.753 3
-0.302 8.71 4.724 2
-0.302 8.71 4.724 5
-0.298 8.657 4.791 5
-0.298 8.657 4.791 5
-0.298 8.657 4.791 4
-0.326 8.552 4.825 1
-0.326 8.552 4.825 5
-0.293 8.547 4.993 5
-0.293 8.547 4.993 5
-0.293 8.547 4.993 3
-0.211 8.513 5.098 2
-0.211 8.513 5.098 5
-0.259 8.532 4.935 5
-0.259 8.532 4.935 5
-0.259 8.532 4.935 4
-0.259 8.585 4.892 1
-0.259 8.585 4.892 5
-0.274 8.638 4.768 5
-0.293 8.652 4.648 5
-0.293 8.652 4.648 4
-0.293 8.652 4.648 1
-0.336 8.619 4.844 5
-0.336 8.619 4.844 5
-0.336 8.614 4.6 5
-0.336 8.614 4.6 3
-0.336 8.614 4.6 2
-0.264 8.681 4.648 5
-0.264 8.681 4.648 5
-0.197 8.657 4.61 5
-0.197 8.657 4.61 3
-0.197 8.657 4.61 2
-0.235 8.585 4.791 5
-0.235 8.585 4.791 5
-0.202 8.451 4.902 5
-0.202 8.451 4.902 4
-0.202 8.451 4.902 1
-0.13 8.465 4.93 5
-0.13 8.465 4.93 5
-0.13 8.542 4.873 5
-0.13 8.542 4.873 3
-0.13 8.542 4.873 2
-0.116 8.609 4.739 5
-0.116 8.609 4.739 5
-0.092 8.647 4.48 5
-0.092 8.647 4.48 3
-0.092 8.647 4.48 2
-0.164 8.695 4.384 5
-0.164 8.695 4.384 5
-0.197 8.705 4.313 5
-0.197 8.705 4.313 4
-0.197 8.705 4.313 1
-0.25 8.623 4.37 5
-0.283 8.532 4.48 5
-0.283 8.532 4.48 5
-0.283 8.532 4.48 3
-0.202 8.532 4.566 2
-0.202 8.532 4.566 5
-0.159 8.542 4.576 5
-0.159 8.542 4.576 5
-0.159 8.542 4.576 4
-0.13 8.528 4.633 1
-0.13 8.528 4.633 5
-0.087 8.556 4.648 5
-0.087 8.556 4.648 5
-0.087 8.556 4.648 4
0.013 8.628 4.586 1
0.013 8.628 4.586 5
0.061 8.7 4.38 5
0.061 8.7 4.38 5
0.061 8.7 4.38 3
0.027 8.69 4.375 2
0.027 8.69 4.375 5
-0.068 8.595 4.27 5
-0.068 8.595 4.27 5
-0.068 8.595 4.27 3
-0.192 8.585 4.471 2
-0.192 8.585 4.471 5
-0.25 8.494 4.394 5
-0.25 8.494 4.394 5
-0.25 8.494 4.394 4
-0.278 8.504 4.423 1
-0.278 8.504 4.423 5
-0.164 8.58 4.231 5
-0.164 8.58 4.231 5
-0.164 8.58 4.231 3
0.051 8.614 4.298 2
0.041 8.633 4.566 5
0.041 8.633 4.566 6
-0.073 8.499 4.667 5
-0.073 8.499 4.667 2
-0.073 8.499 4.667 2
-0.164 8.427 4.72 5
-0.164 8.427 4.72 5
-0.125 8.508 4.739 5
-0.125 8.508 4.739 4
-0.049 8.676 4.504 6
-0.049 8.676 4.504 5
-0.02 8.686 4.447 5
-0.02 8.686 4.447 3
-0.02 8.686 4.447 2
-0.049 8.667 4.499 5
-0.049 8.667 4.499 5
-0.082 8.695 4.485 5
-0.082 8.695 4.485 4
-0.082 8.695 4.485 1
-0.202 8.59 4.6 5
-0.202 8.59 4.6 5
-0.283 8.523 4.657 5
-0.283 8.523 4.657 4
-0.283 8.523 4.657 1
-0.312 8.499 4.782 5
-0.312 8.499 4.782 5
-0.159 8.59 4.772 5
-0.159 8.59 4.772 4
-0.159 8.59 4.772 1
-0.073 8.652 4.882 5
-0.073 8.652 4.882 5
-0.154 8.614 4.801 5
-0.154 8.614 4.801 4
-0.274 8.614 4.772 1
-0.274 8.614 4.772 5
-0.393 8.614 4.648 5
-0.393 8.614 4.648 5
-0.393 8.614 4.648 4
-0.422 8.633 4.576 1
-0.422 8.633 4.576 5
-0.379 8.59 4.657 5
-0.379 8.59 4.657 5
-0.379 8.59 4.657 4
-0.345 8.599 4.72 1
-0.345 8.599 4.72 5
-0.254 8.576 4.763 5
-0.254 8.576 4.763 5
-0.254 8.576 4.763 4
-0.14 8.633 4.82 1
-0.14 8.633 4.82 5
-0.12 8.619 4.782 5
-0.12 8.619 4.782 5
-0.12 8.619 4.782 4
-0.087 8.609 4.801 1
-0.087 8.609 4.801 5
0.003 8.652 4.95 5
0.003 8.652 4.95 5
0.003 8.652 4.95 4
-0.025 8.633 4.997 2
-0.025 8.633 4.997 4
-0.034 8.628 4.911 5
-0.034 8.628 4.911 5
-0.034 8.628 4.911 4
-0.106 8.633 4.796 2
-0.106 8.633 4.796 4
-0.144 8.695 4.542 5
0.19 8.58 4.121 5
0.19 8.58 4.121 4
0.19 8.58 4.121 2
-0.288 8.872 4.859 4
-0.288 8.872 4.859 5
-0.02 8.604 4.389 5
-0.02 8.604 4.389 4
-0.02 8.604 4.389 1
0.075 8.786 4.629 5
0.075 8.786 4.629 5
0.07 8.729 4.686 5
0.07 8.729 4.686 4
0.07 8.729 4.686 1
0.089 8.671 4.638 5
0.089 8.671 4.638 5
0.027 8.753 4.547 5
0.027 8.753 4.547 4
0.027 8.753 4.547 2
0.017 8.729 4.456 4
0.017 8.729 4.456 5
-0.015 8.748 4.294 5
-0.015 8.748 4.294 4
-0.015 8.748 4.294 1
-0.164 8.714 4.313 5
-0.164 8.714 4.313 5
-0.341 8.628 4.27 5
-0.341 8.628 4.27 4
-0.341 8.628 4.27 1
-0.331 8.59 4.384 5
-0.331 8.59 4.384 5
-0.331 8.518 4.552 5
-0.331 8.518 4.552 5
-0.202 8.552 4.681 5
-0.135 8.576 4.686 5
-0.135 8.576 4.686 5
-0.135 8.576 4.686 4
-0.159 8.585 4.552 1
-0.159 8.585 4.552 5
-0.087 8.633 4.528 5
-0.087 8.633 4.528 5
-0.087 8.633 4.528 4
-0.12 8.619 4.581 2
-0.12 8.619 4.581 4
-0.211 8.628 4.59 5
-0.211 8.628 4.59 5
-0.211 8.628 4.59 4
-0.216 8.604 4.619 1
-0.216 8.604 4.619 5
-0.288 8.542 4.701 5
-0.288 8.542 4.701 5
-0.288 8.542 4.701 4
-0.322 8.475 4.777 1
-0.322 8.475 4.777 5
-0.283 8.47 4.514 5
-0.283 8.47 4.514 5
-0.283 8.47 4.514 4
-0.379 8.705 5.208 1
-0.379 8.705 5.208 5
-0.278 8.489 4.447 5
-0.278 8.489 4.447 5
-0.278 8.489 4.447 4
-0.278 8.599 4.71 2
-0.278 8.599 4.71 5
-0.235 8.609 4.653 5
-0.235 8.609 4.653 5
-0.235 8.609 4.653 3
-0.317 8.513 4.787 2
-0.317 8.518 4.878 5
-0.317 8.518 4.878 5
-0.322 8.499 4.811 5
-0.322 8.499 4.811 3
-0.322 8.499 4.811 2
-0.312 8.518 4.729 5
-0.312 8.518 4.729 5
-0.293 8.552 4.643 5
-0.293 8.552 4.643 4
-0.365 8.547 4.61 6
-0.365 8.547 4.61 5
-0.451 8.542 4.605 5
-0.451 8.542 4.605 3
-0.451 8.542 4.605 2
-0.417 8.599 4.638 5
-0.417 8.599 4.638 5
-0.393 8.604 4.581 5
-0.393 8.604 4.581 4
-0.393 8.604 4.581 1
-0.398 8.614 4.619 5
-0.398 8.614 4.619 5
-0.298 8.614 4.672 5
-0.298 8.614 4.672 4
-0.298 8.614 4.672 1
-0.235 8.566 4.839 5
-0.235 8.566 4.839 5
-0.183 8.59 4.983 5
-0.183 8.59 4.983 3
-0.183 8.59 4.983 2
-0.192 8.58 4.945 5
-0.192 8.58 4.945 5
-0.25 8.595 4.825 5
-0.25 8.595 4.825 3
-0.288 8.595 4.72 2
-0.288 8.595 4.72 5
-0.269 8.576 4.509 5
-0.269 8.576 4.509 5
-0.269 8.576 4.509 4
-0.283 8.585 4.547 1
-0.283 8.585 4.547 5
-0.307 8.628 4.456 5
-0.307 8.628 4.456 5
-0.307 8.628 4.456 3
-0.245 8.643 4.447 2
-0.245 8.643 4.447 5
-0.322 8.614 4.562 5
-0.322 8.614 4.562 5
-0.322 8.614 4.562 3
-0.307 8.513 4.777 2
-0.307 8.513 4.777 5
-0.25 8.513 4.701 5
-0.25 8.513 4.701 5
-0.25 8.513 4.701 4
-0.312 8.341 4.758 1
-0.312 8.341 4.758 5
-0.264 8.48 4.993 5
-0.264 8.48 4.993 5
-0.264 8.48 4.993 3
-0.207 8.283 4.882 2
-0.207 8.283 4.882 5
-0.221 8.322 5.04 5
-0.317 8.245 5.074 5
-0.317 8.245 5.074 4
-0.317 8.245 5.074 1
-0.317 8.245 5.074 5
-0.58 8.269 5.021 5
-0.288 8.269 4.653 5
-0.288 8.269 4.653 4
-0.288 8.269 4.653 1
-0.508 8.264 4.868 5
-0.508 8.264 4.868 5
-0.082 8.121 4.217 5
-0.082 8.121 4.217 3
-0.082 8.121 4.217 2
-0.705 8.25 4.48 5
-0.705 8.25 4.48 5
-0.513 8.279 4.246 5
-0.513 8.279 4.246 3
-0.513 8.279 4.246 2
-0.46 8.331 3.882 5
-0.46 8.331 3.882 5
-0.676 8.087 4.15 5
-0.676 8.087 4.15 4
-0.676 8.087 4.15 1
-0.618 8.063 4.686 5
-0.618 8.063 4.686 5
-0.341 8.164 4.442 5
-0.341 8.164 4.442 3
-0.341 8.164 4.442 2
-0.221 8.03 4.384 5
-0.221 8.03 4.384 5
-0.13 8.288 4.983 5
-0.13 8.288 4.983 3
-0.13 8.288 4.983 2
-0.087 8.269 4.844 5
-0.087 8.269 4.844 5
0.008 8.327 4.49 5
0.008 8.327 4.49 4
-0.049 8.403 4.648 1
-0.049 8.403 4.648 5
-0.053 8.437 4.662 5
-0.053 8.437 4.662 5
-0.053 8.437 4.662 3
-0.101 8.446 4.782 2
-0.101 8.446 4.782 5
-0.14 8.461 4.921 5
-0.14 8.461 4.921 5
-0.14 8.461 4.921 4
-0.197 8.537 5.05 1
-0.197 8.537 5.05 5
-0.221 8.576 5.055 5
-0.221 8.576 5.055 5
-0.221 8.576 5.055 4
0.573 8.643 4.614 1
0.573 8.643 4.614 5
-0.379 8.738 5.098 5
-0.379 8.738 5.098 5
-0.379 8.738 5.098 3
-0.087 8.609 5.385 2
-0.087 8.609 5.385 5
-0.187 8.384 5.428 5
-0.187 8.384 5.428 5
-0.187 8.384 5.428 3
-0.202 8.508 5.768 2
-0.202 8.508 5.768 5
-0.173 8.485 5.816 5
-0.173 8.485 5.816 5
-0.173 8.485 5.816 4
-0.178 8.48 5.687 1
-0.178 8.48 5.687 5
-0.197 8.585 5.586 5
-0.183 8.599 5.424 5
-0.183 8.599 5.424 3
-0.183 8.599 5.424 2
-0.24 8.532 5.457 5
-0.24 8.532 5.457 5
-0.369 8.504 5.481 5
-0.369 8.504 5.481 3
-0.369 8.504 5.481 2
-0.408 8.499 5.491 5
-0.408 8.499 5.491 5
-0.451 8.566 5.495 5
-0.451 8.566 5.495 4
-0.336 8.432 5.596 6
-0.336 8.432 5.596 5
-0.331 8.394 5.366 5
-0.331 8.394 5.366 4
-0.331 8.394 5.366 1
-0.25 8.355 5.596 5
-0.25 8.355 5.596 5
-0.211 8.365 5.591 5
-0.211 8.365 5.591 4
-0.211 8.365 5.591 1
-0.12 8.35 5.582 5
-0.12 8.35 5.582 5
-0.173 8.36 5.318 5
-0.173 8.36 5.318 4
-0.173 8.36 5.318 1
-0.12 8.317 5.151 5
-0.12 8.317 5.151 5
-0.135 8.279 5.155 5
-0.135 8.279 5.155 4
-0.135 8.279 5.155 1
-0.068 8.274 5.184 5
-0.073 8.101 5.098 5
-0.073 8.101 5.098 5
-0.073 8.101 5.098 4
-0.073 8.006 5.055 1
-0.073 8.006 5.055 5
0.075 8.092 4.964 5
0.075 8.092 4.964 5
0.075 8.092 4.964 4
