timestamp;x;y;z;|V|;dx;dy;dz;d|V|
0;0,367;0,469;10,274;0;0;0;0;
1;0,367;0,469;10,274;4;0;0;0;4
2;0,774;0,43;10,035;5;0,407;-0,039;-0,239;1
3;0,774;0,43;10,035;4;0;0;0;-1
4;0,774;0,43;10,035;2;0;0;0;-2
5;0,185;0,411;10,054;5;-0,589;-0,019;0,019;3
6;0,185;0,411;10,054;5;0;0;0;0
7;0,386;0,502;9,996;5;0,201;0,091;-0,058;0
8;0,386;0,502;9,996;4;0;0;0;-1
9;0,396;0,435;9,877;6;0,01;-0,067;-0,119;2
10;0,396;0,435;9,877;5;0;0;0;-1
11;0,448;0,474;10,044;5;0,052;0,039;0,167;0
12;0,448;0,474;10,044;3;0;0;0;-2
13;0,448;0,474;10,044;2;0;0;0;-1
14;0,324;0,474;10,04;5;-0,124;0;-0,004;3
15;0,324;0,474;10,04;5;0;0;0;0
16;0,606;0,421;9,8;5;0,282;-0,053;-0,24;0
17;0,606;0,421;9,8;3;0;0;0;-2
18;0,606;0,421;9,8;2;0;0;0;-1
19;0,199;0,411;10,049;5;-0,407;-0,01;0,249;3
20;0,199;0,411;10,049;5;0;0;0;0
21;0,405;0,43;9,824;5;0,206;0,019;-0,225;0
22;0,405;0,43;9,824;3;0;0;0;-2
23;0,405;0,43;9,824;2;0;0;0;-1
24;0,468;0,44;9,762;5;0,063;0,01;-0,062;3
25;0,468;0,44;9,762;5;0;0;0;0
26;0,223;0,454;9,872;5;-0,245;0,014;0,11;0
27;0,223;0,454;9,872;3;0;0;0;-2
28;0,223;0,454;9,872;2;0;0;0;-1
29;0,266;0,502;9,652;5;0,043;0,048;-0,22;3
30;0,266;0,502;9,652;5;0;0;0;0
31;0,343;0,588;9,585;5;0,077;0,086;-0,067;0
32;0,343;0,588;9,585;3;0;0;0;-2
33;0,343;0,588;9,585;2;0;0;0;-1
34;0,219;0,598;9,412;5;-0,124;0,01;-0,173;3
35;-0,13;0,588;9,503;5;-0,349;-0,01;0,091;0
36;-0,13;0,588;9,503;5;0;0;0;0
37;-0,13;0,588;9,503;3;0;0;0;-2
38;-0,049;0,488;9,795;2;0,081;-0,1;0,292;-1
39;-0,049;0,488;9,795;5;0;0;0;3
40;-0,029;0,45;9,747;5;0,02;-0,038;-0,048;0
41;-0,029;0,45;9,747;5;0;0;0;0
42;-0,029;0,45;9,747;3;0;0;0;-2
43;-0,025;0,478;9,963;2;0,004;0,028;0,216;-1
44;-0,025;0,478;9,963;5;0;0;0;3
45;-0,025;0,44;9,896;5;0;-0,038;-0,067;0
46;-0,025;0,44;9,896;5;0;0;0;0
47;-0,025;0,44;9,896;3;0;0;0;-2
48;-0,053;0,402;9,939;2;-0,028;-0,038;0,043;-1
49;-0,053;0,402;9,939;5;0;0;0;3
50;0,037;0,383;9,8;5;0,09;-0,019;-0,139;0
51;0,037;0,383;9,8;5;0;0;0;0
52;0,037;0,383;9,8;3;0;0;0;-2
53;0,147;0,45;9,575;2;0,11;0,067;-0,225;-1
54;0,147;0,45;9,575;5;0;0;0;3
