timestamp;x;y;z;|V|;dx;dy;dz;d|V|
0;0,348;7,235;6,664;00;0;0;0
1;0,367;7,278;6,688;4;0,019;0,0429999999999993;0,024;4
2;0,367;7,278;6,688;5;0;0;0;1
3;0,348;7,249;6,683;5;-0,019;-0,0289999999999999;-0,00499999999999989;0
4;0,348;7,249;6,683;3;0;0;0;-2
5;0,348;7,249;6,683;2;0;0;0;-1
6;0,152;7,096;6,898;5;-0,196;-0,153;0,215;3
7;0,152;7,096;6,898;5;0;0;0;0
8;0,041;7,029;6,922;5;-0,111;-0,0670000000000002;0,024;0
9;0,041;7,029;6,922;3;0;0;0;-2
10;0,041;7,029;6,922;2;0;0;0;-1
11;-0,039;6,9;7,128;5;-0,08;-0,129;0,206;3
12;-0,283;6,852;7,095;5;-0,244;-0,048;-0,0330000000000004;0
13;-0,283;6,852;7,095;5;0;0;0;0
14;-0,283;6,852;7,095;3;0;0;0;-2
15;-0,192;6,9;7,234;2;0,091;0,048;0,139;-1
16;-0,192;6,9;7,234;5;0;0;0;3
17;0,075;7,077;6,98;5;0,267;0,177;-0,254;0
18;0,075;7,077;6,98;5;0;0;0;0
19;0,075;7,077;6,98;3;0;0;0;-2
20;0,405;7,321;6,779;2;0,33;0,244;-0,201000000000001;-1
21;0,405;7,321;6,779;5;0;0;0;3
22;0,559;7,354;6,702;5;0,154;0,0330000000000004;-0,077;0
23;0,559;7,354;6,702;5;0;0;0;0
24;0,559;7,354;6,702;3;0;0;0;-2
25;0,492;7,58;6,324;2;-0,0670000000000001;0,226;-0,378;-1
26;0,492;7,58;6,324;5;0;0;0;3
27;0,496;7,398;6,448;5;0,004;-0,182;0,124000000000001;0
28;0,496;7,398;6,448;5;0;0;0;0
29;0,496;7,398;6,448;4;0;0;0;-1
30;0,42;7,292;6,918;1;-0,076;-0,106;0,47;-3
31;0,42;7,292;6,918;5;0;0;0;4
32;0,305;7,058;7,32;5;-0,115;-0,234;0,402;0
33;0,305;7,058;7,32;5;0;0;0;0
34;0,305;7,058;7,32;3;0;0;0;-2
35;0,243;6,991;7,401;2;-0,062;-0,0670000000000002;0,0809999999999995;-1
36;0,243;6,991;7,401;5;0;0;0;3
37;0,228;6,842;7,507;5;-0,015;-0,149;0,106;0
38;0,228;6,842;7,507;5;0;0;0;0
39;0,228;6,842;7,507;3;0;0;0;-2
40;0,233;7,067;7,219;2;0,005;0,225000000000001;-0,287999999999999;-1
41;0,233;7,067;7,219;5;0;0;0;3
42;0,228;7,053;7,009;5;-0,005;-0,0140000000000002;-0,21;0
43;0,161;7,173;6,74;5;-0,067;0,12;-0,269;0
44;0,161;7,173;6,74;3;0;0;0;-2
45;0,161;7,173;6,74;2;0;0;0;-1
46;0,295;7,177;6,353;5;0,134;0,00399999999999956;-0,387;3
47;0,295;7,177;6,353;5;0;0;0;0
48;0,52;7,398;6,314;5;0,225;0,221;-0,0389999999999997;0
49;0,52;7,398;6,314;3;0;0;0;-2
50;0,52;7,398;6,314;2;0;0;0;-1
51;0,439;7,177;6,439;5;-0,081;-0,221;0,125;3
52;0,439;7,177;6,439;5;0;0;0;0
53;0,305;7,0;6,937;5;-0,134;-0,177;0,498;0
54;0,305;7,0;6,937;3;0;0;0;-2
55;0,305;7,0;6,937;2;0;0;0;-1
56;0,195;7,019;7,061;5;-0,11;0,0190000000000001;0,124;3
57;0,195;7,019;7,061;5;0;0;0;0
58;0,175;6,981;6,927;5;-0,02;-0,0380000000000003;-0,134;0
59;0,175;6,981;6,927;3;0;0;0;-2
60;0,175;6,981;6,927;2;0;0;0;-1
61;0,204;6,962;6,745;5;0,029;-0,0190000000000001;-0,181999999999999;3
62;0,204;6,962;6,745;5;0;0;0;0
63;0,228;7,029;6,874;5;0,024;0,0670000000000002;0,129;0
64;0,228;7,029;6,874;3;0;0;0;-2
65;0,228;7,029;6,874;5;0;0;0;2
66;0,357;7,153;6,372;2;0,129;0,124;-0,502;-3
67;0,357;7,153;6,372;5;0;0;0;3
68;0,319;7,163;6,305;5;-0,038;0,0100000000000007;-0,0670000000000002;0
69;0,319;7,163;6,305;3;0;0;0;-2
70;0,319;7,163;6,305;2;0;0;0;-1
71;0,233;7,158;6,295;5;-0,086;-0,00499999999999989;-0,00999999999999979;3
72;0,233;7,158;6,295;5;0;0;0;0
73;0,108;7,125;6,127;5;-0,125;-0,0330000000000004;-0,168;0
74;0,108;7,125;6,127;4;0;0;0;-1
75;0,037;6,971;6,573;1;-0,071;-0,154;0,446000000000001;-3
76;0,037;6,971;6,573;5;0;0;0;4
77;0,041;6,842;7,018;5;0,004;-0,129;0,444999999999999;0
78;0,041;6,842;7,018;5;0;0;0;0
79;0,041;6,842;7,018;4;0;0;0;-1
80;0,128;6,77;7,329;2;0,087;-0,0720000000000001;0,311;-2
81;0,128;6,77;7,329;4;0;0;0;2
82;0,089;6,78;7,425;5;-0,039;0,0100000000000007;0,0960000000000001;1
83;0,089;6,78;7,425;5;0;0;0;0
84;0,089;6,78;7,425;4;0;0;0;-1
85;0,094;6,866;7,085;1;0,005;0,0859999999999994;-0,34;-3
86;0,094;6,866;7,085;5;0;0;0;4
87;0,065;6,88;6,798;5;-0,029;0,0140000000000002;-0,287;0
88;0,065;6,88;6,798;5;0;0;0;0
89;0,065;6,88;6,798;3;0;0;0;-2
90;-0,001;7,101;6,525;2;-0,066;0,221;-0,273;-1
91;-0,001;7,101;6,525;5;0;0;0;3
92;-0,077;7,077;6,41;5;-0,076;-0,024;-0,115;0
93;-0,077;7,077;6,41;5;0;0;0;0
94;-0,077;7,077;6,41;3;0;0;0;-2
95;-0,029;7,062;6,506;2;0,048;-0,0149999999999997;0,0960000000000001;-1
96;-0,029;7,062;6,506;5;0;0;0;3
97;-0,025;7,005;6,745;5;0,004;-0,0570000000000004;0,239;0
98;-0,025;7,005;6,745;5;0;0;0;0
99;-0,025;7,005;6,745;4;0;0;0;-1
100;0,008;6,957;6,822;1;0,033;-0,048;0,077;-3
101;0,008;6,957;6,822;5;0;0;0;4
102;0,123;7,029;6,75;5;0,115;0,0720000000000001;-0,0720000000000001;0
103;0,123;7,029;6,75;5;0;0;0;0
104;0,123;7,029;6,75;3;0;0;0;-2
105;0,123;7,01;6,75;2;0;-0,0190000000000001;0;-1
106;0,084;6,986;6,664;5;-0,039;-0,024;-0,0860000000000003;3
107;0,084;6,986;6,664;5;0;0;0;0
108;0,094;7,015;6,654;5;0,01;0,0289999999999999;-0,00999999999999979;0
109;0,094;7,015;6,654;3;0;0;0;-2
110;0,094;7,015;6,654;2;0;0;0;-1
111;0,108;7,019;6,63;5;0,014;0,00400000000000045;-0,024;3
112;0,108;7,019;6,63;5;0;0;0;0
113;0,084;7,067;6,673;5;-0,024;0,048;0,0430000000000001;0
114;0,084;7,067;6,673;4;0;0;0;-1
115;0,084;7,067;6,673;1;0;0;0;-3
116;0,056;7,096;6,525;5;-0,028;0,0289999999999999;-0,148;4
117;0,056;7,096;6,525;5;0;0;0;0
118;0,017;7,12;6,472;5;-0,039;0,024;-0,0529999999999999;0
119;0,017;7,12;6,472;4;0;0;0;-1
120;0,017;7,12;6,472;1;0;0;0;-3
121;0,041;7,173;6,386;5;0,024;0,0529999999999999;-0,0860000000000003;4
122;0,041;7,173;6,386;5;0;0;0;0
123;0,046;7,163;6,463;5;0,005;-0,00999999999999979;0,077;0
124;0,046;7,163;6,463;3;0;0;0;-2
125;0,046;7,163;6,463;2;0;0;0;-1
126;-0,049;7,096;6,625;5;-0,095;-0,0670000000000002;0,162;3
127;-0,049;7,096;6,625;5;0;0;0;0
128;-0,049;7,12;6,755;5;0;0,024;0,13;0
129;-0,049;7,12;6,755;4;0;0;0;-1
130;-0,049;7,12;6,755;1;0;0;0;-3
131;-0,034;7,11;6,707;5;0,015;-0,00999999999999979;-0,048;4
132;-0,034;7,11;6,707;5;0;0;0;0
133;-0,039;7,11;6,764;5;-0,005;0;0,0570000000000004;0
134;-0,039;7,11;6,764;3;0;0;0;-2
135;-0,039;7,11;6,764;2;0;0;0;-1
136;-0,039;7,043;6,798;5;0;-0,0670000000000002;0,0339999999999998;3
