timestamp;x;y;z;|V|;dx;dy;dz;d|V|
0;3,112;5,956;1,091;00;0;0;0
1;4,759;6,263;5,544;9;1,647;0,307;4,453;9
2;4,108;6,148;5,612;10;-0,651000000000001;-0,115;0,0680000000000005;1
3;2,355;7,096;4,855;10;-1,753;0,948;-0,757;0
4;0,287;8,13;3,658;10;-2,068;1,034;-1,197;0
5;-0,919;8,389;2,997;9;-1,206;0,258999999999999;-0,661;-1
6;-1,273;8,36;2,959;10;-0,354;-0,0289999999999999;-0,0379999999999998;1
7;-0,708;8,236;2,94;10;0,565;-0,123999999999999;-0,0190000000000001;0
8;-0,067;8,226;2,959;10;0,641;-0,00999999999999979;0,0190000000000001;0
9;0,287;8,341;3,667;9;0,354;0,114999999999998;0,708;-1
10;0,363;8,446;4,596;10;0,076;0,105;0,929;1
11;0,21;8,283;5,324;10;-0,153;-0,163;0,728;0
12;0,22;8,006;5,899;10;0,01;-0,276999999999999;0,575;0
13;0,277;7,872;5,947;9;0,057;-0,134;0,048;-1
14;0,612;8,13;6,119;10;0,335;0,258000000000001;0,172;1
15;0,536;8,226;6,052;10;-0,076;0,0960000000000001;-0,0670000000000002;0
16;0,344;8,063;5,88;10;-0,192;-0,163;-0,172;0
17;0,632;7,287;5,554;10;0,288;-0,776000000000001;-0,326;0
18;0,948;6,895;5,286;9;0,316;-0,392;-0,268000000000001;-1
19;0,814;6,895;5,2;10;-0,134;0;-0,0859999999999994;1
20;0,775;7,067;5,688;10;-0,0389999999999999;0,172000000000001;0,488;0
21;0,66;7,086;6,215;10;-0,115;0,0190000000000001;0,527;0
22;1,675;7,498;7,163;9;1,015;0,412;0,948;-1
23;1,561;7,479;8,236;10;-0,114;-0,0190000000000001;1,073;1
24;0,497;7,077;8,724;10;-1,064;-0,402;0,488;0
25;-0,67;7,163;8,226;10;-1,167;0,0860000000000003;-0,497999999999999;0
26;-0,66;7,489;8,101;9;0,01;0,326;-0,125;-1
27;-0,277;7,201;7,584;10;0,383;-0,288;-0,517000000000001;1
28;-0,191;7,173;7,785;10;0,086;-0,0279999999999996;0,201000000000001;0
29;-0,622;7,038;7,709;10;-0,431;-0,135;-0,0760000000000005;0
30;-0,861;6,694;7,805;10;-0,239;-0,344;0,0960000000000001;0
31;-0,593;6,703;7,747;9;0,268;0,00900000000000034;-0,0579999999999998;-1
32;0,823;6,856;7,441;10;1,416;0,153;-0,306;1
33;1,561;7,096;6,789;10;0,738;0,24;-0,652;0
34;1,379;6,837;5,956;10;-0,182;-0,259;-0,832999999999999;0
35;0,287;6,627;5,152;9;-1,092;-0,21;-0,804;-1
36;-1,082;6,646;4,922;10;-1,369;0,0190000000000001;-0,23;1
37;-2,106;6,473;6,033;10;-1,024;-0,173;1,111;0
38;-1,723;6,56;6,665;10;0,383;0,0869999999999997;0,632;0
39;-1,264;6,56;7,173;9;0,459;0;0,508;-1
40;-0,469;6,617;7,268;10;0,795;0,0570000000000004;0,0949999999999998;1
