timestamp;x;y;z;|V|;dx;dy;dz;d|V|
0;-1,733;8,188;4,903;00;0;0;0
1;-1,407;7,651;3,83;9;0,326;-0,537000000000001;-1,073;9
2;-0,871;7,958;3,093;10;0,536;0,307;-0,737;1
3;-0,172;7,852;4,261;10;0,699;-0,106;1,168;0
4;0,909;7,498;5,64;9;1,081;-0,354;1,379;-1
5;1,139;7,642;5,64;10;0,23;0,144;0;1
6;1,503;7,699;5,554;10;0,364;0,0569999999999995;-0,0859999999999994;0
7;1,407;7,718;5,564;10;-0,0959999999999999;0,0190000000000001;0,00999999999999979;0
8;1,091;7,575;5,276;9;-0,316;-0,143;-0,288;-1
9;0,919;7,594;5,056;10;-0,172;0,0190000000000001;-0,22;1
10;0,727;7,441;5,046;10;-0,192;-0,153;-0,00999999999999979;0
11;0,689;7,402;4,999;10;-0,038;-0,0389999999999997;-0,0470000000000006;0
12;0,833;7,086;4,836;9;0,144;-0,316;-0,162999999999999;-1
13;0,679;6,55;4,874;10;-0,154;-0,536;0,0379999999999994;1
14;0,632;6,416;5,142;10;-0,047;-0,133999999999999;0,268000000000001;0
15;0,948;6,531;6,042;10;0,316;0,114999999999999;0,899999999999999;0
16;1,015;7,019;6,464;10;0,0669999999999999;0,488;0,422000000000001;0
17;0,565;7,374;5,516;9;-0,45;0,355;-0,948;-1
18;0,277;7,469;4,826;10;-0,288;0,0950000000000006;-0,69;1
19;0,277;7,536;4,596;10;0;0,0669999999999993;-0,23;0
20;0,239;7,623;4,587;10;-0,038;0,0870000000000006;-0,00900000000000034;0
21;0,632;7,939;6,799;9;0,393;0,316;2,212;-1
22;0,67;8,015;6,742;10;0,038;0,0760000000000005;-0,0570000000000004;1
23;0,66;8,178;5,726;10;-0,01;0,163;-1,016;0
24;0,814;8,025;4,999;10;0,154;-0,153;-0,727;0
25;1,005;7,785;4,252;9;0,191;-0,24;-0,747;-1
26;1,321;7,728;3,639;10;0,316;-0,0570000000000004;-0,613;1
27;1,656;7,728;3,236;10;0,335;0;-0,403;0
28;1,551;7,805;3,332;10;-0,105;0,077;0,0959999999999996;0
29;0,938;7,891;3,62;10;-0,613;0,0860000000000003;0,288;0
30;0,248;7,948;3,964;10;-0,69;0,0570000000000004;0,344;0
31;-0,239;7,785;4,865;9;-0,487;-0,163;0,901;-1
