timestamp;x;y;z;|V|;dx;dy;dz;d|V|
0;-0,149;7,168;6,669;00;0;0;0
1;-0,149;7,168;6,669;1;0;0;0;1
2;-0,173;7,062;6,922;5;-0,024;-0,106;0,253;4
3;-0,173;7,062;6,922;5;0;0;0;0
4;-0,187;7,048;6,98;5;-0,014;-0,0140000000000002;0,0580000000000007;0
5;-0,187;7,048;6,98;3;0;0;0;-2
6;-0,187;7,048;6,98;2;0;0;0;-1
7;-0,14;7,11;7,013;5;0,047;0,0620000000000003;0,0329999999999995;3
8;-0,14;7,11;7,013;5;0;0;0;0
9;-0,154;7,182;6,812;5;-0,014;0,0720000000000001;-0,201;0
10;-0,154;7,182;6,812;3;0;0;0;-2
11;-0,154;7,182;6,812;2;0;0;0;-1
12;-0,264;7,192;6,74;5;-0,11;0,00999999999999979;-0,0720000000000001;3
13;-0,264;7,192;6,74;5;0;0;0;0
14;-0,254;7,24;6,549;5;0,01;0,048;-0,191;0
15;-0,254;7,24;6,549;3;0;0;0;-2
16;-0,254;7,24;6,549;2;0;0;0;-1
17;-0,264;7,264;6,506;5;-0,01;0,024;-0,0430000000000001;3
18;-0,264;7,264;6,506;5;0;0;0;0
19;-0,302;7,244;6,578;5;-0,038;-0,0200000000000005;0,0720000000000001;0
20;-0,302;7,244;6,578;3;0;0;0;-2
21;-0,326;7,287;6,64;2;-0,024;0,0430000000000001;0,0619999999999994;-1
22;-0,326;7,287;6,64;5;0;0;0;3
23;-0,245;7,297;6,573;5;0,081;0,00999999999999979;-0,0669999999999993;0
24;-0,245;7,297;6,573;5;0;0;0;0
25;-0,245;7,297;6,573;3;0;0;0;-2
26;-0,087;7,302;6,855;2;0,158;0,00499999999999989;0,282;-1
27;-0,087;7,302;6,855;5;0;0;0;3
28;0,022;7,335;6,807;5;0,109;0,0330000000000004;-0,048;0
29;0,022;7,335;6,807;5;0;0;0;0
30;0,022;7,335;6,807;4;0;0;0;-1
31;-0,01;7,307;6,965;1;-0,032;-0,0279999999999996;0,157999999999999;-3
32;-0,01;7,307;6,965;5;0;0;0;4
33;-0,015;7,249;6,908;5;-0,005;-0,0580000000000007;-0,0569999999999995;0
34;-0,015;7,249;6,908;5;0;0;0;0
35;-0,015;7,249;6,908;3;0;0;0;-2
36;-0,044;7,292;6,874;2;-0,029;0,0430000000000001;-0,0340000000000007;-1
37;-0,044;7,292;6,874;5;0;0;0;3
38;0,017;7,211;6,745;5;0,061;-0,0809999999999995;-0,129;0
39;0,017;7,211;6,745;5;0;0;0;0
40;0,017;7,211;6,745;3;0;0;0;-2
41;0,18;7,287;6,582;2;0,163;0,0759999999999996;-0,163;-1
42;0,18;7,287;6,582;5;0;0;0;3
43;0,247;7,493;6,472;5;0,067;0,206;-0,109999999999999;0
44;0,247;7,493;6,472;5;0;0;0;0
45;0,247;7,493;6,472;4;0;0;0;-1
46;0,161;7,374;6,257;1;-0,086;-0,119000000000001;-0,215000000000001;-3
47;0,161;7,374;6,257;5;0;0;0;4
48;-0,12;7,35;6,29;5;-0,281;-0,024;0,0330000000000004;0
49;-0,12;7,35;6,29;5;0;0;0;0
50;-0,12;7,35;6,29;3;0;0;0;-2
51;-0,187;7,201;6,314;2;-0,067;-0,149;0,024;-1
52;-0,226;7,005;6,482;5;-0,039;-0,196;0,168;3
53;-0,226;7,005;6,482;5;0;0;0;0
54;-0,164;7,01;6,889;5;0,062;0,00499999999999989;0,407;0
55;-0,164;7,01;6,889;3;0;0;0;-2
56;-0,164;7,01;6,889;2;0;0;0;-1
57;0,061;6,794;7,08;5;0,225;-0,216;0,191;3
58;0,061;6,794;7,08;5;0;0;0;0
59;0,252;6,789;7,43;5;0,191;-0,00499999999999989;0,35;0
60;0,252;6,789;7,43;3;0;0;0;-2
61;0,252;6,789;7,43;2;0;0;0;-1
62;0,329;6,775;7,435;5;0,077;-0,0139999999999993;0,00499999999999989;3
63;0,329;6,775;7,435;5;0;0;0;0
64;0,271;6,909;7,416;5;-0,058;0,133999999999999;-0,0189999999999992;0
65;0,271;6,909;7,416;3;0;0;0;-2
66;0,271;6,909;7,416;2;0;0;0;-1
67;0,147;6,842;7,483;5;-0,124;-0,0670000000000002;0,0669999999999993;3
68;0,147;6,842;7,483;5;0;0;0;0
69;0,31;6,933;7,267;5;0,163;0,0910000000000002;-0,215999999999999;0
70;0,31;6,933;7,267;3;0;0;0;-2
71;0,31;6,933;7,267;2;0;0;0;-1
72;0,329;6,986;7,459;5;0,019;0,0529999999999999;0,191999999999999;3
73;0,329;6,986;7,459;5;0;0;0;0
74;0,314;6,852;7,703;5;-0,015;-0,133999999999999;0,244000000000001;0
75;0,314;6,852;7,703;4;0;0;0;-1
76;0,314;6,852;7,703;1;0;0;0;-3
77;0,233;6,928;7,588;5;-0,081;0,0759999999999996;-0,115;4
78;0,233;6,928;7,588;5;0;0;0;0
79;0,228;6,957;7,454;5;-0,005;0,0289999999999999;-0,134;0
80;0,228;6,957;7,454;3;0;0;0;-2
81;0,195;7,034;7,205;2;-0,033;0,077;-0,249;-1
82;0,195;7,034;7,205;5;0;0;0;3
83;0,108;7,024;7,109;5;-0,087;-0,00999999999999979;-0,0960000000000001;0
84;0,108;7,024;7,109;5;0;0;0;0
85;0,108;7,024;7,109;3;0;0;0;-2
86;0,089;7,038;6,975;2;-0,019;0,0140000000000002;-0,134;-1
87;0,089;7,038;6,975;5;0;0;0;3
88;0,056;7,034;6,932;5;-0,033;-0,00400000000000045;-0,0429999999999993;0
89;0,056;7,034;6,932;5;0;0;0;0
90;0,056;7,034;6,932;4;0;0;0;-1
91;0,065;7,01;6,908;1;0,009;-0,024;-0,024;-3
92;0,065;7,01;6,908;5;0;0;0;4
93;0,017;7,005;6,965;5;-0,048;-0,00499999999999989;0,0569999999999995;0
94;0,017;7,005;6,965;5;0;0;0;0
95;0,017;7,005;6,965;3;0;0;0;-2
96;-0,058;6,909;7,08;2;-0,075;-0,0960000000000001;0,115;-1
97;-0,058;6,909;7,08;5;0;0;0;3
98;-0,149;6,852;7,042;5;-0,091;-0,0569999999999995;-0,0380000000000003;0
99;-0,149;6,852;7,042;5;0;0;0;0
100;-0,149;6,852;7,042;4;0;0;0;-1
101;-0,207;6,861;6,989;1;-0,058;0,00899999999999945;-0,0529999999999999;-3
102;-0,207;6,861;6,989;5;0;0;0;4
103;-0,192;6,928;6,807;5;0,015;0,0670000000000002;-0,181999999999999;0
104;-0,192;6,928;6,807;5;0;0;0;0
105;-0,192;6,928;6,807;4;0;0;0;-1
106;-0,207;6,928;6,721;1;-0,015;0;-0,0860000000000003;-3
107;-0,207;6,928;6,721;5;0;0;0;4
108;-0,187;6,914;6,683;5;0,02;-0,0140000000000002;-0,0380000000000003;0
109;-0,187;6,914;6,683;5;0;0;0;0
110;-0,187;6,914;6,683;4;0;0;0;-1
111;0,084;6,967;6,769;1;0,271;0,0529999999999999;0,0860000000000003;-3
112;0,152;6,991;6,941;5;0,068;0,024;0,172;4
113;0,152;6,991;6,941;5;0;0;0;0
114;0,07;6,876;7,042;5;-0,082;-0,114999999999999;0,101;0
115;0,07;6,876;7,042;4;0;0;0;-1
116;0,07;6,876;7,042;1;0;0;0;-3
117;0,022;6,833;7,013;6;-0,048;-0,0430000000000001;-0,0289999999999999;5
118;0,022;6,833;7,013;4;0;0;0;-2
119;-0,053;6,837;6,965;5;-0,075;0,00399999999999956;-0,048;1
120;-0,053;6,837;6,965;4;0;0;0;-1
121;-0,053;6,837;6,965;1;0;0;0;-3
122;-0,183;6,751;6,961;5;-0,13;-0,0859999999999994;-0,00399999999999956;4
123;-0,183;6,751;6,961;5;0;0;0;0
124;-0,216;6,737;6,989;5;-0,033;-0,0140000000000002;0,0279999999999996;0
