timestamp;x;y;z;|V|;dx;dy;dz;d|V|
0;1,78;3,897;9,115;00;0;0;0
1;1,866;3,83;9,173;5;0,0860000000000001;-0,0669999999999997;0,0579999999999998;5
2;1,866;3,83;9,173;5;0;0;0;0
3;1,866;3,83;9,173;3;0;0;0;-2
4;1,895;3,821;9,178;2;0,0289999999999999;-0,0089999999999999;0,00500000000000078;-1
5;1,895;3,821;9,178;5;0;0;0;3
6;1,866;3,94;8,938;5;-0,0289999999999999;0,119;-0,24;0
7;1,837;4,055;8,752;5;-0,0290000000000001;0,115;-0,186;0
8;1,837;4,055;8,752;3;0;0;0;-2
9;1,837;4,055;8,752;2;0;0;0;-1
10;1,866;4,151;8,651;5;0,0290000000000001;0,0960000000000001;-0,101000000000001;3
11;1,866;4,151;8,651;5;0;0;0;0
12;1,818;4,127;8,541;5;-0,048;-0,024;-0,109999999999999;0
13;1,818;4,127;8,541;3;0;0;0;-2
14;1,818;4,127;8,541;2;0;0;0;-1
15;1,741;4,027;8,613;5;-0,077;-0,0999999999999996;0,0719999999999992;3
16;1,741;4,027;8,613;5;0;0;0;0
17;1,631;3,974;8,78;5;-0,11;-0,0529999999999999;0,167;0
18;1,631;3,974;8,78;3;0;0;0;-2
19;1,631;3,974;8,78;2;0;0;0;-1
20;1,531;3,888;8,871;5;-0,1;-0,0860000000000003;0,0910000000000011;3
21;1,531;3,888;8,871;5;0;0;0;0
22;1,478;3,892;8,886;5;-0,0529999999999999;0,004;0,0149999999999988;0
23;1,478;3,892;8,886;3;0;0;0;-2
24;1,478;3,892;8,886;2;0;0;0;-1
25;1,516;3,897;8,833;5;0,038;0,00499999999999989;-0,052999999999999;3
26;1,516;3,897;8,833;5;0;0;0;0
27;1,468;3,821;8,91;5;-0,048;-0,0759999999999996;0,077;0
28;1,468;3,821;8,91;3;0;0;0;-2
29;1,468;3,821;8,91;2;0;0;0;-1
30;1,478;3,749;9,077;5;0,01;-0,0720000000000001;0,167;3
31;1,478;3,749;9,077;5;0;0;0;0
32;1,483;3,811;9,034;5;0,00500000000000012;0,0619999999999998;-0,0429999999999993;0
33;1,483;3,811;9,034;3;0;0;0;-2
34;1,483;3,811;9,034;2;0;0;0;-1
35;1,598;3,854;8,828;5;0,115;0,0430000000000001;-0,206000000000001;3
36;1,598;3,854;8,828;5;0;0;0;0
37;1,612;3,821;8,857;5;0,014;-0,0329999999999999;0,0289999999999999;0
38;1,612;3,821;8,857;3;0;0;0;-2
39;1,555;3,787;8,957;2;-0,0570000000000002;-0,0340000000000003;0,100000000000001;-1
40;1,555;3,787;8,957;5;0;0;0;3
41;1,555;3,754;8,991;5;0;-0,0329999999999999;0,0339999999999989;0
42;1,555;3,754;8,991;5;0;0;0;0
43;1,555;3,754;8,991;4;0;0;0;-1
44;1,55;3,744;8,953;1;-0,00499999999999989;-0,00999999999999979;-0,0380000000000003;-3
45;1,55;3,744;8,953;5;0;0;0;4
46;1,559;3,773;8,948;5;0,0089999999999999;0,0289999999999999;-0,00499999999999901;0
47;1,559;3,773;8,948;5;0;0;0;0
48;1,559;3,773;8,948;3;0;0;0;-2
49;1,622;3,773;9,053;2;0,0630000000000002;0;0,105;-1
50;1,622;3,773;9,053;5;0;0;0;3
51;1,722;3,821;9,029;5;0,0999999999999999;0,048;-0,0240000000000009;0
52;1,722;3,821;9,029;5;0;0;0;0
53;1,722;3,821;9,029;3;0;0;0;-2
54;1,76;3,821;9,13;2;0,038;0;0,101000000000001;-1
55;1,76;3,821;9,13;5;0;0;0;3
56;1,784;3,84;9,068;5;0,024;0,0189999999999997;-0,0620000000000012;0
57;1,784;3,84;9,068;5;0;0;0;0
58;1,784;3,84;9,068;3;0;0;0;-2
59;1,818;3,854;9,063;2;0,034;0,0140000000000002;-0,00499999999999901;-1
60;1,818;3,854;9,063;5;0;0;0;3
61;1,66;3,768;9,01;5;-0,158;-0,0860000000000003;-0,0530000000000008;0
62;1,66;3,768;9,01;5;0;0;0;0
63;1,66;3,768;9,01;3;0;0;0;-2
64;1,507;3,715;8,91;2;-0,153;-0,0529999999999999;-0,0999999999999996;-1
65;1,507;3,715;8,91;5;0;0;0;3
66;1,444;3,667;8,914;5;-0,0629999999999999;-0,048;0,00399999999999956;0
67;1,444;3,667;8,914;5;0;0;0;0
68;1,444;3,667;8,914;3;0;0;0;-2
69;1,425;3,639;8,862;2;-0,0189999999999999;-0,028;-0,0519999999999996;-1
70;1,425;3,639;8,862;5;0;0;0;3
71;1,449;3,586;9,001;5;0,024;-0,0529999999999999;0,138999999999999;0
72;1,483;3,519;9,144;5;0,034;-0,0669999999999997;0,143000000000001;0
73;1,483;3,519;9,144;3;0;0;0;-2
74;1,483;3,519;9,144;2;0;0;0;-1
75;1,574;3,543;9,12;5;0,091;0,024;-0,0240000000000009;3
76;1,574;3,543;9,12;5;0;0;0;0
77;1,593;3,562;9,015;5;0,0189999999999999;0,0189999999999997;-0,104999999999999;0
78;1,593;3,562;9,015;4;0;0;0;-1
79;1,593;3,562;9,015;1;0;0;0;-3
80;1,607;3,543;8,876;5;0,014;-0,0189999999999997;-0,139000000000001;4
81;1,607;3,543;8,876;5;0;0;0;0
82;1,665;3,643;8,498;5;0,0580000000000001;0,0999999999999996;-0,378;0
