timestamp;x;y;z;|V|;dx;dy;dz;d|V|
0;1,109;2,489;8,718;0;0;0;0;
1;1,109;2,489;8,718;5;0;0;0;5
2;1,42;2,317;9,202;5;0,311;-0,172;0,484;0
3;1,42;2,317;9,202;3;0;0;0;-2
4;1,42;2,317;9,202;2;0;0;0;-1
5;1,555;2,245;9,762;5;0,135;-0,072;0,56;3
6;1,555;2,245;9,762;5;0;0;0;0
7;1,344;2,073;10,169;5;-0,211;-0,172;0,407;0
8;1,344;2,073;10,169;3;0;0;0;-2
9;1,344;2,073;10,169;2;0;0;0;-1
10;1,085;2,068;10,145;5;-0,259;-0,005;-0,024;3
11;1,085;2,068;10,145;5;0;0;0;0
12;0,894;2,106;9,575;5;-0,191;0,038;-0,57;0
13;0,894;2,106;9,575;3;0;0;0;-2
14;0,894;2,106;9,575;2;0;0;0;-1
15;0,717;2,389;8,742;5;-0,177;0,283;-0,833;3
16;0,717;2,389;8,742;5;0;0;0;0
17;0,836;2,528;8,684;5;0,119;0,139;-0,058;0
18;0,836;2,528;8,684;3;0;0;0;-2
19;0,836;2,528;8,684;2;0;0;0;-1
20;0,879;2,676;8,325;5;0,043;0,148;-0,359;3
21;0,879;2,676;8,325;5;0;0;0;0
22;1,219;2,796;8,91;5;0,34;0,12;0,585;0
23;1,219;2,796;8,91;3;0;0;0;-2
24;1,219;2,796;8,91;2;0;0;0;-1
25;1,617;2,633;10,155;5;0,398;-0,163;1,245;3
26;1,617;2,633;10,155;5;0;0;0;0
27;1,746;1,862;11,447;5;0,129;-0,771;1,292;0
28;1,746;1,862;11,447;3;0;0;0;-2
29;1,578;0,282;10,533;2;-0,168;-1,58;-0,914;-1
30;1,578;0,282;10,533;5;0;0;0;3
31;2,321;2,604;10,945;5;0,743;2,322;0,412;0
32;2,321;2,604;10,945;5;0;0;0;0
33;2,321;2,604;10,945;3;0;0;0;-2
34;1,804;3,213;10,222;2;-0,517;0,609;-0,723;-1
35;1,804;3,213;10,222;5;0;0;0;3
36;1,698;2,571;9,604;5;-0,106;-0,642;-0,618;0
37;1,698;2,571;9,604;5;0;0;0;0
38;1,698;2,571;9,604;3;0;0;0;-2
39;2,081;2,47;8,881;2;0,383;-0,101;-0,723;-1
40;2,081;2,47;8,881;5;0;0;0;3
41;1,962;2,351;8,661;5;-0,119;-0,119;-0,22;0
42;1,962;2,351;8,661;5;0;0;0;0
43;1,962;2,351;8,661;3;0;0;0;-2
44;1,713;2,451;8,823;2;-0,249;0,1;0,162;-1
45;1,713;2,451;8,823;5;0;0;0;3
46;1,478;2,499;8,57;5;-0,235;0,048;-0,253;0
47;1,478;2,499;8,57;5;0;0;0;0
48;1,478;2,499;8,57;3;0;0;0;-2
49;1,454;2,523;8,297;2;-0,024;0,024;-0,273;-1
50;1,454;2,523;8,297;5;0;0;0;3
51;1,641;2,585;8,608;5;0,187;0,062;0,311;0
52;1,641;2,585;8,608;5;0;0;0;0
53;1,641;2,585;8,608;3;0;0;0;-2
54;1,827;2,628;9,135;2;0,186;0,043;0,527;-1
55;1,827;2,628;9,135;5;0;0;0;3
56;1,947;2,595;9,508;5;0,12;-0,033;0,373;0
57;1,947;2,595;9,508;5;0;0;0;0
58;1,947;2,595;9,508;3;0;0;0;-2
59;1,918;2,475;9,791;2;-0,029;-0,12;0,283;-1
60;1,799;2,236;9,925;5;-0,119;-0,239;0,134;3
61;1,799;2,236;9,925;5;0;0;0;0
62;1,617;1,953;9,752;5;-0,182;-0,283;-0,173;0
63;1,617;1,953;9,752;3;0;0;0;-2
64;1,617;1,953;9,752;2;0;0;0;-1
65;1,282;1,709;9,369;5;-0,335;-0,244;-0,383;3
66;1,282;1,709;9,369;5;0;0;0;0
67;1,018;1,675;9,096;5;-0,264;-0,034;-0,273;0
68;1,018;1,675;9,096;3;0;0;0;-2
69;1,018;1,675;9,096;2;0;0;0;-1
70;1,042;1,742;9,115;5;0,024;0,067;0,019;3
71;1,042;1,742;9,115;5;0;0;0;0
72;1,31;1,757;9,259;5;0,268;0,015;0,144;0
73;1,31;1,757;9,259;3;0;0;0;-2
74;1,31;1,757;9,259;2;0;0;0;-1
75;1,31;1,623;9,57;5;0;-0,134;0,311;3
