# Accelerometer Data File
# Started @Sat Apr 01 16:22:47 CEST 2017
#
#
# sensor Vendor: STMicroelectronics
# sensor Name: LSM330 3-axis Accelerometer
# sensor Resolution: 0.009576807m/sec^2; Max Range: 39.2266; Min Delay: 10000 microseconds
# The sensor's attributes are the result hardware and the Android capabilities.
# It means that the Android may not utilize all features provided by the hardware.
#
# Some devices and Android versions save battery too much so the device may go to sleep.
# It just happens after couple of minutes from turning off the scree and it is easy to find it out.
#
# The following file provides the data from accelerometer in the m/s^2 format.
# The diff value is just a time delta between the samples
#
#
# data format:
# so we have 4 columns with values separated by the " "
# X Y Z time_from_previous_sample(ms)

# sensor speed set to:FASTEST
# units set to: m/sec^2
# gravity NOT filtered out
# Accuracy: HIGH
0.746 1.628 10.898 10
0.679 1.742 11.042 9
0.852 1.867 11.492 10
0.794 2.001 11.032 10
0.565 1.79 10.735 10
0.268 1.714 9.902 9
0.124 2.039 9.356 10
0.21 2.164 10.352 10
0.114 1.8 10.831 10
-0.612 1.972 10.524 9
-1.206 2.116 10.429 10
-1.197 2.394 10.649 10
1.264 2.959 8.647 10
2.767 3.294 8.255 9
2.767 2.26 8.207 10
2.317 2.068 9.509 10
1.695 2.375 9.701 10
1.637 2.221 9.595 10
1.388 1.57 9.586 9
0.469 1.417 9.461 10
0.095 1.963 9.509 10
0.095 2.308 9.126 10
0.105 2.135 9.27 9
-0.335 1.848 9.825 10
-0.536 1.57 10.601 10
-0.766 1.388 10.323 10
-0.727 1.493 9.911 9
-0.823 1.838 8.868 10
-1.254 2.135 8.197 10
-1.139 2.288 7.651 10
-0.861 2.126 7.603 10
-0.67 1.915 8.054 9
-0.909 2.02 8.063 10
-0.766 2.375 8.264 10
-0.287 2.384 8.37 10
0.325 2.308 7.939 9
0.909 2.164 7.805 10
0.9 1.79 7.987 10
0.411 1.762 8.264 10
-0.497 1.608 8.896 9
-1.541 1.513 9.212 10
-1.216 1.781 9.174 10
-0.746 1.762 7.402 10
-1.216 1.302 6.426 9
-1.168 1.359 6.148 10
-0.957 1.417 6.1 10
-0.852 1.436 6.77 10
-0.689 1.493 7.575 10
-0.948 1.283 8.322 9
-1.168 0.699 9.04 10
-0.823 0.45 9.864 10
-0.603 0.21 10.745 10
-0.861 -0.105 11.53 10
-1.12 -0.105 11.951 9
-1.292 -0.162 12.038 10
-1.436 -0.162 12.038 10
-1.168 -0.114 11.578 9
-0.507 -0.134 10.314 10
0.086 -0.086 9.165 10
0.44 -0.019 8.963 10
0.287 -0.067 9.586 10
-0.287 -0.134 10.208 9
-0.67 -0.191 10.917 10
-0.871 -0.076 11.042 10
-0.89 0.143 10.735 10
-0.612 0.296 10.256 9
-0.363 0.392 9.959 10
-0.268 0.555 9.94 10
0.114 0.612 10.017 10
0.66 0.785 10.228 9
0.986 1.043 10.342 10
1.13 1.101 10.342 10
1.053 1.072 10.4 10
0.89 1.168 10.208 10
0.727 1.091 10.16 10
-0.086 1.963 10.486 9
-0.047 1.829 10.639 10
-0.153 1.608 10.764 10
-0.019 1.781 10.486 9
0.316 1.838 10.314 10
0.766 1.656 10.16 10
1.082 1.618 10.132 10
0.919 1.714 10.189 9
0.526 1.551 10.266 10
0.153 1.34 10.524 10
-0.277 1.235 11.185 10
-0.737 1.101 11.865 9
-0.948 0.967 12.047 10
-0.919 0.842 12.105 10
-0.306 0.871 11.089 10
0.086 0.976 10.18 9
0.191 0.948 9.959 10
0.325 0.9 10.113 10
0.44 0.852 10.515 10
0.469 0.804 10.898 10
0.536 0.727 11.137 9
0.737 0.727 11.003 10
0.995 0.871 10.764 10
1.149 0.89 10.505 10
0.957 0.871 10.141 9
0.497 0.814 9.72 10
0.325 0.804 9.481 10
0.478 0.9 9.404 10
0.727 1.015 9.433 9
0.928 1.072 9.768 10
0.957 1.024 10.113 10
0.756 0.957 10.314 10
0.584 0.967 10.151 9
0.392 0.995 9.758 10
0.268 1.015 9.318 10
0.105 1.034 9.021 10
0.009 1.043 8.916 10
0.124 1.034 8.743 10
0.325 1.072 8.877 9
0.383 1.12 9.481 10
0.383 1.015 10.122 10
0.229 0.766 10.63 9
-0.028 0.689 10.687 10
-0.229 0.727 10.39 10
-0.201 0.814 9.777 10
-0.076 0.948 8.973 10
-0.076 1.11 8.274 9
-0.076 1.283 7.891 10
0.114 1.359 7.891 10
0.277 1.359 8.159 9
0.306 1.331 8.609 10
0.153 1.302 8.944 10
-0.009 1.35 9.107 10
-0.114 1.312 9.299 10
-0.095 1.225 9.318 9
-0.028 1.273 9.145 10
0.086 1.292 8.896 10
0.229 1.273 8.59 10
0.45 1.264 8.504 9
0.603 1.206 8.829 10
0.679 1.043 9.385 10
0.66 0.89 9.73 10
0.545 0.737 9.768 9
0.402 0.641 9.739 10
0.325 0.603 9.71 10
0.354 0.603 9.835 10
0.517 0.565 9.988 10
0.957 0.555 10.17 9
1.187 0.497 10.409 10
1.063 0.459 10.658 10
0.785 0.402 10.678 10
0.593 0.43 10.496 9
0.459 0.469 10.371 10
0.268 0.545 10.323 10
0.181 0.526 10.113 10
0.181 0.593 9.998 9
0.248 0.651 10.113 10
0.517 0.612 10.505 10
0.718 0.603 10.687 10
0.842 0.603 10.773 9
0.948 0.679 10.812 11
0.852 0.727 10.84 9
0.632 0.775 10.86 10
0.402 0.823 10.678 9
0.392 0.842 10.228 10
0.488 0.852 9.835 10
0.469 0.814 9.643 10
0.411 0.785 9.624 10
0.316 0.794 9.643 10
0.287 0.775 9.71 9
0.296 0.737 9.758 10
0.181 0.689 9.73 10
0.047 0.641 9.72 9
-0.229 0.565 9.777 10
-0.497 0.488 9.892 10
-0.794 0.478 10.026 10
-1.158 0.545 10.247 9
-1.618 0.565 10.678 10
-2.193 0.497 11.051 10
-2.633 0.421 11.042 10
-2.595 0.44 10.783 10
-2.078 0.497 10.687 9
-1.053 0.718 10.984 10
0.593 0.9 11.769 10
2.633 0.9 12.66 10
5.449 0.9 13.742 9
9.461 0.804 15.859 10
14.336 0.507 18.971 10
17.956 -0.076 20.676 10
18.569 -1.053 21.289 10
17.266 -1.771 20.417 9
15.571 -2.279 18.713 10
14.652 -2.422 16.472 10
14.997 -2.71 14.288 10
15.284 -3.371 11.903 9
14.46 -4.108 9.854 10
12.583 -4.932 7.852 10
10.706 -6.081 5.669 10
8.427 -7.077 3.016 9
5.966 -7.259 -0.919 10
4.405 -7.134 -5.343 10
2.403 -7.201 -9.107 10
-0.43 -7.881 -11.568 9
-5.056 -8.082 -11.674 10
-10.4 -7.651 -10.668 10
-14.317 -7.192 -9.777 10
-17.085 -6.713 -8.456 9
-19.795 -6.023 -6.272 10
-22.064 -5.315 -4.194 10
-22.783 -4.079 -2.336 10
-22.754 -2.873 -1.446 9
-22.122 -2.662 -0.536 10
-20.59 -3.007 1.733 10
-19.115 -3.15 5.803 10
-17.468 -3.016 10.936 10
-16.079 -2.767 17.171 9
-15.275 -2.317 22.744 10
-14.01 -2.02 26.604 10
-11.971 -1.982 28.854 10
-9.49 -1.819 30.052 9
-6.675 -1.915 30.904 10
-4.012 -2.078 31.622 10
-0.373 -2.269 32.886 10
2.633 -2.375 34.926 10
4.874 -2.681 36.439 9
7.422 -4.041 35.826 10
9.203 -5.401 32.905 10
10.86 -6.272 28.96 9
13.532 -7.144 25.522 10
15.773 -7.374 23.271 10
17.506 -7.01 21.021 10
19.421 -6.885 18.387 10
20.915 -6.866 15.351 9
22.515 -6.847 12.325 10
24.44 -7.125 9.864 10
24.861 -7.699 7.929 10
22.352 -8.762 5.995 9
17.745 -9.615 2.547 10
13.215 -9.394 -2.729 10
9.586 -8.111 -7.038 10
5.736 -6.627 -9.241 9
1.666 -5.2 -10.323 10
-1.331 -3.275 -11.808 10
-3.198 -1.101 -12.287 10
-5.114 0.66 -10.735 9
-6.809 2.317 -7.441 11
-8.025 3.524 -4.481 9
-8.274 4.098 -2.729 10
-7.498 4.29 -1.781 10
-6.033 4.108 -1.197 9
-4.797 3.993 -0.009 10
-3.438 3.466 2.671 10
-2.011 3.055 6.397 10
-0.794 2.853 10.515 10
-0.363 3.141 14.796 9
-0.497 2.748 17.353 10
-1.541 2.049 18.128 10
-0.488 2.834 17.563 9
0.909 3.533 16.079 11
3.495 0.909 13.474 9
2.614 4.769 11.836 10
2.509 5.497 11.434 10
2.978 4.003 10.457 9
3.055 3.208 9.864 10
2.844 2.959 10.084 10
2.643 2.911 10.649 10
2.777 2.624 10.611 9
2.691 2.604 11.511 10
2.365 2.585 12.478 10
2.001 2.288 11.856 10
1.503 2.078 10.888 9
1.197 2.135 10.419 10
1.072 2.537 9.548 10
1.398 2.892 8.714 10
1.446 2.911 8.504 9
1.254 2.691 8.475 10
1.034 2.509 8.322 10
0.861 1.905 8.552 10
0.833 1.312 8.906 10
1.063 0.967 9.078 9
1.254 1.446 9.481 10
1.11 2.135 9.864 10
0.804 2.403 10.438 10
0.469 2.365 10.285 9
0.881 2.288 8.963 10
1.216 2.355 7.278 10
1.043 2.355 7.364 10
0.526 2.48 7.316 9
0.21 2.796 7.441 10
0.21 2.968 7.565 10
0.622 3.102 9.03 10
1.082 3.323 10.879 9
1.292 3.476 11.358 10
1.292 3.629 10.917 10
1.13 3.371 10.457 10
1.072 2.758 9.797 10
1.273 2.193 8.963 9
1.541 1.934 8.609 10
1.503 2.145 8.868 10
1.302 2.365 9.701 10
0.986 2.202 10.869 9
0.392 2.308 11.549 10
0.162 2.173 12.43 10
0.229 2.279 11.463 10
0.871 2.288 11.195 9
0.871 2.25 10.687 10
1.13 2.26 9.5 10
1.369 2.298 8.599 10
1.915 2.365 8.398 9
2.078 2.403 8.724 10
1.934 2.47 9.375 10
1.628 2.384 10.103 10
1.388 2.02 10.649 10
1.264 1.934 10.716 9
0.967 2.001 10.429 10
0.574 2.47 10.228 10
0.469 2.729 9.998 10
0.641 2.681 9.691 9
0.756 2.614 9.691 10
0.679 2.643 9.835 10
0.632 2.576 9.758 10
0.632 2.47 9.557 9
0.651 2.346 9.404 10
0.45 2.461 9.078 10
0.248 2.604 8.925 10
0.354 2.566 9.193 10
0.842 2.24 9.605 9
1.283 1.752 9.988 10
1.331 1.541 10.266 10
1.024 1.896 10.122 10
0.689 2.288 9.825 9
0.517 2.384 9.509 10
0.526 2.327 9.232 10
0.612 2.288 9.212 10
0.593 2.26 9.615 9
0.699 2.183 10.084 10
0.727 2.116 10.505 10
0.641 2.078 10.496 10
0.766 2.154 10.419 9
0.986 2.212 9.825 10
0.871 2.164 9.03 10
0.708 1.953 8.829 10
0.737 1.541 9.251 9
1.618 1.235 10.429 10
1.944 1.359 10.754 10
2.346 1.158 10.141 10
0.814 1.752 9.634 10
0.89 1.896 9.749 9
1.359 1.829 9.5 10
0.948 2.298 9.155 10
0.45 2.691 9.481 10
0.469 2.451 9.308 9
1.216 2.03 8.418 10
1.838 1.829 7.987 10
2.116 1.896 8.245 10
2.039 1.896 8.82 9
0.651 2.02 10.438 10
1.867 1.312 7.929 10
2.327 1.388 9.844 10
1.541 1.934 10.103 10
0.919 2.049 10.362 9
1.465 1.513 10.438 10
1.675 1.829 11.022 10
1.57 2.221 11.032 10
1.369 2.604 10.706 9
1.177 3.007 9.414 10
1.398 3.007 8.638 10
1.446 2.968 7.766 10
1.283 2.873 7.019 9
0.881 3.055 6.895 10
0.239 3.533 7.661 10
-0.306 3.782 8.954 10
-0.296 3.361 10.065 9
0.124 2.911 10.601 11
0.373 2.652 10.697 9
0.354 2.662 11.061 10
0.181 2.547 10.869 10
-0.009 2.327 10.113 9
0.105 1.896 9.911 10
-0.191 1.762 9.739 10
-0.593 1.781 9.346 10
-0.833 1.972 9.078 9
-0.833 2.26 8.963 10
-0.737 2.432 8.963 10
-0.699 2.403 9.356 10
-0.66 2.317 10.103 9
-0.833 2.298 10.266 10
-0.995 2.288 9.988 10
-1.149 2.336 9.567 10
-1.235 2.489 9.165 9
-1.158 2.758 8.944 10
-0.938 2.94 8.963 10
-0.823 3.074 9.03 10
-0.612 3.141 9.212 10
-0.612 3.035 9.145 9
-0.67 3.064 8.973 10
-0.823 3.179 8.743 10
-0.9 3.208 8.81 10
-0.957 3.265 8.896 9
-1.063 3.246 8.954 10
-1.244 3.246 9.078 10
-2.547 3.466 6.464 10
-2.786 3.792 6.828 9
-2.461 3.438 9.212 10
-2.26 3.198 10.409 10
-2.164 3.236 10.687 10
-2.135 3.275 10.017 9
-1.905 3.122 9.797 10
-2.049 3.208 9.979 10
-2.355 3.38 10.055 10
-2.997 3.457 9.662 10
-3.38 3.15 8.81 9
-3.083 2.786 8.073 10
-2.652 2.729 7.728 10
-2.25 2.758 7.671 10
-1.924 2.71 7.862 9
-1.35 2.585 8.504 10
-0.756 2.595 9.097 10
-0.392 2.518 9.682 10
-0.239 2.422 10.333 9
-0.201 2.193 10.687 11
-0.392 1.991 10.62 9
-0.622 1.991 10.515 10
-0.651 2.135 10.333 10
-0.545 2.336 9.969 9
-0.44 2.394 9.701 10
-0.402 2.48 9.433 10
-0.45 2.614 9.145 10
-0.603 2.738 9.078 9
-0.689 2.71 9.155 10
-0.641 2.528 9.327 10
-0.459 2.403 9.586 10
-0.459 2.193 9.73 9
-0.478 2.078 9.94 10
-0.555 2.039 10.132 10
-0.699 2.087 10.151 10
-0.67 2.078 10.084 9
-0.44 2.087 9.95 10
-0.248 2.173 9.739 10
-0.22 2.202 9.49 10
-0.134 2.183 9.375 10
-0.057 2.173 9.375 9
-0.047 2.221 9.356 10
-0.028 2.269 9.375 10
-0.038 2.298 9.586 10
-0.009 2.26 9.825 9
0.067 2.145 9.931 10
0.143 2.03 9.931 10
0.134 2.049 9.873 10
0.114 2.097 9.797 9
0.086 2.231 9.739 10
0.076 2.288 9.576 10
0.124 2.26 9.423 10
0.134 2.24 9.375 9
0.095 2.269 9.318 10
0.143 2.212 9.414 10
0.201 2.154 9.595 10
0.229 2.145 9.662 10
0.239 2.212 9.739 9
0.172 2.231 9.806 10
0.172 2.193 9.73 10
0.239 2.24 9.595 10
0.277 2.346 9.433 9
0.277 2.432 9.414 10
0.277 2.422 9.414 10
0.248 2.346 9.394 10
0.268 2.308 9.433 9
0.248 2.317 9.461 10
0.268 2.288 9.5 10
0.268 2.269 9.548 10
0.239 2.308 9.595 10
0.239 2.346 9.605 9
0.258 2.336 9.528 10
0.191 2.375 9.452 10
0.172 2.432 9.452 10
0.114 2.461 9.548 9
0.086 2.394 9.662 10
0.134 2.308 9.73 10
0.153 2.279 9.682 10
0.191 2.308 9.595 9
0.172 2.336 9.471 10
0.162 2.365 9.346 10
0.095 2.375 9.414 10
-0.086 2.375 9.653 9
-0.143 2.308 9.892 10
-0.086 2.231 9.969 10
-0.047 2.212 9.931 10
0.019 2.269 9.816 9
0.086 2.365 9.653 10
0.143 2.413 9.481 10
0.162 2.422 9.481 10
0.181 2.384 9.519 10
0.201 2.403 9.528 9
0.172 2.413 9.481 10
0.153 2.384 9.461 10
0.21 2.355 9.394 10
0.22 2.384 9.327 9
0.124 2.461 9.327 10
0.047 2.489 9.394 10
0.038 2.432 9.576 10
0.181 2.298 9.624 9
0.287 2.231 9.557 11
0.296 2.24 9.5 9
0.22 2.269 9.394 10
0.191 2.298 9.308 10
0.086 2.288 9.385 9
0.038 2.279 9.528 10
0.0 2.269 9.643 10
-0.057 2.288 9.73 10
0.038 2.308 9.864 9
0.095 2.25 9.844 10
0.134 2.231 9.873 10
0.22 2.231 9.787 10
0.21 2.288 9.509 10
0.21 2.327 9.27 9
0.21 2.365 9.059 10
0.21 2.394 9.05 10
0.162 2.461 9.165 9
0.038 2.489 9.404 10
-0.019 2.442 9.672 10
0.057 2.308 10.046 10
0.162 2.221 10.113 10
0.153 2.231 9.94 9
0.086 2.308 9.682 10
0.019 2.432 9.375 10
0.047 2.509 9.145 10
0.086 2.566 9.117 9
0.067 2.633 9.222 10
0.028 2.671 9.289 10
-0.009 2.614 9.394 10
-0.009 2.547 9.662 9
0.038 2.461 9.864 10
0.0 2.384 9.95 10
0.124 2.528 10.007 10
0.057 2.652 9.864 9
-0.105 2.662 9.356 10
-0.172 2.691 9.03 10
-0.095 2.786 9.088 10
-0.114 2.892 9.232 10
-0.162 2.815 9.509 9
-0.201 2.71 9.758 10
-0.181 2.815 9.806 10
-0.172 2.825 9.921 10
-0.105 2.825 9.844 9
-0.162 2.901 9.643 10
-0.296 3.045 9.634 10
-0.478 3.016 9.557 10
-0.612 2.901 9.691 9
-0.766 2.758 9.385 10
-1.656 2.949 5.334 10
-1.474 3.189 7.316 10
-1.235 2.863 9.672 9
-1.474 3.007 10.524 10
-1.513 3.246 10.591 10
-1.34 3.361 10.141 10
-1.12 3.236 9.777 10
-1.024 2.911 9.04 10
-0.986 2.738 8.408 9
-0.89 2.92 8.207 10
-0.641 2.94 8.063 10
-0.517 2.882 7.977 9
-0.44 2.796 8.226 10
-0.268 2.758 8.705 10
-0.095 2.748 9.327 10
-0.086 2.643 9.777 9
-0.22 2.566 10.132 11
-0.316 2.442 10.486 9
-0.306 2.317 10.505 10
-0.248 2.26 10.304 9
-0.21 2.336 9.931 10
-0.162 2.48 9.471 10
-0.153 2.624 9.088 10
-0.181 2.691 8.734 10
-0.248 2.652 8.58 9
-0.296 2.509 8.743 10
-0.306 2.327 9.107 10
-0.306 2.145 9.414 10
-0.258 2.02 9.634 9
-0.191 1.991 9.777 10
-0.067 2.03 9.931 10
-0.076 2.116 10.055 10
-0.248 2.145 10.007 10
-0.478 2.26 9.911 9
-0.737 2.394 9.481 10
-0.383 2.26 9.49 10
0.124 1.982 9.672 9
0.392 1.714 9.519 10

# Completed @Sat Apr 01 16:22:53 CEST 2017
