# Accelerometer Data File
# Started @Fri Mar 31 10:47:48 GMT+02:00 2017
#
#
# sensor Vendor: Invensense
# sensor Name: ICM20610 Acceleration Sensor
# sensor Resolution: 0.0011971008m/sec^2; Max Range: 39.2266; Min Delay: 5000 microseconds
# The sensor's attributes are the result hardware and the Android capabilities.
# It means that the Android may not utilize all features provided by the hardware.
#
# Some devices and Android versions save battery too much so the device may go to sleep.
# It just happens after couple of minutes from turning off the scree and it is easy to find it out.
#
# The following file provides the data from accelerometer in the m/s^2 format.
# The diff value is just a time delta between the samples
#
#
# data format:
# so we have 4 columns with values separated by the " "
# X Y Z time_from_previous_sample(ms)

# sensor speed set to:FASTEST
# units set to: m/sec^2
# gravity NOT filtered out
# Accuracy: HIGH
0.18 6.483 6.688 5
0.18 6.483 6.688 5
0.18 6.483 6.688 4
0.209 6.502 6.669 1
0.209 6.502 6.669 5
0.319 6.502 6.716 5
0.319 6.502 6.716 5
0.319 6.502 6.716 4
0.587 6.574 6.87 1
0.587 6.574 6.87 5
0.717 6.627 6.985 5
0.717 6.627 6.985 5
0.717 6.627 6.985 4
0.582 6.483 6.874 1
0.582 6.483 6.874 5
0.357 6.502 6.956 5
0.357 6.502 6.956 5
0.357 6.502 6.956 4
0.314 6.44 6.932 1
0.314 6.44 6.932 5
0.276 6.497 7.095 5
0.295 6.488 7.037 5
0.295 6.488 7.037 4
0.295 6.488 7.037 1
0.295 6.574 7.009 5
0.295 6.574 7.009 5
0.252 6.607 6.961 5
0.252 6.607 6.961 4
0.252 6.607 6.961 1
0.199 6.641 6.798 6
0.199 6.641 6.798 4
0.199 6.603 6.965 5
0.199 6.603 6.965 4
0.199 6.603 6.965 1
0.257 6.737 6.927 5
0.257 6.737 6.927 5
0.171 6.641 7.176 5
0.171 6.641 7.176 4
0.171 6.641 7.176 2
0.305 6.665 7.037 4
0.305 6.665 7.037 5
0.228 6.694 7.32 5
0.228 6.694 7.32 4
0.228 6.694 7.32 1
0.444 6.813 6.951 6
0.444 6.813 6.951 4
0.185 6.967 6.999 5
0.185 6.967 6.999 4
0.185 6.967 6.999 1
0.266 6.761 6.587 5
0.171 6.703 6.86 5
0.171 6.703 6.86 5
0.171 6.703 6.86 4
0.381 6.799 7.176 1
0.381 6.799 7.176 5
0.602 6.679 7.526 5
0.602 6.679 7.526 5
0.602 6.679 7.526 4
1.009 6.766 7.779 1
1.009 6.766 7.779 6
1.238 6.861 7.909 4
1.238 6.861 7.909 5
1.238 6.861 7.909 4
1.176 6.842 7.669 1
1.176 6.842 7.669 5
0.946 6.78 7.521 5
0.946 6.78 7.521 5
0.946 6.78 7.521 4
0.793 6.828 7.301 1
0.793 6.828 7.301 5
0.798 6.904 7.43 5
0.798 6.904 7.43 5
0.798 6.904 7.43 4
0.817 6.914 7.353 1
0.817 6.914 7.353 6
0.808 6.89 7.368 4
0.808 6.89 7.368 5
0.808 6.89 7.368 4
0.841 6.856 7.564 1
0.841 6.856 7.564 5
0.86 6.679 7.76 5
0.966 6.641 7.985 5
0.966 6.641 7.985 5
0.966 6.641 7.985 1
0.889 6.641 8.062 4
0.889 6.641 8.062 5
0.741 6.78 7.655 5
0.741 6.78 7.655 4
0.741 6.78 7.655 1
0.587 6.761 7.286 6
0.587 6.761 7.286 4
0.405 6.761 7.219 5
0.405 6.761 7.219 4
0.405 6.761 7.219 1
0.281 6.675 7.205 5
0.281 6.675 7.205 5
-0.609 6.631 7.621 5
-0.609 6.631 7.621 4
-0.609 6.631 7.621 1
0.448 6.239 6.4 5
0.448 6.239 6.4 5
-0.063 6.301 7.937 5
-0.063 6.301 7.937 4
-0.063 6.301 7.937 1
0.266 6.445 7.296 6
0.266 6.445 7.296 4
0.3 6.473 7.425 5
0.3 6.473 7.425 4
0.3 6.473 7.425 1
0.353 6.598 6.846 5
0.353 6.598 6.846 5
0.266 6.67 6.688 5
0.266 6.67 6.688 4
0.084 6.631 6.554 1
0.084 6.631 6.554 6
0.037 6.574 6.63 5
0.037 6.574 6.63 5
0.037 6.574 6.63 3
0.099 6.579 6.86 2
0.099 6.579 6.86 5
0.219 6.564 6.927 5
0.219 6.564 6.927 5
0.219 6.564 6.927 3
0.29 6.464 7.162 2
0.29 6.464 7.162 5
0.496 6.545 7.511 5
0.496 6.545 7.511 5
0.496 6.545 7.511 4
0.784 6.406 7.224 1
0.784 6.406 7.224 5
0.731 6.722 7.914 5
0.731 6.722 7.914 5
0.731 6.722 7.914 3
0.688 6.727 7.507 2
0.688 6.727 7.507 5
0.573 6.722 7.234 5
0.573 6.722 7.234 5
0.573 6.722 7.234 3
0.329 6.727 7.047 2
0.329 6.727 7.047 5
0.18 6.732 7.171 5
0.18 6.732 7.171 5
0.18 6.732 7.171 3
0.032 6.536 7.167 2
0.037 6.459 7.521 5
0.037 6.459 7.521 5
0.094 6.296 7.732 5
0.094 6.296 7.732 3
0.094 6.296 7.732 2
0.07 6.177 7.918 5
0.07 6.177 7.918 5
0.238 6.335 7.837 5
0.238 6.335 7.837 3
0.238 6.335 7.837 2
0.386 6.397 7.66 5
0.386 6.397 7.66 5
0.396 6.469 7.679 5
0.396 6.469 7.679 3
0.396 6.469 7.679 2
0.314 6.44 7.478 5
0.314 6.44 7.478 5
0.094 6.287 7.54 5
0.094 6.287 7.54 3
0.094 6.287 7.54 2
0.017 6.229 7.483 5
0.017 6.229 7.483 5
0.152 6.277 7.526 5
0.152 6.277 7.526 3
0.152 6.277 7.526 2
0.415 6.402 7.727 5
0.415 6.402 7.727 5
0.539 6.464 7.799 5
0.539 6.464 7.799 5
0.41 6.449 7.636 5
0.171 6.454 7.296 5
0.171 6.454 7.296 5
0.171 6.454 7.296 3
0.166 6.545 7.076 2
0.166 6.545 7.076 5
0.386 6.66 7.205 5
0.386 6.66 7.205 5
0.386 6.66 7.205 3
0.511 6.66 7.387 2
0.511 6.66 7.387 5
0.621 6.698 7.31 5
0.621 6.698 7.31 5
0.621 6.698 7.31 3
0.741 6.698 7.387 2
0.741 6.698 7.387 5
0.621 6.66 7.478 5
0.621 6.66 7.478 5
0.621 6.66 7.478 3
0.492 6.603 7.329 2
0.492 6.603 7.329 5
0.386 6.66 7.171 5
0.386 6.66 7.171 5
0.386 6.66 7.171 3
0.329 6.607 7.009 2
0.329 6.607 7.009 5
0.357 6.588 7.109 5
0.357 6.588 7.109 5
0.357 6.588 7.109 3
0.401 6.569 7.305 2
0.396 6.517 7.372 5
0.396 6.517 7.372 5
0.444 6.526 7.487 5
0.444 6.526 7.487 3
0.444 6.526 7.487 2
0.578 6.449 7.669 5
0.578 6.449 7.669 5
0.544 6.478 7.712 5
0.544 6.478 7.712 3
0.544 6.478 7.712 2
0.549 6.44 7.507 5
0.549 6.44 7.507 5
0.544 6.478 7.449 5
0.544 6.478 7.449 4
0.539 6.55 7.243 6
0.539 6.55 7.243 5
0.472 6.54 7.253 5
0.472 6.54 7.253 3
0.472 6.54 7.253 2
0.405 6.497 7.43 5
0.405 6.497 7.43 5
0.343 6.43 7.344 5
0.343 6.43 7.344 4
0.343 6.43 7.344 1
0.353 6.378 7.569 5
0.353 6.378 7.569 5
0.415 6.339 7.65 5
0.415 6.339 7.65 3
0.415 6.339 7.65 2
0.458 6.253 7.947 5
0.444 6.263 7.976 5
0.444 6.263 7.976 5
0.444 6.263 7.976 3
0.444 6.33 7.631 2
0.444 6.33 7.631 5
0.41 6.421 7.444 5
0.41 6.421 7.444 5
0.41 6.421 7.444 4
0.496 6.536 7.329 1
0.496 6.536 7.329 5
0.559 6.564 7.277 5
0.559 6.564 7.277 5
0.559 6.564 7.277 3
0.606 6.598 7.439 2
0.606 6.598 7.439 5
0.535 6.464 7.492 5
0.535 6.464 7.492 5
0.535 6.464 7.492 3
0.42 6.464 7.444 2
0.42 6.464 7.444 5
0.468 6.459 7.473 5
0.468 6.459 7.473 5
0.468 6.459 7.473 4
0.544 6.531 7.368 1
0.544 6.531 7.368 5
0.812 6.631 7.411 5
0.937 6.679 7.473 5
0.937 6.679 7.473 4
0.937 6.679 7.473 1
0.937 6.679 7.473 5
0.822 6.694 7.291 5
0.664 6.703 7.056 5
0.664 6.703 7.056 4
0.664 6.703 7.056 1
0.635 6.588 7.31 6
0.635 6.588 7.31 4
0.678 6.521 7.32 5
0.678 6.521 7.32 4
0.678 6.521 7.32 1
0.784 6.536 7.425 5
0.784 6.536 7.425 5
0.894 6.488 7.717 5
0.894 6.488 7.717 4
0.894 6.488 7.717 1
0.908 6.526 7.655 5
0.908 6.526 7.655 5
0.808 6.526 7.526 5
0.808 6.526 7.526 4
0.808 6.526 7.526 1
0.669 6.454 7.401 5
0.669 6.454 7.401 5
0.764 6.584 7.128 5
0.764 6.584 7.128 4
0.764 6.584 7.128 1
0.803 6.651 7.133 5
0.803 6.651 7.133 5
0.808 6.593 7.104 5
0.808 6.593 7.104 4
0.808 6.593 7.104 1
0.717 6.473 7.286 5
0.726 6.445 7.21 5
0.726 6.445 7.21 5
0.726 6.445 7.21 4
0.697 6.378 7.286 1
0.697 6.378 7.286 6
0.645 6.339 7.554 4
0.645 6.339 7.554 5
0.645 6.339 7.554 4
0.736 6.358 7.344 1
0.736 6.358 7.344 5
0.702 6.449 7.229 5
0.702 6.449 7.229 5
0.702 6.449 7.229 4
0.697 6.464 7.181 2
0.697 6.464 7.181 4
0.669 6.445 7.243 5
0.669 6.445 7.243 5
0.669 6.445 7.243 4
0.712 6.526 7.133 1
0.712 6.526 7.133 6
0.712 6.44 7.377 4
0.712 6.44 7.377 5
0.712 6.44 7.377 4
0.717 6.339 7.454 1
0.717 6.339 7.454 5
0.621 6.311 7.65 5
0.621 6.311 7.65 5
0.621 6.311 7.65 4
0.487 6.239 7.617 1
0.487 6.239 7.617 5
0.434 6.224 7.583 5
0.401 6.229 7.463 5
0.401 6.229 7.463 4
0.401 6.229 7.463 1
0.372 6.248 7.42 6
0.372 6.248 7.42 4
0.544 6.33 7.416 5
0.544 6.33 7.416 4
0.544 6.33 7.416 1
0.693 6.435 7.416 5
0.693 6.435 7.416 5
0.659 6.459 7.334 5
0.659 6.459 7.334 4
0.659 6.459 7.334 1
0.606 6.435 7.248 5
0.606 6.435 7.248 5
0.525 6.454 7.358 5
0.525 6.454 7.358 4
0.525 6.454 7.358 1
0.477 6.373 7.401 6
0.477 6.373 7.401 4
0.401 6.397 7.353 5
0.401 6.397 7.353 4
0.401 6.397 7.353 2
0.319 6.344 7.32 4
0.319 6.344 7.32 5
0.161 6.325 7.253 5
0.161 6.325 7.253 5
0.161 6.325 7.253 1
0.171 6.358 7.08 4
0.171 6.358 7.08 5
0.175 6.44 7.119 5
0.175 6.44 7.119 4
0.161 6.526 7.119 1
0.161 6.526 7.119 6
0.099 6.545 7.032 4
0.099 6.545 7.032 5
0.099 6.545 7.032 4
-0.412 6.421 6.865 1
-0.412 6.421 6.865 5
-0.92 6.363 6.774 5
-0.92 6.363 6.774 5
-0.92 6.363 6.774 4
-1.49 6.21 6.731 1
-1.49 6.21 6.731 5
-1.916 6.181 6.429 5
-1.916 6.181 6.429 5
-1.916 6.181 6.429 4
-2.366 6.004 6.372 2
-2.366 6.004 6.372 5
-2.764 5.741 6.343 5
-2.764 5.741 6.343 5
-2.764 5.741 6.343 3
-2.821 5.837 6.156 2
-2.821 5.837 6.156 5
-2.926 5.779 6.305 5
-2.926 5.779 6.305 5
-2.926 5.779 6.305 3
-2.874 5.554 6.506 2
-2.874 5.554 6.506 5
-2.601 5.549 6.745 5
-2.601 5.549 6.745 5
-2.601 5.549 6.745 3
-1.155 5.76 6.999 2
1.104 6.703 7.597 5
1.104 6.703 7.597 5
3.216 7.331 7.684 5
3.216 7.331 7.684 3
3.216 7.331 7.684 2
4.897 7.805 8.244 5
4.897 7.805 8.244 5
6.544 7.642 9.135 5
6.544 7.642 9.135 4
6.544 7.642 9.135 1
7.444 8.341 12.87 5
7.444 8.341 12.87 5
15.656 9.734 11.974 5
15.656 9.734 11.974 3
15.656 9.734 11.974 2
19.324 11.458 15.46 5
19.324 11.458 15.46 5
22.992 13.144 16.26 5
22.992 13.144 16.26 3
22.992 13.144 16.26 2
24.137 13.172 15.733 5
24.137 13.172 15.733 5
24.726 13.809 14.828 5
24.726 13.809 14.828 3
24.726 13.809 14.828 2
23.275 12.392 12.281 5
23.275 12.392 12.281 5
20.186 10.548 10.198 5
20.186 10.548 10.198 3
17.806 8.834 8.311 2
17.806 8.834 8.311 5
17.284 7.57 5.84 5
17.284 7.57 5.84 5
17.284 7.57 5.84 3
16.873 6.698 3.609 2
16.873 6.698 3.609 5
16.691 5.568 1.176 5
16.691 5.568 1.176 5
16.691 5.568 1.176 3
15.436 3.873 -0.614 2
15.436 3.873 -0.614 5
13.205 1.359 -1.629 5
13.205 1.359 -1.629 5
13.205 1.359 -1.629 3
11.395 -1.039 -2.457 2
11.395 -1.039 -2.457 5
10.437 -2.533 -3.535 5
10.437 -2.533 -3.535 5
10.437 -2.533 -3.535 3
9.475 -4.515 -4.32 2
9.475 -4.515 -4.32 5
6.932 -7.685 -4.033 5
6.932 -7.685 -4.033 5
6.932 -7.685 -4.033 4
3.853 -9.94 -4.373 1
3.853 -9.94 -4.373 5
1.186 -11.008 -5.143 5
1.186 -11.008 -5.143 5
1.186 -11.008 -5.143 3
-2.917 -12.823 -4.928 2
-8.352 -14.695 -4.009 5
-8.352 -14.695 -4.009 5
-12.144 -15.385 -4.684 5
-12.144 -15.385 -4.684 3
-12.144 -15.385 -4.684 2
-14.878 -15.739 -3.453 5
-14.878 -15.739 -3.453 5
-18.024 -17.305 -1.744 5
-18.024 -17.305 -1.744 3
-18.024 -17.305 -1.744 2
-21.563 -16.558 5.175 5
-21.563 -16.558 5.175 5
-22.358 -14.618 6.266 5
-22.358 -14.618 6.266 3
-22.358 -14.618 6.266 2
-22.43 -12.2 8.948 5
-22.43 -12.2 8.948 5
-22.047 -10.644 10.193 5
-22.047 -10.644 10.193 3
-22.047 -10.644 10.193 2
-21.003 -9.035 10.073 5
-21.003 -9.035 10.073 5
-18.211 -6.919 8.167 5
-18.211 -6.919 8.167 3
-18.211 -6.919 8.167 2
-14.524 -5.683 7.794 5
-14.524 -5.683 7.794 5
-9.214 -4.29 8.407 5
-9.214 -4.29 8.407 3
-9.214 -4.29 8.407 2
-3.348 -2.169 11.601 5
0.377 -1.465 14.847 5
0.377 -1.465 14.847 5
0.377 -1.465 14.847 3
2.646 -1.106 16.585 2
2.646 -1.106 16.585 5
4.911 0.158 23.883 5
4.911 0.158 23.883 5
4.911 0.158 23.883 4
5.519 -0.335 30.204 6
5.203 -0.914 32.775 5
5.203 -0.914 32.775 5
5.203 -0.914 32.775 3
2.574 -0.861 34.753 2
2.574 -0.861 34.753 5
4.701 -1.422 31.324 5
4.701 -1.422 31.324 5
4.701 -1.422 31.324 4
7.061 -0.928 26.923 1
7.061 -0.928 26.923 5
11.399 0.766 20.713 5
11.399 0.766 20.713 5
11.399 0.766 20.713 3
16.351 5.104 17.902 2
16.351 5.104 17.902 5
19.865 9.059 14.277 5
19.865 9.059 14.277 5
19.865 9.059 14.277 3
23.749 13.072 13.368 2
23.749 13.072 13.368 5
23.236 15.773 14.598 5
23.332 13.637 9.221 5
23.332 13.637 9.221 4
23.332 13.637 9.221 1
17.232 9.648 13.487 5
17.232 9.648 13.487 5
13.157 6.89 12.276 5
13.157 6.89 12.276 3
13.157 6.89 12.276 2
9.953 5.061 9.628 5
9.953 5.061 9.628 5
9.115 5.482 6.558 5
9.115 5.482 6.558 3
9.115 5.482 6.558 2
10.241 6.349 4.724 5
10.241 6.349 4.724 5
10.667 6.564 5.787 5
10.667 6.564 5.787 4
10.667 6.564 5.787 1
12.731 5.166 5.031 5
12.731 5.166 5.031 5
12.348 3.988 7.066 5
12.348 3.988 7.066 4
9.738 1.896 6.827 6
9.738 1.896 6.827 5
5.409 -0.22 4.418 5
5.409 -0.22 4.418 3
5.409 -0.22 4.418 2
1.938 0.105 0.362 5
1.602 1.661 -1.839 5
1.602 1.661 -1.839 5
1.602 1.661 -1.839 4
1.899 3.557 -0.949 1
1.899 3.557 -0.949 5
2.541 4.204 -1.088 5
2.541 4.204 -1.088 5
2.541 4.204 -1.088 4
3.135 3.773 0.501 1
3.135 3.773 0.501 5
2.488 3.394 4.059 5
2.488 3.394 4.059 5
2.488 3.394 4.059 4
1.243 2.925 5.682 1
1.243 2.925 5.682 5
-0.058 2.054 5.031 5
-0.058 2.054 5.031 5
-0.058 2.054 5.031 4
-1.04 1.924 5.304 1
-1.04 1.924 5.304 5
-1.246 2.686 4.945 5
-1.246 2.686 4.945 5
-1.246 2.686 4.945 4
-1.107 3.543 3.776 1
-1.107 3.543 3.776 5
-1.217 4.323 3.393 5
-1.217 4.323 3.393 5
-1.217 4.323 3.393 4
-0.843 5.406 3.068 1
-0.843 5.406 3.068 5
-0.288 6.268 3.226 5
0.401 6.986 3.705 5
0.401 6.986 3.705 4
0.401 6.986 3.705 2
0.353 7.465 3.886 4
0.353 7.465 3.886 5
-0.101 7.402 3.987 5
-0.101 7.402 3.987 4
-0.101 7.402 3.987 2
-0.685 6.995 4.734 4
-0.685 6.995 4.734 5
-1.001 6.856 5.189 5
-1.001 6.856 5.189 4
-1.001 6.856 5.189 1
-0.843 6.809 5.495 5
-0.843 6.809 5.495 5
-0.8 6.799 6.391 5
-0.8 6.799 6.391 4
-0.8 6.799 6.391 1
-0.781 6.66 6.98 5
-0.781 6.66 6.98 5
-1.021 6.636 7.353 5
-1.021 6.636 7.353 4
-1.021 6.636 7.353 1
-1.27 6.507 7.267 5
-1.27 6.507 7.267 5
-1.418 6.675 6.879 5
-1.418 6.675 6.879 4
-1.418 6.675 6.879 1
-1.073 7.22 6.793 5
-1.073 7.22 6.793 5
-0.757 7.369 6.798 5
-0.757 7.369 6.798 4
-0.374 7.436 7.052 1
-0.374 7.436 7.052 5
-0.499 7.297 7.554 5
-0.499 7.297 7.554 5
-0.499 7.297 7.554 4
-0.489 7.096 7.818 1
-0.489 7.096 7.818 5
-0.369 7.163 7.808 5
-0.369 7.163 7.808 5
-0.369 7.163 7.808 4
0.104 7.508 7.846 1
0.104 7.508 7.846 6
0.142 7.498 7.914 4
0.142 7.498 7.914 5
0.142 7.498 7.914 4
0.089 7.393 7.751 1
0.089 7.393 7.751 5
0.027 7.489 7.641 5
0.027 7.489 7.641 5
0.027 7.489 7.641 5
0.08 7.603 7.344 1
0.08 7.603 7.344 5
0.185 7.647 7.152 4
0.185 7.647 7.152 5
0.185 7.647 7.152 4
0.195 7.709 6.989 1
0.195 7.709 6.989 6
0.161 7.694 6.803 4
0.161 7.694 6.803 5
0.161 7.694 6.803 4
-0.116 7.541 6.683 1
0.798 7.259 5.735 5
0.798 7.259 5.735 5
-0.523 7.417 7.669 5
-0.523 7.417 7.669 4
-0.523 7.417 7.669 1
0.041 7.201 6.443 5
0.041 7.201 6.443 5
-0.173 7.144 6.932 5
-0.173 7.144 6.932 4
-0.173 7.144 6.932 1
-0.302 6.9 6.946 6
-0.302 6.9 6.946 5
-0.326 6.842 6.989 5
-0.326 6.842 6.989 3
-0.326 6.842 6.989 2
-0.35 6.837 7.109 5
-0.35 6.837 7.109 5
-0.226 7.062 7.042 5
-0.226 7.062 7.042 3
-0.226 7.062 7.042 2
-0.144 7.115 7.114 5
-0.144 7.115 7.114 5
-0.183 6.991 7.21 5
-0.183 6.991 7.21 3
-0.183 6.991 7.21 2
-0.345 6.967 7.224 5
-0.345 6.967 7.224 5
-0.503 6.866 7.1 5
-0.503 6.866 7.1 3
-0.412 7.019 7.037 2
-0.412 7.019 7.037 5
-0.096 7.139 6.941 5
-0.096 7.139 6.941 5
-0.096 7.139 6.941 4
0.128 7.24 7.056 1
0.128 7.24 7.056 5
0.539 7.536 6.846 5
0.539 7.536 6.846 5
0.539 7.536 6.846 3
0.673 7.632 7.023 2
0.673 7.632 7.023 5
0.535 7.498 7.042 5
0.535 7.498 7.042 5
0.535 7.498 7.042 3
0.209 7.206 7.272 2
0.209 7.206 7.272 5
0.094 7.101 7.377 5
0.094 7.101 7.377 5
0.094 7.101 7.377 3
0.166 7.168 7.368 2
0.166 7.168 7.368 5
0.027 7.201 7.071 5
0.027 7.201 7.071 5
0.027 7.201 7.071 3
-0.034 7.211 6.894 2
-0.034 7.211 6.894 5
-0.154 7.273 6.625 5
-0.154 7.273 6.625 5
-0.154 7.273 6.625 3
-0.278 7.264 6.491 2
-0.365 7.22 6.329 5
-0.365 7.22 6.329 5
-0.36 7.244 6.123 5
-0.36 7.244 6.123 3
-0.36 7.244 6.123 2
-0.039 7.431 6.175 5
-0.039 7.431 6.175 5
0.381 7.599 6.166 5
0.381 7.599 6.166 3
0.381 7.599 6.166 2
0.578 7.694 6.18 5
0.578 7.694 6.18 5
0.372 7.536 6.137 5
0.372 7.536 6.137 3
0.372 7.536 6.137 2
0.214 7.369 6.214 5
0.214 7.369 6.214 5
0.204 7.201 6.511 5
0.204 7.201 6.511 4
0.175 7.11 6.515 6
0.175 7.11 6.515 5
-0.01 7.11 6.745 5
-0.01 7.11 6.745 3
-0.01 7.11 6.745 2
-0.049 6.986 6.568 5
-0.049 6.986 6.568 5
-0.187 6.995 6.53 5
-0.187 6.995 6.53 3
-0.187 6.995 6.53 2
-0.187 7.0 6.223 5
-0.034 7.139 6.424 5
-0.034 7.139 6.424 5
-0.034 7.139 6.424 3
0.348 7.201 6.501 2
0.348 7.201 6.501 5
0.664 7.378 6.357 5
0.664 7.378 6.357 5
0.664 7.378 6.357 3
0.592 7.594 6.649 2
0.592 7.594 6.649 5
0.559 7.302 6.654 5
0.559 7.302 6.654 5
0.559 7.302 6.654 3
0.401 7.235 6.783 2
0.401 7.235 6.783 5
-0.254 7.422 7.502 5
-0.254 7.422 7.502 5
-0.254 7.422 7.502 3
0.319 7.369 6.64 2
0.319 7.369 6.64 5
0.104 7.244 6.683 5
0.104 7.244 6.683 5
0.104 7.244 6.683 3
-0.044 7.513 6.324 2
-0.044 7.513 6.324 5
0.013 7.479 5.955 5
0.013 7.479 5.955 5
0.013 7.479 5.955 3
-0.073 7.46 6.08 2
-0.073 7.46 6.08 5
0.022 7.278 6.434 5
0.29 7.302 6.846 5
0.29 7.302 6.846 4
0.65 7.359 6.726 6
0.65 7.359 6.726 5
0.515 7.536 6.803 5
0.515 7.536 6.803 3
0.515 7.536 6.803 2
0.286 7.422 6.563 5
0.286 7.422 6.563 5
0.147 7.331 6.649 5
0.147 7.331 6.649 4
0.147 7.331 6.649 1
0.041 7.283 6.726 5
0.041 7.283 6.726 5
0.041 7.268 6.736 5
0.041 7.268 6.736 3
0.041 7.268 6.736 2
0.027 7.211 6.965 5
0.027 7.211 6.965 5
0.051 7.129 7.085 5
0.051 7.129 7.085 3
0.051 7.129 7.085 2
0.017 7.096 7.157 5
0.017 7.096 7.157 5
-0.044 7.053 7.143 5
-0.044 7.053 7.143 4
-0.044 7.053 7.143 1
-0.144 7.053 7.004 5
-0.226 7.077 6.841 5
