# Accelerometer Data File
# Started @Thu Mar 30 19:06:38 GMT+02:00 2017
#
#
# sensor Vendor: Invensense
# sensor Name: ICM20610 Acceleration Sensor
# sensor Resolution: 0.0011971008m/sec^2; Max Range: 39.2266; Min Delay: 5000 microseconds
# The sensor's attributes are the result hardware and the Android capabilities.
# It means that the Android may not utilize all features provided by the hardware.
#
# Some devices and Android versions save battery too much so the device may go to sleep.
# It just happens after couple of minutes from turning off the scree and it is easy to find it out.
#
# The following file provides the data from accelerometer in the m/s^2 format.
# The diff value is just a time delta between the samples
#
#
# data format:
# so we have 4 columns with values separated by the " "
# X Y Z time_from_previous_sample(ms)

# sensor speed set to:FASTEST
# units set to: m/sec^2
# gravity NOT filtered out
# Accuracy: HIGH
1.722 3.821 9.029 5
1.722 3.821 9.029 3
1.76 3.821 9.13 2
1.76 3.821 9.13 5
1.784 3.84 9.068 5
1.784 3.84 9.068 5
1.784 3.84 9.068 3
1.818 3.854 9.063 2
1.818 3.854 9.063 5
1.66 3.768 9.01 5
1.66 3.768 9.01 5
1.66 3.768 9.01 3
1.507 3.715 8.91 2
1.507 3.715 8.91 5
1.444 3.667 8.914 5
1.444 3.667 8.914 5
1.444 3.667 8.914 3
1.425 3.639 8.862 2
1.425 3.639 8.862 5
1.449 3.586 9.001 5
1.483 3.519 9.144 5
1.483 3.519 9.144 3
1.483 3.519 9.144 2
1.574 3.543 9.12 5
1.574 3.543 9.12 5
1.593 3.562 9.015 5
1.593 3.562 9.015 4
1.593 3.562 9.015 1
1.607 3.543 8.876 5
1.607 3.543 8.876 5
1.665 3.643 8.498 5
1.665 3.643 8.498 3
1.665 3.643 8.498 2
1.669 3.634 8.258 5
1.669 3.634 8.258 5
1.722 3.711 8.33 5
1.722 3.711 8.33 4
1.722 3.711 8.33 1
1.693 3.529 8.249 5
1.693 3.529 8.249 5
1.521 3.246 8.67 5
1.521 3.246 8.67 3
1.521 3.246 8.67 2
1.373 3.639 9.575 5
1.373 3.639 9.575 5
1.487 3.462 9.494 5
1.487 3.462 9.494 3
1.487 3.462 9.494 2
1.583 3.15 9.364 5
1.583 3.15 9.364 5
1.511 3.098 9.312 5
1.511 3.098 9.312 3
1.406 3.323 9.216 2
1.406 3.323 9.216 5
1.478 3.457 9.178 5
1.478 3.457 9.178 5
1.478 3.457 9.178 3
1.473 3.505 9.293 2
1.473 3.505 9.293 5
1.507 3.476 9.518 5
1.507 3.476 9.518 5
1.507 3.476 9.518 3
1.646 3.538 9.46 2
1.646 3.538 9.46 5
1.736 3.591 9.503 5
1.736 3.591 9.503 5
1.736 3.591 9.503 3
1.799 3.667 9.46 2
1.799 3.667 9.46 5
1.78 3.624 9.264 5
1.78 3.624 9.264 5
1.78 3.624 9.264 4
1.631 3.562 9.139 1
1.631 3.562 9.139 5
1.511 3.5 9.087 5
1.511 3.5 9.087 5
1.511 3.5 9.087 3
1.468 3.428 8.775 2
1.468 3.428 8.775 5
1.464 3.361 8.977 5
1.492 3.241 9.087 5
1.492 3.241 9.087 4
1.492 3.241 9.087 1
1.238 3.083 8.526 5
1.238 3.083 8.526 5
1.143 3.126 8.412 5
1.143 3.126 8.412 3
1.143 3.126 8.412 2
1.377 3.236 8.244 5
1.377 3.236 8.244 5
1.77 3.409 8.273 5
1.77 3.409 8.273 4
1.77 3.409 8.273 1
2.196 3.481 8.847 5
2.196 3.481 8.847 5
2.306 3.265 9.321 5
2.306 3.265 9.321 4
2.306 3.265 9.321 1
2.053 2.925 9.412 5
2.053 2.925 9.412 5
1.708 2.676 9.628 5
1.708 2.676 9.628 4
1.708 2.676 9.628 1
1.358 2.604 9.728 5
1.358 2.604 9.728 5
1.301 2.614 9.532 5
1.301 2.614 9.532 4
1.301 2.614 9.532 1
1.502 2.863 9.144 5
1.502 2.863 9.144 5
1.76 3.083 9.12 5
1.76 3.083 9.12 4
1.76 3.083 9.12 1
2.029 3.337 9.149 5
2.651 3.567 8.608 7
2.651 3.567 8.608 7
2.378 3.576 9.575 1
2.378 3.576 9.575 5
2.258 3.28 10.04 5
2.258 3.28 10.04 5
2.258 3.28 10.04 4
2.474 3.256 9.819 1
2.474 3.256 9.819 5
2.45 3.27 9.992 5
2.45 3.27 9.992 5
2.45 3.27 9.992 4
2.388 3.141 10.087 1
2.388 3.141 10.087 5
2.302 3.035 9.992 5
2.302 3.035 9.992 5
2.302 3.035 9.992 4
2.22 3.021 9.867 1
2.22 3.021 9.867 5
2.187 2.954 9.671 5
2.187 2.954 9.671 5
2.187 2.954 9.671 4
2.225 2.983 9.321 1
2.225 2.983 9.321 5
2.282 3.141 8.895 5
2.282 3.141 8.895 5
2.282 3.141 8.895 4
2.416 3.28 8.933 1
2.416 3.28 8.933 5
2.522 3.131 9.398 5
2.522 3.131 9.398 5
2.522 3.131 9.398 4
2.512 2.896 9.747 1
2.282 2.748 9.628 5
2.282 2.748 9.628 5
1.976 2.643 9.446 5
1.976 2.643 9.446 4
1.976 2.643 9.446 1
1.765 2.614 9.369 5
1.765 2.614 9.369 5
1.555 2.466 9.36 5
1.555 2.466 9.36 4
1.555 2.466 9.36 1
1.368 2.351 9.331 5
1.368 2.351 9.331 5
1.205 2.312 9.35 5
1.205 2.312 9.35 4
1.205 2.312 9.35 1
1.248 2.308 9.015 5
1.248 2.308 9.015 5
1.32 2.341 8.948 5
1.32 2.341 8.948 4
1.32 2.341 8.948 1
1.392 2.461 9.039 5
1.392 2.461 9.039 6
1.545 2.499 9.082 5
1.545 2.499 9.082 3
1.545 2.499 9.082 2
1.65 2.489 9.187 4
1.65 2.489 9.187 5
1.708 2.47 9.249 5
1.708 2.47 9.249 4
1.708 2.47 9.249 1
1.751 2.475 9.35 5
1.708 2.437 9.417 5
1.708 2.437 9.417 5
1.708 2.437 9.417 4
1.717 2.475 9.374 1
1.717 2.475 9.374 5
1.693 2.494 9.144 6
1.693 2.494 9.144 5
1.693 2.494 9.144 3
1.511 2.58 9.01 1
1.511 2.58 9.01 5
1.368 2.571 9.068 5
1.368 2.571 9.068 5
1.368 2.571 9.068 4
1.387 2.547 9.039 1
1.387 2.547 9.039 5
1.358 2.705 8.957 6
1.358 2.705 8.957 5
1.358 2.705 8.957 3
1.526 2.81 8.857 1
1.526 2.81 8.857 5
1.784 2.834 8.852 6
1.784 2.834 8.852 5
1.784 2.834 8.852 3
2.072 2.748 9.221 1
2.072 2.748 9.221 6
2.278 2.614 9.556 5
2.278 2.614 9.556 5
2.278 2.614 9.556 3
2.321 2.442 9.704 2
2.321 2.442 9.704 5
2.163 2.542 10.667 5
2.014 2.624 9.953 5
2.014 2.624 9.953 3
2.014 2.624 9.953 2
1.78 2.624 9.23 5
1.78 2.624 9.23 5
1.669 2.633 8.78 5
1.669 2.633 8.78 3
1.669 2.633 8.78 2
1.698 2.753 8.656 5
1.698 2.753 8.656 5
2.0 2.806 8.637 5
2.0 2.806 8.637 3
2.0 2.806 8.637 2
2.393 2.882 8.56 5
2.393 2.882 8.56 5
2.613 2.681 8.292 5
2.613 2.681 8.292 3
2.613 2.681 8.292 2
2.522 2.513 8.967 5
2.522 2.513 8.967 5
2.46 2.255 9.829 5
2.46 2.255 9.829 3
2.46 2.255 9.829 2
2.488 1.996 10.356 5
2.488 1.996 10.356 5
2.574 2.059 10.605 5
2.574 2.059 10.605 3
2.574 2.059 10.605 2
2.68 2.121 10.629 5
2.68 2.121 10.629 5
2.871 1.838 10.538 5
2.871 1.838 10.538 3
3.135 1.819 10.643 2
3.135 1.819 10.643 5
3.427 1.982 10.825 5
3.427 1.982 10.825 5
3.427 1.982 10.825 3
3.695 2.035 10.897 2
3.695 2.035 10.897 5
3.791 1.934 10.753 5
3.791 1.934 10.753 5
3.791 1.934 10.753 4
3.767 1.824 10.566 1
3.767 1.824 10.566 5
3.671 1.762 10.317 5
3.671 1.762 10.317 5
3.671 1.762 10.317 3
3.585 1.786 10.255 2
3.585 1.786 10.255 5
3.326 1.79 10.14 5
3.326 1.79 10.14 5
3.326 1.79 10.14 4
2.886 0.277 10.011 1
2.886 0.277 10.011 5
3.298 2.145 9.604 5
3.298 2.145 9.604 5
3.298 2.145 9.604 3
3.341 2.92 10.217 2
3.341 2.92 10.217 5
3.757 2.523 10.054 5
3.757 2.523 10.054 5
3.757 2.523 10.054 3
3.637 1.9 9.479 2
3.637 1.9 9.479 5
3.001 1.924 9.02 5
2.421 1.977 8.919 5
2.421 1.977 8.919 3
2.421 1.977 8.919 2
2.522 1.91 9.245 5
2.522 1.91 9.245 5
3.025 1.924 9.575 5
3.025 1.924 9.575 3
3.025 1.924 9.575 2
3.168 2.03 9.661 5
3.168 2.03 9.661 5
3.527 2.078 9.508 5
3.527 2.078 9.508 3
3.527 2.078 9.508 2
3.719 1.972 9.599 5
3.719 1.972 9.599 5
3.609 1.896 9.872 5
3.609 1.896 9.872 3
3.609 1.896 9.872 2
3.666 1.953 10.035 5
3.666 1.953 10.035 5
3.949 1.991 10.332 5
3.949 1.991 10.332 4
3.949 1.991 10.332 1
4.045 1.972 10.657 5
4.045 1.972 10.657 5
3.8 1.805 10.796 5
3.8 1.805 10.796 3
3.8 1.805 10.796 2
3.192 1.671 10.796 5
3.192 1.671 10.796 5
2.838 1.628 10.576 5
2.838 1.628 10.576 4
2.943 1.556 10.451 1
2.943 1.556 10.451 5
3.321 1.733 10.542 5
3.321 1.733 10.542 5
3.321 1.733 10.542 3
3.417 1.829 10.384 2
3.417 1.829 10.384 5
3.432 1.795 10.528 5
3.432 1.795 10.528 5
3.432 1.795 10.528 3
3.355 1.833 10.327 2
3.355 1.833 10.327 5
3.326 2.049 9.939 5
3.326 2.049 9.939 5
3.326 2.049 9.939 3
3.298 2.164 9.46 2
3.298 2.164 9.46 5
3.288 2.25 9.182 5
3.288 2.25 9.182 5
3.288 2.25 9.182 3
3.374 2.37 9.144 2
3.374 2.37 9.144 5
3.432 2.355 9.154 5
3.432 2.355 9.154 5
3.432 2.355 9.154 3
3.561 2.331 9.34 2
3.561 2.331 9.34 5
3.456 2.221 9.46 5
3.456 2.221 9.46 5
3.456 2.221 9.46 3
3.245 2.188 9.451 2
3.35 2.298 9.436 5
3.35 2.298 9.436 5
3.503 2.489 9.091 5
3.503 2.489 9.091 4
3.503 2.489 9.091 1
3.59 2.6 8.737 5
3.59 2.6 8.737 5
3.283 2.351 8.512 5
3.283 2.351 8.512 4
3.283 2.351 8.512 1
3.432 2.729 8.426 5
3.432 2.729 8.426 5
3.168 2.6 8.383 5
3.168 2.6 8.383 4
3.168 2.6 8.383 1
2.665 2.293 8.637 5
2.665 2.293 8.637 5
2.345 2.217 8.905 5
2.345 2.217 8.905 4
2.345 2.217 8.905 1
2.302 2.207 8.996 5
2.302 2.207 8.996 5
2.455 2.188 8.962 5
2.455 2.188 8.962 4
2.455 2.188 8.962 1
2.522 2.331 8.886 5
2.522 2.331 8.886 5
2.661 2.379 8.828 5
2.661 2.379 8.828 4
2.661 2.379 8.828 1
2.838 2.375 8.919 5
2.632 2.331 9.087 5
2.632 2.331 9.087 5
2.632 2.331 9.087 4
2.402 2.178 9.149 1
2.402 2.178 9.149 5
2.263 2.044 9.422 5
2.263 2.044 9.422 5
2.263 2.044 9.422 4
2.22 1.991 9.475 1
2.22 1.991 9.475 5
2.258 1.924 9.661 5
2.258 1.924 9.661 5
2.258 1.924 9.661 4
2.139 1.872 9.815 1
2.139 1.872 9.815 5
2.072 1.8 9.7 5
2.072 1.8 9.7 5
2.072 1.8 9.7 4
2.163 1.867 9.666 1
2.163 1.867 9.666 5
2.311 2.025 9.709 5
2.311 2.025 9.709 5
2.311 2.025 9.709 4
2.536 2.245 9.724 1
2.536 2.245 9.724 5
2.507 2.408 9.728 5
2.507 2.408 9.728 5
2.507 2.408 9.728 4
2.393 2.365 9.585 1
2.393 2.365 9.585 5
2.483 2.609 9.589 5
2.483 2.609 9.589 5
2.483 2.609 9.589 4
2.78 2.853 9.628 1
2.852 3.031 9.159 5
2.852 3.031 9.159 5
3.025 3.193 8.536 5
3.025 3.193 8.536 4
3.025 3.193 8.536 1
3.278 3.409 8.225 5
3.278 3.409 8.225 5
3.484 3.538 8.589 5
3.484 3.538 8.589 4
3.484 3.538 8.589 1
3.566 3.476 9.34 5
3.566 3.476 9.34 5
3.877 3.38 10.131 5
3.877 3.38 10.131 4
3.877 3.38 10.131 1
4.068 3.16 10.72 5
4.068 3.16 10.72 5
4.045 2.801 10.901 5
4.045 2.801 10.901 4
4.045 2.801 10.901 1
3.824 2.466 10.447 5
3.824 2.466 10.447 5
3.384 2.149 9.475 5
3.384 2.149 9.475 4
3.384 2.149 9.475 1
2.919 1.881 9.235 5
2.919 1.881 9.235 5
2.421 1.493 8.929 5
2.421 1.493 8.929 4
2.421 1.493 8.929 1
1.837 1.221 8.795 5
1.478 0.986 8.943 5
1.478 0.986 8.943 5
1.478 0.986 8.943 4
1.205 0.814 9.216 1
1.205 0.814 9.216 5
1.238 0.861 9.484 6
1.238 0.861 9.484 5
1.238 0.861 9.484 3
1.31 0.89 9.451 2
1.31 0.89 9.451 4
1.545 1.11 9.23 5
1.545 1.11 9.23 5
1.545 1.11 9.23 4
1.329 1.316 9.058 1
1.329 1.316 9.058 5
0.98 1.24 8.771 6
0.98 1.24 8.771 5
0.98 1.24 8.771 3
0.606 1.197 8.498 1
0.606 1.197 8.498 5
0.266 1.288 8.584 6
0.266 1.288 8.584 5
0.266 1.288 8.584 3
0.19 1.446 8.598 1
0.19 1.446 8.598 5
-0.077 1.369 8.943 5
-0.077 1.369 8.943 5
-0.077 1.369 8.943 4
-0.714 1.039 9.791 1
-0.714 1.039 9.791 5
-1.461 0.373 10.59 6
-2.424 -0.1 11.122 5
-2.424 -0.1 11.122 3
-2.424 -0.1 11.122 1
-3.276 -0.129 11.27 6
-3.276 -0.129 11.27 5
-3.707 0.248 10.988 5
-3.707 0.248 10.988 3
-3.707 0.248 10.988 2
-3.74 0.665 10.399 5
-3.74 0.665 10.399 5
-3.587 1.072 10.044 5
-3.587 1.072 10.044 3
-3.587 1.072 10.044 2
-3.276 1.359 9.647 5
-3.276 1.359 9.647 5
-2.438 1.671 8.948 5
-2.438 1.671 8.948 3
-2.438 1.671 8.948 2
-1.849 1.924 8.325 5
-1.849 1.924 8.325 5
-1.485 2.25 7.928 5
-1.485 2.25 7.928 3
-1.485 2.25 7.928 2
-1.246 2.308 7.588 5
-1.246 2.308 7.588 5
-1.198 2.068 7.492 5
-1.198 2.068 7.492 3
-1.198 2.068 7.492 2
-1.227 1.771 7.88 6
-1.227 1.771 7.88 4
-1.514 1.503 8.723 5
-1.514 1.503 8.723 3
-1.859 1.019 9.479 2
-1.859 1.019 9.479 5
-2.031 0.627 10.595 5
-2.031 0.627 10.595 5
-2.031 0.627 10.595 3
-1.878 0.076 11.323 2
-1.878 0.076 11.323 5
-1.552 -0.038 11.548 5
-1.552 -0.038 11.548 5
-1.552 -0.038 11.548 3
-1.476 0.296 11.309 2
-1.476 0.296 11.309 5
-1.576 0.574 10.729 5
-1.576 0.574 10.729 5
-1.576 0.574 10.729 3
-1.672 0.905 10.226 2
-1.672 0.905 10.226 5
-1.792 1.154 10.25 5
-1.792 1.154 10.25 5
-1.792 1.154 10.25 3
-1.997 1.043 10.614 2
-1.997 1.043 10.614 5
-2.337 0.651 11.246 5
-2.337 0.651 11.246 5
-2.337 0.651 11.246 4
-2.96 0.339 11.476 1
-2.96 0.339 11.476 5
-3.975 0.014 11.356 5
-3.975 0.014 11.356 5
-3.975 0.014 11.356 3
-4.775 0.129 10.72 2
-4.775 0.129 10.72 5
-4.617 0.665 9.637 5
-4.047 1.422 8.799 5
-4.047 1.422 8.799 4
-4.047 1.422 8.799 1
-3.362 2.173 8.163 5
-3.362 2.173 8.163 5
-2.419 2.983 7.818 5
-2.419 2.983 7.818 3
-2.419 2.983 7.818 2
-1.27 3.471 7.401 5
-1.27 3.471 7.401 5
-1.217 4.553 7.612 5
-1.217 4.553 7.612 3
-1.217 4.553 7.612 2
-1.03 5.137 8.067 5
-1.03 5.137 8.067 5
-0.853 5.061 8.354 5
-0.853 5.061 8.354 3
-0.853 5.061 8.354 2
-0.752 4.831 8.498 5
-0.752 4.831 8.498 5
-0.853 4.797 8.732 5
-0.853 4.797 8.732 3
-0.853 4.797 8.732 2
-0.93 4.774 8.823 5
-0.93 4.774 8.823 5
-0.805 4.788 8.665 5
-0.805 4.788 8.665 3
-0.805 4.788 8.665 2
-0.81 4.716 8.412 5
-0.81 4.716 8.412 5
-0.925 4.606 8.373 5
-0.925 4.606 8.373 3
-1.064 4.462 8.431 2
-1.064 4.462 8.431 5
-1.102 4.438 8.661 5
-1.102 4.438 8.661 5
-1.102 4.438 8.661 4
-1.001 4.438 8.651 1
-1.001 4.438 8.651 5
-1.073 4.386 8.919 5
-1.073 4.386 8.919 5
-1.073 4.386 8.919 3
-1.313 4.06 9.503 2
-1.313 4.06 9.503 5
-1.586 3.72 10.006 5
-1.586 3.72 10.006 5
-1.586 3.72 10.006 4
-1.758 3.375 10.552 1
-1.758 3.375 10.552 5
-2.045 3.011 10.882 5
-2.045 3.011 10.882 5
-2.045 3.011 10.882 3
-2.366 2.624 11.016 2
-2.366 2.624 11.016 5
-2.802 2.159 11.06 5
-2.802 2.159 11.06 5
-2.802 2.159 11.06 3
-3.06 1.723 10.83 2
-3.06 1.723 10.83 5
-3.156 1.441 10.815 5
-3.156 1.441 10.815 5
-3.156 1.441 10.815 3
-3.118 1.35 11.036 2
-2.998 1.192 11.352 5
-2.998 1.192 11.352 5
-2.979 0.981 11.457 5
-2.979 0.981 11.457 4
-2.979 0.981 11.457 1
-2.989 0.833 11.332 5
-2.989 0.833 11.332 5
-3.128 0.593 11.16 5
-3.128 0.593 11.16 4
-3.128 0.593 11.16 1
-3.688 -0.114 10.954 5
-3.688 -0.114 10.954 5
-4.717 -0.837 10.638 5
-4.717 -0.837 10.638 4
-4.717 -0.837 10.638 1
-5.311 -0.995 10.624 5
-5.311 -0.995 10.624 5
-5.052 -0.665 10.954 5
-5.052 -0.665 10.954 4
-5.052 -0.665 10.954 1
-3.884 -0.21 11.026 5
-3.884 -0.21 11.026 5
-2.443 0.335 11.093 5
-2.443 0.335 11.093 4
-2.443 0.335 11.093 1
-1.624 0.756 10.901 5
-1.624 0.756 10.901 5
-1.318 0.699 10.399 5
-1.318 0.699 10.399 4
-1.318 0.699 10.399 1
-1.193 0.541 9.829 5
-1.432 0.354 9.724 5
-1.432 0.354 9.724 5
-1.432 0.354 9.724 4
-1.954 0.191 9.843 1
-1.954 0.191 9.843 5
-1.873 0.306 9.767 5
-1.873 0.306 9.767 5
-1.873 0.306 9.767 4
-1.404 0.44 9.628 1
-1.404 0.44 9.628 5
-0.48 0.919 9.278 5
-0.48 0.919 9.278 5
-0.48 0.919 9.278 4
0.515 1.46 8.967 1
0.515 1.46 8.967 5
1.564 1.824 8.598 5
1.564 1.824 8.598 5
1.564 1.824 8.598 4
2.431 2.169 8.21 1
2.431 2.169 8.21 5
2.383 2.264 8.306 5
2.383 2.264 8.306 5
2.383 2.264 8.306 4
1.713 1.958 8.488 1
1.713 1.958 8.488 5
0.75 1.374 8.455 5
0.75 1.374 8.455 5
0.75 1.374 8.455 4
-0.025 1.182 8.665 1
-0.025 1.182 8.665 5
-0.202 1.144 8.914 5
0.501 1.091 8.766 5
0.501 1.091 8.766 4
0.501 1.091 8.766 1
1.665 1.149 8.747 5
1.665 1.149 8.747 5
3.302 1.656 8.364 5
3.302 1.656 8.364 4
3.302 1.656 8.364 1
4.844 2.537 7.708 5
4.844 2.537 7.708 5
5.96 3.275 7.004 5
5.96 3.275 7.004 5
5.96 3.275 7.004 1
6.238 3.677 6.247 4
6.238 3.677 6.247 5
5.385 3.792 5.639 5
5.385 3.792 5.639 4
5.385 3.792 5.639 1
3.503 3.256 5.476 5
3.503 3.256 5.476 5
1.617 2.499 6.027 5
1.617 2.499 6.027 4
1.617 2.499 6.027 1
0.501 1.853 7.19 5
0.501 1.853 7.19 5
1.013 1.594 8.55 5
1.013 1.594 8.55 4
1.013 1.594 8.55 1
2.488 1.632 9.604 5
2.488 1.632 9.604 5
3.824 1.987 10.207 5
3.824 1.987 10.207 4
3.824 1.987 10.207 1
4.71 2.446 10.289 5
5.352 2.767 9.518 5
5.352 2.767 9.518 5
5.352 2.767 9.518 4
5.615 3.055 8.134 1
5.615 3.055 8.134 5
5.16 3.366 6.817 6
5.16 3.366 6.817 5
5.16 3.366 6.817 3
4.485 3.801 6.104 1
4.485 3.801 6.104 5
4.351 4.046 6.027 5
4.351 4.046 6.027 5
4.351 4.046 6.027 4
4.734 4.137 6.367 1
4.734 4.137 6.367 5
5.294 4.137 7.104 5
5.294 4.137 7.104 5
5.294 4.137 7.104 4
5.673 4.103 8.11 1
5.673 4.103 8.11 5
5.634 3.715 8.78 6
5.634 3.715 8.78 5
5.634 3.715 8.78 3
5.179 3.265 8.842 2
5.179 3.265 8.842 4
4.969 3.15 8.957 5
4.969 3.15 8.957 5
4.969 3.15 8.957 4
5.328 3.562 9.125 1
5.328 3.562 9.125 5
6.19 4.141 9.063 6
7.377 4.802 8.799 5
7.377 4.802 8.799 3
7.377 4.802 8.799 1
7.89 5.295 8.708 5
7.89 5.295 8.708 6
7.612 5.252 8.579 5
7.612 5.252 8.579 3
7.612 5.252 8.579 1
6.616 4.769 8.287 6
6.616 4.769 8.287 4
5.357 4.218 8.024 5
5.357 4.218 8.024 4
5.357 4.218 8.024 2
4.456 3.95 8.076 4
4.456 3.95 8.076 6
4.514 4.118 8.91 5
4.514 4.118 8.91 3
4.514 4.118 8.91 2
5.419 4.63 9.503 5
5.419 4.63 9.503 5
6.563 5.319 9.561 5
6.563 5.319 9.561 3
6.563 5.319 9.561 2
7.578 5.861 9.728 5
7.578 5.861 9.728 5
7.775 6.042 9.542 5
7.775 6.042 9.542 3
7.775 6.042 9.542 2
7.286 6.081 9.159 5
7.286 6.081 9.159 5
6.376 6.071 8.747 5
6.376 6.071 8.747 3
5.266 5.947 8.546 2
5.266 5.947 8.546 5
4.787 5.971 8.445 5
4.787 5.971 8.445 5
4.787 5.971 8.445 4
4.911 6.315 8.914 1
4.911 6.315 8.914 5
5.419 6.617 9.297 5
5.419 6.617 9.297 5
5.419 6.617 9.297 3
5.668 6.794 9.594 2
5.668 6.794 9.594 5
5.462 6.943 9.743 5
5.462 6.943 9.743 5
5.462 6.943 9.743 3
5.237 6.919 9.609 2
5.237 6.919 9.609 5
4.787 6.761 9.522 5
4.787 6.761 9.522 5
4.787 6.761 9.522 3
4.274 6.497 9.589 2
4.274 6.497 9.589 5
3.724 6.277 9.704 5
3.724 6.277 9.704 5
3.724 6.277 9.704 3
3.259 6.004 9.795 2
3.259 6.004 9.795 5
3.173 5.865 9.824 5
3.173 5.865 9.824 5
3.173 5.865 9.824 3
3.269 5.841 9.637 2
3.537 5.861 9.479 5
3.537 5.861 9.479 5
3.499 5.597 9.503 5
3.499 5.597 9.503 3
3.499 5.597 9.503 2
3.149 5.214 9.427 5
3.149 5.214 9.427 5
2.79 4.888 9.384 5
2.79 4.888 9.384 4
2.79 4.888 9.384 1
2.57 4.582 9.412 5
2.57 4.582 9.412 5
2.498 4.41 9.518 5
2.498 4.41 9.518 3
2.498 4.41 9.518 2
2.493 4.343 9.431 5
2.493 4.343 9.431 5
2.397 4.28 9.273 5
2.397 4.28 9.273 4
2.397 4.28 9.273 1
2.33 4.242 9.125 5
2.33 4.242 9.125 5
2.153 4.098 9.068 5
2.153 4.098 9.068 3
2.153 4.098 9.068 2
2.072 3.95 9.096 5
2.072 3.95 9.096 5
1.899 3.854 9.149 5
1.899 3.854 9.149 3
1.899 3.854 9.149 2
1.449 3.715 8.967 5
1.449 3.715 8.967 5
1.181 3.672 8.775 5
1.181 3.672 8.775 3
1.071 3.653 8.699 2
1.071 3.653 8.699 5
1.205 3.667 8.656 5
1.205 3.667 8.656 5
1.205 3.667 8.656 3
1.564 3.687 8.795 2
1.564 3.687 8.795 5
1.933 3.758 9.044 5
1.933 3.758 9.044 5
1.933 3.758 9.044 3
1.909 3.687 9.374 2
1.909 3.687 9.374 5
1.736 3.552 9.307 5
1.736 3.552 9.307 5
1.736 3.552 9.307 3
1.555 3.481 9.288 2
1.555 3.481 9.288 5
1.234 3.39 9.168 5
1.234 3.39 9.168 5
1.234 3.39 9.168 4
1.109 3.246 9.139 1
1.109 3.246 9.139 5
1.09 3.251 9.197 5
1.09 3.251 9.197 5
1.09 3.251 9.197 3
0.999 3.28 9.293 2
0.999 3.28 9.293 5
0.851 3.26 9.345 5
0.822 3.193 9.34 5
0.822 3.193 9.34 4
0.822 3.193 9.34 1
0.774 3.222 9.197 5
0.774 3.222 9.197 5
0.793 3.26 9.106 5
0.793 3.26 9.106 3
0.793 3.26 9.106 2
0.65 3.299 8.967 5
0.65 3.299 8.967 5
0.592 3.265 8.742 5
0.592 3.265 8.742 3
0.592 3.265 8.742 2
0.319 3.284 8.541 5
0.319 3.284 8.541 5
0.003 3.308 8.344 5
0.003 3.308 8.344 3
0.003 3.308 8.344 2
-0.025 3.418 8.163 5
-0.025 3.418 8.163 5
0.209 3.629 8.167 5
0.209 3.629 8.167 3
0.209 3.629 8.167 2
0.444 3.811 8.292 5
0.444 3.811 8.292 5
0.535 3.797 8.325 5
0.535 3.797 8.325 4
0.535 3.797 8.325 1
0.381 3.691 8.435 5
0.381 3.691 8.435 5
0.228 3.61 8.464 5
0.228 3.61 8.464 4
0.228 3.61 8.464 1
0.137 3.533 8.589 5
0.319 3.495 8.766 5
