# Accelerometer Data File
# Started @Sun Mar 26 22:20:29 GMT+02:00 2017
#
#
# sensor Vendor: Invensense
# sensor Name: ICM20610 Acceleration Sensor
# sensor Resolution: 0.0011971008m/sec^2; Max Range: 39.2266; Min Delay: 5000 microseconds
# The sensor's attributes are the result hardware and the Android capabilities.
# It means that the Android may not utilize all features provided by the hardware.
#
# Some devices and Android versions save battery too much so the device may go to sleep.
# It just happens after couple of minutes from turning off the scree and it is easy to find it out.
#
# The following file provides the data from accelerometer in the m/s^2 format.
# The diff value is just a time delta between the samples
#
#
# data format:
# so we have 4 columns with values separated by the " "
# X Y Z time_from_previous_sample(ms)

# sensor speed set to:FASTEST
# units set to: m/sec^2
# gravity NOT filtered out
# Accuracy: HIGH
0.247 6.713 6.659 5
0.247 6.713 6.659 5
0.252 6.564 6.721 5
0.252 6.564 6.721 4
0.252 6.564 6.721 1
0.123 6.507 6.669 5
0.123 6.507 6.669 5
0.228 6.536 6.683 5
0.228 6.536 6.683 3
0.228 6.536 6.683 2
0.333 6.55 6.702 5
0.333 6.55 6.702 5
0.41 6.584 6.783 5
0.41 6.584 6.783 3
0.41 6.584 6.783 2
0.324 6.67 6.491 5
0.324 6.67 6.491 5
0.286 6.746 6.218 5
0.286 6.746 6.218 4
0.286 6.746 6.218 1
0.219 6.789 6.003 5
0.219 6.789 6.003 5
0.195 6.847 5.768 5
0.195 6.847 5.768 3
0.195 6.847 5.768 2
0.166 6.852 5.668 5
0.166 6.852 5.668 5
0.113 6.852 5.562 5
0.113 6.852 5.562 4
0.07 6.833 5.548 1
0.07 6.833 5.548 5
0.061 6.761 5.649 5
0.061 6.761 5.649 5
0.061 6.761 5.649 4
0.204 6.708 5.931 1
0.204 6.708 5.931 5
0.377 6.651 6.218 5
0.377 6.651 6.218 5
0.377 6.651 6.218 3
0.549 6.66 6.333 2
0.549 6.66 6.333 5
0.755 6.852 6.242 5
0.755 6.852 6.242 5
0.755 6.852 6.242 3
0.745 6.981 6.027 2
0.745 6.981 6.027 5
0.664 7.043 5.816 5
0.664 7.043 5.816 5
0.664 7.043 5.816 4
0.525 7.058 5.644 1
0.525 7.058 5.644 5
0.439 7.01 5.457 5
0.439 7.01 5.457 5
0.439 7.01 5.457 3
0.472 7.01 5.462 2
0.472 7.01 5.462 5
0.621 7.024 5.74 5
0.621 7.024 5.74 5
0.621 7.024 5.74 3
0.808 6.981 6.017 2
0.808 6.981 6.017 5
0.827 7.024 6.151 5
0.76 7.0 6.036 5
0.76 7.0 6.036 4
0.76 7.0 6.036 1
0.75 7.005 5.965 5
0.75 7.005 5.965 5
0.693 6.981 5.845 5
0.693 6.981 5.845 3
0.693 6.981 5.845 2
0.626 7.048 5.811 5
0.626 7.048 5.811 5
0.669 7.038 5.711 5
0.669 7.038 5.711 4
0.669 7.038 5.711 1
0.755 7.0 5.859 5
0.755 7.0 5.859 5
0.688 6.928 5.936 5
0.688 6.928 5.936 4
0.688 6.928 5.936 1
0.621 6.909 5.965 5
0.621 6.909 5.965 5
0.616 6.995 5.902 5
0.616 6.995 5.902 3
0.616 6.995 5.902 2
0.65 7.038 5.888 5
0.65 7.038 5.888 5
0.75 7.086 5.874 5
0.75 7.086 5.874 3
0.75 7.086 5.874 2
0.764 7.12 5.878 5
0.764 7.12 5.878 5
0.784 7.149 5.888 5
0.784 7.149 5.888 4
0.784 7.149 5.888 1
0.875 7.23 5.912 5
1.009 7.302 5.955 5
1.009 7.302 5.955 5
1.009 7.302 5.955 3
1.104 7.383 6.056 2
1.104 7.383 6.056 5
1.08 7.431 6.041 5
1.08 7.431 6.041 5
1.08 7.431 6.041 3
0.98 7.455 6.051 2
0.98 7.455 6.051 5
0.64 7.268 5.955 5
0.64 7.268 5.955 5
0.64 7.268 5.955 4
0.295 7.158 5.974 1
0.295 7.158 5.974 5
0.113 7.149 5.96 5
0.113 7.149 5.96 5
0.113 7.149 5.96 3
-0.034 7.091 6.156 2
-0.034 7.091 6.156 5
-0.077 6.947 6.4 5
-0.077 6.947 6.4 5
-0.077 6.947 6.4 4
-0.12 6.804 6.783 1
-0.12 6.804 6.783 5
-0.034 6.703 7.109 5
-0.034 6.703 7.109 5
-0.034 6.703 7.109 4
-0.02 6.708 7.152 1
-0.02 6.708 7.152 5
0.18 6.904 7.262 5
0.362 7.01 7.277 5
0.362 7.01 7.277 4
0.362 7.01 7.277 1
0.559 7.22 7.162 5
0.559 7.22 7.162 5
0.611 7.354 7.085 5
0.611 7.354 7.085 4
0.611 7.354 7.085 1
0.506 7.431 6.879 5
0.506 7.431 6.879 5
0.233 7.283 6.903 5
0.233 7.283 6.903 4
0.233 7.283 6.903 1
0.319 7.469 6.611 5
0.319 7.469 6.611 5
0.338 7.287 6.645 5
0.338 7.287 6.645 4
0.338 7.287 6.645 1
0.262 7.35 7.128 5
0.262 7.35 7.128 5
0.362 7.019 7.095 5
0.362 7.019 7.095 4
0.362 7.019 7.095 1
0.257 6.986 7.334 5
0.257 6.986 7.334 5
0.314 6.981 7.31 5
0.314 6.981 7.31 5
0.41 7.005 7.224 5
0.41 7.005 7.224 5
0.333 6.967 7.2 5
0.333 6.967 7.2 4
0.333 6.967 7.2 1
0.405 7.158 6.769 5
0.305 7.129 6.539 5
0.305 7.129 6.539 5
0.305 7.129 6.539 4
0.175 7.115 6.443 1
0.175 7.115 6.443 5
0.185 7.158 6.022 5
0.185 7.158 6.022 5
0.185 7.158 6.022 4
0.185 7.115 6.348 1
0.185 7.115 6.348 5
0.123 7.01 6.348 5
0.123 7.01 6.348 5
0.123 7.01 6.348 4
0.099 6.789 6.367 1
0.099 6.789 6.367 5
0.08 6.847 6.439 5
0.08 6.847 6.439 5
0.08 6.847 6.439 4
0.041 6.742 6.568 1
0.041 6.742 6.568 5
0.257 6.689 6.506 5
0.257 6.689 6.506 5
0.257 6.689 6.506 4
-0.101 6.737 6.362 1
-0.101 6.737 6.362 5
-0.235 6.627 6.185 5
-0.235 6.627 6.185 5
-0.235 6.627 6.185 4
-0.547 6.43 6.046 1
-0.547 6.43 6.046 5
-0.183 6.689 5.639 5
-0.355 6.641 5.792 5
-0.355 6.641 5.792 4
-0.355 6.641 5.792 1
-0.063 6.588 5.768 5
-0.063 6.588 5.768 5
0.243 6.746 6.075 5
0.243 6.746 6.075 5
0.243 6.746 6.075 1
0.937 6.727 6.07 4
0.937 6.727 6.07 5
1.564 7.034 6.443 5
1.564 7.034 6.443 4
1.564 7.034 6.443 1
2.603 7.23 6.487 5
2.603 7.23 6.487 5
3.408 7.254 7.21 5
3.408 7.254 7.21 4
3.408 7.254 7.21 1
4.509 7.393 7.708 5
4.509 7.393 7.708 5
5.371 7.589 8.052 5
5.371 7.589 8.052 4
5.371 7.589 8.052 1
6.108 7.565 8.206 5
6.108 7.565 8.206 5
6.549 7.364 8.292 5
6.549 7.364 8.292 4
6.549 7.364 8.292 1
7.219 7.57 9.206 5
7.219 7.57 9.206 5
8.277 6.981 7.803 5
8.277 6.981 7.803 4
8.277 6.981 7.803 1
8.828 7.508 7.722 5
9.546 7.445 7.727 5
9.546 7.445 7.727 5
9.546 7.445 7.727 4
11.083 7.053 7.473 1
11.083 7.053 7.473 5
13.631 7.402 8.091 6
13.631 7.402 8.091 5
13.631 7.402 8.091 3
15.877 8.125 9.867 2
15.877 8.125 9.867 5
17.27 7.412 9.939 5
17.27 7.412 9.939 5
17.27 7.412 9.939 3
17.265 6.928 10.178 2
17.265 6.928 10.178 5
18.252 6.856 10.595 5
18.252 6.856 10.595 5
18.252 6.856 10.595 4
20.464 6.77 12.367 1
20.464 6.77 12.367 5
22.59 7.302 13.98 5
22.59 7.302 13.98 5
22.59 7.302 13.98 3
23.399 7.144 14.842 2
23.399 7.144 14.842 5
23.351 6.009 14.866 5
23.351 6.009 14.866 5
23.351 6.009 14.866 3
22.92 5.008 14.234 2
22.92 5.008 14.234 5
21.604 3.835 12.812 5
19.195 1.637 11.222 5
19.195 1.637 11.222 3
19.195 1.637 11.222 2
17.615 0.1 9.369 5
17.615 0.1 9.369 5
16.533 -1.465 10.547 5
16.533 -1.465 10.547 3
16.533 -1.465 10.547 2
14.526 -4.434 9.949 5
14.526 -4.434 9.949 5
11.83 -6.708 9.288 5
11.83 -6.708 9.288 3
11.83 -6.708 9.288 2
8.158 -9.662 8.613 5
8.158 -9.662 8.613 5
3.738 -12.119 7.928 5
3.738 -12.119 7.928 4
3.738 -12.119 7.928 1
0.63 -13.522 6.86 5
0.63 -13.522 6.86 5
0.29 -13.393 5.347 5
0.29 -13.393 5.347 3
0.29 -13.393 5.347 2
0.683 -12.33 4.777 5
0.683 -12.33 4.777 5
0.017 -13.225 4.983 5
0.017 -13.225 4.983 3
0.017 -13.225 4.983 2
-0.796 -13.962 5.122 5
-0.796 -13.962 5.122 5
-1.14 -14.652 5.744 5
-1.14 -14.652 5.744 4
-1.14 -14.652 5.744 1
-1.327 -15.275 7.167 5
-1.538 -15.653 8.795 5
-1.538 -15.653 8.795 5
-1.538 -15.653 8.795 3
-1.94 -16.16 9.877 2
-1.94 -16.16 9.877 5
-2.735 -16.716 11.735 5
-2.735 -16.716 11.735 5
-2.735 -16.716 11.735 4
-4.928 -17.41 11.294 1
-4.928 -17.41 11.294 5
-7.509 -17.281 10.94 5
-7.509 -17.281 10.94 5
-7.509 -17.281 10.94 3
-10.272 -17.985 10.686 2
-10.272 -17.985 10.686 5
-12.743 -18.243 10.346 5
-12.743 -18.243 10.346 5
-12.743 -18.243 10.346 3
-14.079 -17.808 10.509 2
-14.079 -17.808 10.509 5
-14.409 -17.779 11.323 5
-14.409 -17.779 11.323 5
-14.409 -17.779 11.323 3
-14.055 -17.094 11.926 2
-14.055 -17.094 11.926 5
-12.872 -16.093 12.86 5
-12.872 -16.093 12.86 5
-12.872 -16.093 12.86 4
-11.737 -15.021 14.182 1
-11.737 -15.021 14.182 5
-10.693 -13.953 14.613 5
-10.693 -13.953 14.613 5
-10.693 -13.953 14.613 3
-11.139 -13.206 15.527 2
-11.89 -12.502 15.652 5
-11.89 -12.502 15.652 5
-11.699 -11.789 14.833 5
-11.699 -11.789 14.833 3
-11.699 -11.789 14.833 2
-11.349 -11.209 14.335 5
-11.349 -11.209 14.335 5
-10.315 -10.409 13.664 5
-10.315 -10.409 13.664 4
-10.315 -10.409 13.664 1
-8.931 -9.241 12.558 5
-8.931 -9.241 12.558 5
-7.432 -8.101 11.49 5
-7.432 -8.101 11.49 3
-7.432 -8.101 11.49 2
-5.182 -6.675 10.451 5
-5.182 -6.675 10.451 5
-2.203 -5.185 10.533 5
-2.203 -5.185 10.533 4
-2.203 -5.185 10.533 1
-0.192 -3.615 10.657 5
-0.192 -3.615 10.657 5
1.665 -2.011 10.6 5
1.665 -2.011 10.6 4
1.665 -2.011 10.6 1
2.517 -1.283 10.815 5
2.517 -1.283 10.815 5
3.13 -0.541 10.72 5
3.13 -0.541 10.72 3
3.13 -0.541 10.72 2
3.216 0.167 10.849 5
2.953 0.426 11.486 5
2.953 0.426 11.486 5
2.953 0.426 11.486 3
2.163 0.248 12.802 2
2.163 0.248 12.802 5
0.994 -0.119 13.976 5
0.994 -0.119 13.976 5
0.994 -0.119 13.976 4
0.506 -0.445 14.383 1
0.506 -0.445 14.383 5
0.803 -0.368 13.995 5
0.803 -0.368 13.995 5
0.803 -0.368 13.995 3
1.976 -0.033 13.071 2
1.976 -0.033 13.071 5
3.432 1.048 11.874 5
3.432 1.048 11.874 5
3.432 1.048 11.874 3
4.926 2.116 11.179 2
4.926 2.116 11.179 5
6.515 3.04 10.935 5
6.515 3.04 10.935 5
6.515 3.04 10.935 4
6.865 3.955 11.016 1
6.865 3.955 11.016 5
6.065 4.036 10.26 5
6.065 4.036 10.26 5
6.065 4.036 10.26 4
4.552 3.648 9.838 1
4.552 3.648 9.838 5
2.23 2.738 9.848 5
0.185 1.848 9.767 5
0.185 1.848 9.767 4
0.185 1.848 9.767 1
-0.345 1.766 9.278 5
-0.345 1.766 9.278 5
0.544 2.533 8.148 5
0.544 2.533 8.148 4
0.544 2.533 8.148 1
2.402 3.869 7.756 5
2.402 3.869 7.756 5
4.313 5.372 8.21 5
4.313 5.372 8.21 4
4.313 5.372 8.21 1
4.648 5.635 9.288 5
4.648 5.635 9.288 5
4.49 5.276 9.503 5
4.49 5.276 9.503 4
4.49 5.276 9.503 2
3.484 5.027 8.838 4
3.484 5.027 8.838 5
3.331 5.468 7.708 5
3.331 5.468 7.708 4
3.331 5.468 7.708 1
3.57 6.258 7.234 5
3.57 6.258 7.234 5
3.475 6.483 6.841 5
3.475 6.483 6.841 4
3.475 6.483 6.841 1
3.072 6.761 6.563 5
3.072 6.761 6.563 5
3.072 6.708 6.041 5
3.072 6.708 6.041 4
3.072 6.708 6.041 1
3.039 6.88 6.41 5
3.221 6.646 6.683 5
3.221 6.646 6.683 5
3.221 6.646 6.683 4
3.628 6.904 7.114 6
4.131 7.321 6.779 5
4.131 7.321 6.779 5
4.131 7.321 6.779 4
4.179 7.388 6.664 1
4.179 7.388 6.664 5
3.805 7.292 6.314 5
3.805 7.292 6.314 5
3.805 7.292 6.314 4
3.57 7.12 6.065 1
3.57 7.12 6.065 5
3.307 7.058 5.993 5
3.307 7.058 5.993 5
3.307 7.058 5.993 4
3.149 6.914 5.902 1
3.149 6.914 5.902 5
3.139 6.991 5.644 5
3.139 6.991 5.644 5
3.139 6.991 5.644 4
3.259 7.163 5.38 1
3.259 7.163 5.38 5
3.168 7.173 5.289 5
3.168 7.173 5.289 5
3.168 7.173 5.289 4
2.876 7.029 5.151 1
2.876 7.029 5.151 5
2.742 6.919 5.222 5
2.742 6.919 5.222 5
2.742 6.919 5.222 4
2.934 7.038 5.471 1
3.221 7.015 5.735 5
3.221 7.015 5.735 5
3.508 6.991 6.376 5
3.508 6.991 6.376 4
3.508 6.991 6.376 1
3.484 6.785 6.822 5
3.484 6.785 6.822 5
3.307 6.713 6.75 5
3.307 6.713 6.75 4
3.307 6.713 6.75 1
3.029 6.703 6.606 5
3.029 6.703 6.606 5
2.847 6.813 6.151 5
2.847 6.813 6.151 5
2.704 7.077 5.759 5
2.704 7.077 5.759 5
2.618 7.287 5.409 5
2.618 7.287 5.409 4
2.618 7.287 5.409 1
2.579 7.388 5.155 5
2.579 7.388 5.155 5
2.536 7.364 5.462 5
2.536 7.364 5.462 4
2.536 7.364 5.462 2
2.493 7.168 5.759 4
2.493 7.168 5.759 5
2.412 6.837 6.592 5
2.412 6.837 6.592 4
2.412 6.837 6.592 1
2.335 6.526 7.349 5
2.062 6.382 7.478 5
2.062 6.382 7.478 5
2.062 6.382 7.478 4
1.871 6.493 7.205 1
1.871 6.493 7.205 5
1.736 6.737 6.673 6
1.736 6.737 6.673 5
1.736 6.737 6.673 3
1.741 7.01 6.123 2
1.741 7.01 6.123 5
1.708 7.254 5.73 5
1.708 7.254 5.73 5
1.708 7.254 5.73 3
1.65 7.445 5.701 2
1.65 7.445 5.701 5
1.756 7.469 5.764 5
1.756 7.469 5.764 5
1.756 7.469 5.764 3
1.923 7.56 6.099 2
1.923 7.56 6.099 5
1.962 7.527 6.247 5
1.962 7.527 6.247 5
1.962 7.527 6.247 3
2.072 7.627 6.238 2
2.072 7.627 6.238 5
2.249 7.747 6.228 5
2.249 7.747 6.228 5
2.249 7.747 6.228 4
2.306 7.824 6.056 1
2.306 7.824 6.056 5
2.268 7.709 6.3 5
2.268 7.709 6.3 5
2.268 7.709 6.3 3
2.201 7.57 6.525 2
2.086 7.58 6.645 5
2.086 7.58 6.645 5
1.985 7.57 6.558 5
1.985 7.57 6.558 3
1.985 7.57 6.558 2
1.899 7.685 6.372 5
1.899 7.685 6.372 5
1.789 7.776 6.099 5
1.789 7.776 6.099 4
1.789 7.776 6.099 1
1.665 7.829 5.826 5
1.665 7.829 5.826 5
1.54 7.8 5.601 5
1.54 7.8 5.601 3
1.54 7.8 5.601 2
1.473 7.805 5.476 5
1.473 7.805 5.476 5
1.559 7.8 5.543 5
1.559 7.8 5.543 3
1.559 7.8 5.543 2
1.578 7.661 5.72 5
1.578 7.661 5.72 5
1.593 7.527 6.137 5
1.593 7.527 6.137 4
1.593 7.527 6.137 1
2.067 7.584 6.697 5
2.067 7.584 6.697 5
2.311 7.809 6.932 5
2.311 7.809 6.932 3
2.311 7.809 6.932 2
2.076 7.747 6.429 5
2.177 7.742 6.788 5
2.177 7.742 6.788 5
2.177 7.742 6.788 3
2.158 7.8 6.659 2
2.158 7.8 6.659 5
1.957 7.781 6.415 5
1.957 7.781 6.415 5
1.957 7.781 6.415 4
1.741 7.728 6.592 1
1.741 7.728 6.592 5
1.315 7.613 5.936 5
1.315 7.613 5.936 5
1.315 7.613 5.936 3
0.937 7.637 5.586 2
0.937 7.637 5.586 5
0.707 7.627 5.28 5
0.707 7.627 5.28 5
0.707 7.627 5.28 4
0.587 7.618 5.51 1
0.587 7.618 5.51 5
0.559 7.536 5.433 5
0.559 7.536 5.433 5
0.559 7.536 5.433 4
0.678 7.589 5.548 1
0.678 7.589 5.548 5
0.86 7.642 5.716 5
0.86 7.642 5.716 5
0.86 7.642 5.716 3
0.831 7.498 5.874 2
0.831 7.498 5.874 5
1.037 7.608 5.912 5
1.037 7.608 5.912 5
1.037 7.608 5.912 3
1.076 7.742 5.629 2
1.167 7.69 5.845 5
1.167 7.69 5.845 5
1.186 7.785 5.692 5
1.186 7.785 5.692 4
1.186 7.785 5.692 1
1.09 7.762 5.668 5
1.09 7.762 5.668 5
1.104 7.805 5.768 5
1.104 7.805 5.768 3
1.104 7.805 5.768 2
1.114 7.785 5.754 5
1.114 7.785 5.754 5
1.162 7.8 5.735 5
1.162 7.8 5.735 3
1.162 7.8 5.735 2
1.148 7.8 5.682 5
1.148 7.8 5.682 5
1.143 7.685 5.85 5
1.143 7.685 5.85 4
1.224 7.694 6.003 6
1.224 7.694 6.003 5
1.349 7.685 6.137 5
1.349 7.685 6.137 3
1.349 7.685 6.137 2
1.42 7.68 6.443 5
1.42 7.68 6.443 5
1.502 7.661 6.223 5
1.502 7.661 6.223 4
1.502 7.661 6.223 1
1.435 7.656 6.214 5
1.435 7.656 6.214 5
1.502 7.8 6.003 5
1.502 7.8 6.003 4
1.435 7.876 5.845 1
1.435 7.876 5.845 5
1.296 7.857 5.764 5
1.296 7.857 5.764 5
1.296 7.857 5.764 3
1.152 7.8 5.725 2
1.152 7.8 5.725 5
1.023 7.762 5.768 5
1.023 7.762 5.768 5
1.023 7.762 5.768 3
0.932 7.694 5.883 2
0.932 7.694 5.883 5
0.922 7.613 6.036 5
0.922 7.613 6.036 5
0.922 7.613 6.036 4
0.999 7.656 6.06 1
0.999 7.656 6.06 5
1.009 7.694 6.008 5
1.009 7.694 6.008 5
1.009 7.694 6.008 3
1.047 7.752 5.969 2
1.047 7.752 5.969 5
0.99 7.814 5.85 5
0.99 7.814 5.85 5
0.99 7.814 5.85 3
0.956 7.8 5.802 2
0.956 7.8 5.802 5
0.927 7.776 5.907 5
0.889 7.742 5.759 5
0.889 7.742 5.759 4
0.927 7.718 5.802 6
0.927 7.718 5.802 5
1.028 7.762 5.778 5
1.028 7.762 5.778 4
1.028 7.762 5.778 1
1.1 7.795 5.821 5
1.1 7.795 5.821 5
1.057 7.747 5.826 5
1.057 7.747 5.826 4
1.057 7.747 5.826 1
1.085 7.795 5.792 5
1.085 7.795 5.792 5
1.057 7.757 5.835 5
1.057 7.757 5.835 4
0.994 7.728 5.831 6
0.994 7.728 5.831 5
0.999 7.728 5.869 5
0.999 7.728 5.869 4
0.999 7.728 5.869 1
1.004 7.661 6.013 5
1.004 7.661 6.013 5
0.918 7.647 6.127 5
0.918 7.647 6.127 4
0.918 7.647 6.127 1
0.788 7.666 5.955 5
0.788 7.666 5.955 5
0.798 7.594 6.036 5
0.798 7.594 6.036 4
0.798 7.594 6.036 1
0.903 7.795 5.72 5
0.903 7.795 5.72 5
1.023 7.948 4.432 5
1.023 7.948 4.432 4
1.162 7.996 5.682 1
1.162 7.996 5.682 5
1.406 7.584 5.716 5
1.406 7.584 5.716 5
1.406 7.584 5.716 4
1.339 7.661 6.376 1
1.339 7.661 6.376 5
1.267 7.508 6.319 5
1.267 7.508 6.319 5
1.267 7.508 6.319 5
1.262 7.618 6.29 5
1.176 7.618 6.218 5
1.176 7.618 6.218 5
1.176 7.618 6.218 4
1.1 7.714 6.166 1
1.1 7.714 6.166 5
1.095 7.819 6.06 5
1.095 7.819 6.06 5
1.095 7.819 6.06 4
1.033 7.872 5.946 1
1.033 7.872 5.946 5
0.951 7.814 5.668 5
0.951 7.814 5.668 5
0.951 7.814 5.668 4
0.985 7.939 5.294 2
0.985 7.939 5.294 4
0.994 7.867 5.404 5
0.994 7.867 5.404 5
0.994 7.867 5.404 4
1.028 7.79 5.72 1
1.033 7.723 6.027 5
1.033 7.723 6.027 5
1.076 7.685 6.185 5
1.076 7.685 6.185 4
1.076 7.685 6.185 1
1.037 7.728 6.396 5
1.037 7.728 6.396 5
1.028 7.699 6.324 5
1.028 7.699 6.324 4
1.028 7.699 6.324 1
0.865 7.728 6.199 5
0.865 7.728 6.199 5
0.788 7.795 6.065 5
0.788 7.795 6.065 4
0.788 7.795 6.065 1
0.798 7.857 5.998 5
0.798 7.857 5.998 5
0.822 7.848 5.902 5
0.822 7.848 5.902 4
0.822 7.848 5.902 1
0.846 7.896 5.936 5
0.846 7.896 5.936 5
0.884 7.896 5.974 5
0.884 7.896 5.974 5
0.884 7.896 5.974 1
0.985 7.905 6.008 4
0.985 7.905 6.008 5
1.023 7.915 5.993 5
1.023 7.915 5.993 4
1.023 7.915 5.993 1
1.057 7.934 6.046 6
1.057 7.934 6.046 4
1.052 7.867 5.965 5
1.052 7.867 5.965 4
1.023 7.824 6.228 2
1.023 7.824 6.228 5
1.047 7.795 6.18 4
1.047 7.795 6.18 5
1.047 7.795 6.18 4
1.033 7.829 6.19 2
1.033 7.829 6.19 5
1.023 7.805 5.955 5
1.023 7.805 5.955 5
1.023 7.805 5.955 3
1.004 7.833 5.888 2
1.004 7.833 5.888 5
1.042 7.824 5.845 5
1.042 7.824 5.845 5
1.042 7.824 5.845 3
1.095 7.805 5.855 2
1.095 7.805 5.855 5
1.042 7.747 5.907 5
1.042 7.747 5.907 5
1.042 7.747 5.907 3
1.018 7.694 5.864 2
1.018 7.694 5.864 5
1.009 7.714 5.84 5
1.009 7.714 5.84 5
1.009 7.714 5.84 3
1.066 7.747 5.845 2
1.066 7.747 5.845 5
1.133 7.752 5.883 5
1.133 7.752 5.883 5
1.133 7.752 5.883 3
1.061 7.762 5.874 2
1.061 7.762 5.874 5
1.1 7.718 5.917 5
1.009 7.656 5.84 5
1.009 7.656 5.84 4
0.98 7.642 5.912 6
0.98 7.642 5.912 5
0.994 7.671 5.855 5
0.994 7.671 5.855 3
0.994 7.671 5.855 2
0.994 7.685 5.73 5
0.994 7.685 5.73 5
1.023 7.694 5.716 5
1.023 7.694 5.716 4
1.023 7.694 5.716 1
1.052 7.718 5.687 5
1.052 7.718 5.687 5
1.085 7.709 5.797 5
1.085 7.709 5.797 4
1.085 7.709 5.797 1
1.047 7.68 5.85 5
1.047 7.68 5.85 5
1.09 7.714 5.826 5
1.09 7.714 5.826 3
1.09 7.714 5.826 2
1.095 7.742 5.764 5
1.095 7.742 5.764 5
1.057 7.671 5.811 5
1.057 7.671 5.811 3
1.057 7.671 5.811 2
1.071 7.709 5.807 5
1.071 7.709 5.807 5
1.152 7.762 5.965 5
1.152 7.762 5.965 4
1.109 7.709 6.041 1
1.109 7.709 6.041 5
1.052 7.69 6.089 5
1.052 7.69 6.089 5
1.052 7.69 6.089 3
1.071 7.699 5.96 2
1.071 7.699 5.96 5
1.057 7.757 5.926 5
1.057 7.757 5.926 5
1.057 7.757 5.926 3
1.1 7.752 5.989 2
1.1 7.752 5.989 5
1.085 7.781 5.95 5
1.085 7.781 5.95 5
1.085 7.781 5.95 4
1.109 7.8 5.989 1
1.109 7.8 5.989 5
1.109 7.747 6.051 5
1.109 7.747 6.051 5
1.109 7.747 6.051 3
1.114 7.771 5.965 2
1.114 7.771 5.965 5
1.047 7.776 6.013 5
1.047 7.776 6.013 5
1.047 7.776 6.013 4
1.037 7.781 5.931 1
1.037 7.781 5.931 5
0.98 7.733 5.936 5
0.98 7.733 5.936 5
0.98 7.733 5.936 4
0.946 7.738 5.845 1
0.946 7.738 5.845 5
0.97 7.795 5.855 5
0.942 7.8 5.744 5
0.942 7.8 5.744 3
0.942 7.8 5.744 2
0.937 7.752 5.864 5
0.937 7.752 5.864 5
0.975 7.728 5.859 5
0.975 7.728 5.859 3
0.975 7.728 5.859 2
0.98 7.747 5.955 5
0.98 7.747 5.955 5
